,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0217089843515827,0,0,-0.00723927630775244,0,0,0.0164118362280808,0,-0.0440015435664689,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRP,0,0.00627810141790328,0,0,0.0159974699498521,0,0,0,0,0.572915215189897,0.659480222871655,-1.92980893635917,0.556644002698135,0,0,0
LTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0.63490973317911,-0.146710724464121,0,0,0.94675162461051,0,0.0844314894702915,-1.91962350389753,0,0,-0.630991261334349,0,0,0,-0.0632896883069814
ETC,0,0,-1.73472347597681e-18,0,0,0,0,-0.162096572520521,0,0,-0.0112805987302787,0,0,0,0,0
DASH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0.0241212835019619,0,0,-0.312289020656259,0,0,0,0,0,0,0,0,0,0
DOGE,0,0,0.100135926748499,0,-0.0812693778770764,0.22223693172712,0,0,0,-0.0567621809550642,0,0,0,0,0,0.00799854885535186
XLM,0,0,0.556686428615033,0,0.000590096242025488,0,0,0,-0.736062391856536,0,0,0,0,0,0,0
DGB,0,0,0.265195128616131,0,-0.106084027289366,0,0,0,0,-0.153653611770238,0,0,0,0,0,0.0314555044230306
BV010082.Index,0.383256392208797,0,-0.222313943713281,0,-0.0467477429064855,-0.131957384339802,-0.040592201397517,-0.0816219676338515,-0.116998851307463,0.174446340950655,0.073647914092509,0,0.28900056776062,0,0,-0.0159939813573265
CVIX.Index,0,0,0.0613975743724036,0,-0.0165122481135537,0,0,0,0,0.0426839135575523,0,0,0,0,0,0.144636062837144
DXY.Curncy,0,0,-0.013482123872429,0,-0.00174077689678535,0,0,0,0,0.00607064471630732,0,0,0,0,0,0.0115795849821409
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632619513873996
VIX.Index,0,0,-0.182191727837429,0,0,0,0,0.0891813839967818,0,-0.262473757012599,0.251192094964441,0,3.69190699689613,0,-1.20530020358214,0
