,BTC,ETH,XRP,BCH,LTC,DASH,XEM,NEO,XMR,MIOTA,ETC,ADA,ZEC,XLM,EOS,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.0322319404154575,0.149840655148177,0,0,0,0,-0.381009228122413,0,0.215534970795808,0,0.0314706223299712,0,0,0,0,0,0
ETH,-0.113917251328427,0,0.106905676222652,0,0.199021336945175,0,0.0414818665471507,0,0,0.0656519143789659,0,0.0771617501618079,0.169779664788686,-0.00189736982680187,0,0,0,0,0,0
XRP,0,0.516570401215723,0,0,0,0,0,0,0,0.00872931732215813,0,0,0,0,0.155270329812645,0,0,0,0,0
BCH,0,0,0.026034553956952,0,0,0,-0.0290764744802597,0.236328745010316,0,0,0.825768360715675,-0.11497444104586,0.433288679188853,-0.0227151219980016,-0.211943326080275,0,0,0,0,0
LTC,0.00700967180388796,0,0,-0.206623473920824,0,0,0.144189280232029,-0.117185781392126,0,0,0.855163291588432,0,0,-0.0346369825755959,-0.0295185042389323,0,0,0,0,0
DASH,0,0,0,0.025777144658229,0.142892592412567,0,0,0.0879707310701694,0.16308936321047,0.219022813309918,0,0,0,-0.0386926889599438,0.216077710513669,0,0,0,0,0
XEM,0,0,0,-0.0836172126644004,0,0,0,0,0,0.296144369934153,0,0.0387544195277717,0,0,0,0,0,0,0,0
NEO,-0.730498920767161,0,-0.215601564988842,0.396966721168792,-0.000205189581351115,0.123542002037935,0.17198569834378,0,0,0,0,0.268072711026433,0,0.0627594466650418,0.2003042253462,0.558695687439625,0.467639108476526,0,0,0
XMR,0,0.243767138256303,0.0379578726804876,0,0,0.295435777931845,0,0,0,0,0,0.108217272492861,0.193708223009393,0.0229383600434777,0,0,0,0,0,0
MIOTA,-1.12221705472012,0,0.164580574988,-0.0406597928277912,-0.128533576631214,0.166788736243136,0.0457968389389347,0.2764862326627,0,0,0,0.299183864213851,0,0.065409000836789,0,0,-0.496139779430022,0,0,0.175596209645755
ETC,0,0,0.0301749626553079,0.243870948851439,0.281737805678084,0,0.0366162144160833,0,0,0,0,0.095378350647461,0,0.0205250709062453,0.096541690224579,0,-0.0992828059330339,0,0,0.0487150443480462
ADA,1.99416906314119,1.17684391146649,0,-0.0952710120775815,0,0,0.228173560799644,0.642879018973638,-1.38777878078145e-17,0.587399608748258,0,0,-0.452920801652275,-0.156669145457841,-0.27791127001706,0,0.892954732759036,0,0,0
ZEC,0,0,0,0.120758679192044,0,0.224376959473092,0.329485099161585,0.00385791550536271,0.115952710707778,0.113906086050301,0,0,0,-0.0517048529994037,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0.653037265586693,0,0.170844874482225,0,-0.116250733045418,0,0,0,0,0,0,0,0
EOS,0,-0.241228130704593,0.317171875434108,0,0,0,0,0.0277340544213781,-0.0132646475199532,0,0.54513988752684,-0.102586160722294,0.309886346601433,-0.0134486963688596,0,0,0,0,0,0
BV010082.Index,0.151821491235555,0,-0.0156586296983272,0.0279737686077697,-0.0417698262501723,0.125704912842941,-0.0485252802266454,0.0223912313948076,-0.263257668600701,-8.67361737988404e-19,0,0.0292918090892776,0.0785580483082387,0.0148800631011867,0.0744525154894589,0,-0.192791862810119,0,0,0.0598526368535665
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0.00915931124499596,0,-0.00216017755891414,0,1.32348898008484e-23,0,0,0,0,0,0
SPX.Index,0,0,-0.00437813391186948,0,0,0,0,0,0,-0.00863930834336551,0,-0.00323937352882686,0,0,0,0,0,0,0,0
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
