,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-1.73472347597681e-18,0,0,0,0,0.25980243407187,0.150458607021061,0,0,-0.0804436501776486,-0.0536264137220409,0.149764318061689,0,0.0660931538187398,0,0,0.0305229940957507
ETH,0,0,0,0,0,0,0.163684518791193,0.0533594568203298,0,0.172168751486119,0,-0.0850095867039541,0,0,0,0,0,0
XRP,-0.549946760624532,-0.125936120260261,0,0,0,0,0.306086749188194,0.132049980019197,0.172668900335926,0.270865575280766,-0.315198448263065,0,-0.0585790947087906,0,0.173526757586278,-3.67297975923596,0,-0.0265090112502932
LTC,0.103536133928116,0,0,0,0.0281250779094829,0,0.191639436535016,0,0,0,0.133671232244945,0.0105611308041752,0.019187551400345,0,0.0495210279987391,0,0,0.072524798641444
XMR,0.0626423260142664,0.372763004589236,0.0467597701599401,0,0,0.261614727134796,0,-0.110530958533438,0.51811692595884,0,-0.328020475451241,0.240445679669687,0.344981002393052,0,0.00486152678955254,0,0,0.196102209214774
DASH,0,0.262223285995156,0,0,0,0,0,0.236899051900807,0.1465186706009,0,0.176618649822594,0,0,0,0.260895905265885,0,0,0
ETC,0.58825408960525,0.277396818556585,0.199728329083986,0.694814525840894,0,0,0,-0.0664920554704619,0,0,0.15877531689869,0,-0.165738224294536,0,0,0,0,-0.204956751929102
XEM,1.02379955457617,-0.32474581975594,0.449794243944772,0,-0.798252693582709,1.96717013886598,-0.320659569258303,0,0,0,-0.927270494535443,0.915066469215362,0,0,-0.670302616434987,0,0,0
DOGE,0,-0.0935266369786507,0.361730155887438,0,0,0.0301534897887531,0.128239850027381,0.0259198811028367,0,0,0.187243082934777,-0.0669452738481193,0.0996938263892207,0.64879251666212,0,0,0,-0.0675135013068756
ZEC,0,0.376798920543026,0,0,0.151762173345464,0.136565916355592,0,0,0,0,0.377691304040088,0.0458813338642847,0,0,0,0,0,0.0873587536364979
XLM,-0.384561849750237,0,0,0.553549662610646,0,0.0499338789589953,0.171444263973299,0,0,0.0307868995987269,0,0.0119071027259703,0,0,-0.268961083431193,0,0,0
NEO,0,-0.0403055609121604,0,0,0,0,0,0.297431034011612,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
DGB,0,-0.333275937224113,0,0,0.448661344868186,0,0,0,0,0,0,0,0,0,-0.17343235801076,0,0,-0.0163042111381887
BV010082.Index,0,0,0,0,0.0578385302561569,0.0836527310442851,0,0,0,0,-0.0266019012485356,0,-0.0261191492969881,0,0,0,0,-0.0461972699147695
CVIX.Index,0,0,0,0,0,0,0,-0.0406240462265923,0,0,0,0,0,0,0,0,0,0.222039143782822
DXY.Curncy,0,0.00952964566788503,-0.0216158522606994,0,0,0.00840276578194682,-0.00837687398120503,0.00318346505999754,0,0,0,-0.00526198994420749,0.00711863763617884,0,0.0314606684815977,0,0,-0.0146194241770225
SPX.Index,0,0.040851313073434,0,0,0,0,-0.00128713890074464,0,0,0,-0.00875310477394842,0.00341349019714613,-0.00953168385788434,0.0353047723653146,-0.00780249477362508,0,0,-0.0619658907753131
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
