,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.171741162211542,0,0,0.00488462228317957,0.0283356511167024,0,0,0,0,-0.130414526281163,0,-0.215954999445293,0,0.113187155918477,0,0,-0.0123223774075997
ETH,0,0,0.173603878957683,0,0.098777388188803,0.166184113359551,-0.285515802683771,-0.0879834864500866,0.868098030333825,0,0,0.0638352018127146,0.0531503959683913,0.027938815710809,0,0,0,4.33680868994202e-19
XRP,0,0,0,0,0,0,0,0,0,0,0,-0.0194677197701952,0,0,0,0,0,-0.0604410802862926
LTC,0.255750923343128,0,0,0,-0.00306748730112995,0.0212921850113823,0,0,0,0,-0.00224868670828562,-0.00436509864296389,0,0,0,0,0,0.00366100008732706
XMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETC,0,0.521729543309677,-0.338084992689351,0,0,0,0.151234453015045,0.100879164928842,-0.247257183026892,0,-0.0530064901615817,-0.0682561539424289,0.0689264044358802,0,-0.217422238327378,0,0,0
DASH,0,0,-0.172879152135492,0,0.0798543408994147,0.0228249075257576,0,-0.0640565379774578,0,0,0.136206072322276,0,0,0,0,0,0,0
XEM,0,-0.106348346422518,0,0,0,0,0,0,0,0,0.16516733767701,-0.0382740438279555,0.173222196744112,0,-0.403095796830366,0,0,0
DOGE,0,0.381917310431714,0,0,-0.190514302426983,-0.183083323068683,0.12955429524213,0.0876762290602312,0,0.26181350113327,0.127439178483876,-0.00776670281830299,0.0114276674482847,-0.272200804273139,0.0833189736045727,0,0,0
XLM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO,-0.309579074961219,0,0.175422221024392,-1.45726111954797,0,0,0.177607167027847,0.262955866563658,1.07999531142838,0.456803593481556,0,-0.0449853566164222,-0.695526713396199,-0.120894742864119,-0.112883983933065,0,0,0
ZEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,-0.227009774106181,0.247933554403073,0.411363033162135,-1.32529756644555,-0.0976069567498732,0.191461358508252,0,0.120394412182186,0,0,-0.398770641131325,0.0117793852158461,0,0,0,0,0,0.0787527614593602
BV010082.Index,0,0,0,0,-0.029034244782431,-0.0150843326199841,0,0.0234063951031092,0,0,0.039560418929575,0.0233999836325855,0,0,0.195743003498731,0,0,-0.171188977578227
CVIX.Index,0,0,0,0,0,0,0,0,0,0,-0.0981387498857224,-0.0494250438765622,0,0,0,0,0,0.319039454588224
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247281105068864
SPX.Index,0.0157150917186505,0,0.0361933637218439,0,0.0258080431945185,0,0,0.00377898743019898,0,0,-0.0290902672199048,0.00502765642856234,0,0,0,0,0,-0.0434960092044156
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
