,BTC,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.116053155643498,0,0.045052053148051,0,0.085088024026586,0,0.146790573817843,0,-0.117606574459983,0,0,0.0628311841283837
XRP,0,0,0,0.265233457385564,0,0,0,0,0,0,0,0,0,-0.157927936931478
LTC,4.02470505907346,0,0,0.0555505466842807,0,0.596753744337833,0,0.180645479157758,-0.712581103418619,0,0,0,0,-0.135215658084951
DOGE,0,0.302701674501485,0.265810585948205,0,0.00262287535788007,0.179778089402212,0,0.0806915464208848,0.237342652398541,0,-0.445906112518128,0,0,0
DASH,0,0,0.0629683618785779,0,0,0,0,0,0,0,0,0,0,0.0839732803898632
XLM,0,0.270067183333079,0.0391797268612491,0.223649830011423,0,0,0,0.0621934637276057,0,0,0,0,0,0.0767832315095189
XMR,1.2710247544012,-0.117867481437201,-0.12533239502052,-0.163176250976993,0.205882632835778,0.537936370905167,0,-0.0814223101970093,0,-2.43767992278301,0.571580811796962,0.63127833155108,-5.51292755128003,-0.79496490058736
XEM,0,0,0.360572395226762,-0.263678447717041,0,0,0,0,0,0,0,0,0,0.0928834167962744
DGB,0.196413462546961,0,0,0.151947209024213,0,0,0.272306120767076,0.147250404947902,0,0.331477190490911,0,0,0,-0.00889500789974028
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791285005840891
CVIX.Index,0,-0.0969476999465537,0,-0.0712500727547831,0,0,0,0.0147168913086784,0.0743596666082952,0,0,0,0,0.159164660296453
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242177411318766
SPX.Index,0,2.01456578973463e-05,0,0,0,0,0,0,0,0,0,0,0,-0.066446574719161
VIX.Index,0,-0.121126969319688,0.158793080413009,0.502991609731676,0,0,-0.270813371779168,0,0,0,0.799425474924726,0,0,0
