,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.106148479098047,0.144395936999592,0,0,0,0.0489570577606641,0.0769964015381597,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0.393456011707521,0,0.555395858741407,0.433986887836607,-0.0960303730224375,0.154214583182092,0,0,-0.188143232472031,0.155653247462623,0,0,0,0,0.324129572275582
DASH,1.35519502594474,0,0,0,0,0,0.440720867377669,0,0,-0.700634779846275,0,0.619219257469203,0,0,0,0,0,0.00686067571291131
XMR,6.93889390390723e-18,0.459296678664805,0.16877252042973,0,0,0,0,0,0,0.138930247680812,0.16912299657356,0,-0.241202619732919,0,0,0,0,-0.420138530578922
XRP,0,0,0,-0.043721922432123,0,0,0.125368359747577,0.0396591003948286,0,0.0841499899519883,0,-0.198184224747564,0.0606068660752584,0.705040610403536,0.29891016784022,0,0,-0.26831046424142
LTC,0,0.116280473299083,0,0,0,0,0,0,0.00038427316080261,0.124183524388326,0,0,-0.069596625941883,0,0,0,0,0
ETC,0,0.316595048453701,0.0902960132736038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEM,0,0,0.163441824390943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,-0.0459966317999959,0.26155521664226,0,0,0,0.515226167024611,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.153766678280251
DOGE,0,0,-0.0298703436722606,0.20764095694386,0,0.159835193256948,0,-0.0914103689754155,0.0840718962866244,0,0,0,0.0994976999984917,0,0.255955349472668,0,0,-0.0284622670872253
XLM,0,0.163651733964278,0,0,0.176703188166903,0,0,0.113621552475245,0,0,0,-0.0906859892984409,0.277675151554302,0,0,0,0,0
NEO,0,-0.523732624108,0.195302374013845,0,-0.660608107367012,-0.445610243170686,0.667407674554778,0.221581186018073,0.108561122335188,0,-0.161315118822623,0,0,0,0.732472066959073,0,0,0
DGB,0,0,0.317878913309272,-0.119683307617933,0,0,0,0,0,0,0.382890777249269,-0.202573024889764,0,-1.03184019496806,0,0,0,-0.102439890124928
BV010082.Index,0,0,0.0489787047654317,0,0.397185724802075,-0.147144661423142,0,0,-0.0199563430125018,0,0,0,-0.169519431822731,0,-0.17279388702464,0,0,0.06418619950317
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
