,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,ZEC,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0.033648144652821,0.604252412889652,0.306323593440005,0.373635940348259,-0.51991534383252,-0.1730039231576,0.299647288711503,-0.455451318998572,0.0522318830540247,0.0981075162969463,0.434709957429703,0,-0.18459224453645,0,0,0
XRP,0,0,0,0,0,0,0,0,0,0,-0.0452059841518427,0,0,0,0,0,0,-0.0665548335529232
LTC,0.24750868185543,0.00314208193554852,0,0,0,0.0294495338429932,0,0,0,0,-0.0035036131109599,0,0,0,0,0,0,0.00136687382784459
XMR,0,2.03781424651475,-0.476605757821447,-2.83149282031169,0,-0.618693397400626,0.763041850479971,0.352300680029958,-1.74867160274663,0.307185234351086,-0.145645283542515,0,-0.945835487968775,-1.31182012986998,1.01016787182039,0,0,-0.218190869849708
ETC,0,0.286717409321136,-0.393117574127259,0,0,0,0,0.0297456382752767,0,0,-0.0887847638335463,-0.064928324445134,0,0,0,0,0,0
DASH,0,0,-0.227241374300787,0,0.0651537822645064,0.00674798355854731,0,-0.0596563465005978,0,0,0,0.130870122688037,0,0,0,0,0,-0.00582666591337277
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0,0.161166828010362,-0.0321643330174277,0,0,0,-0.0078879394404774,0,0,0,-0.19932586264978,0,0,0.10337310300331
ZEC,0,0.573300532550409,-1.12665434707052,0,0,0,0,0,0,0,0,-0.480334650775584,0,0,0,0,0,0
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,-0.292595090665767,0.77225293841803,0.283476115252874,-0.878349791180144,-0.189879909931224,0,0.148077068848027,0.0130683905151656,0,0,-0.0138384820182608,-0.0720537083429038,0,0.305514715958684,0.340323408305433,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0.00723250510743213,0,0,0,0,0,0,-0.124978365821497
CVIX.Index,0,0,0,0,0.0797838800497669,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,-0.0199171803940792,-0.00136599526117057,0,-0.00580277779277109,0,0,-0.00351547515338371,1.0842021724855e-19,0,-0.000278271392993378,0,0.0045406661780049,0.202493336879241,0.0224525327578121,0,0,-0.00574019120448867
SPX.Index,0,0,0,0,0,0,0,0,0,0,0.00260934865997717,0,0,0,0,0,0,-0.0417222630815918
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
