,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.551043713246938,-0.0832183541241658,0,-0.0395282761085647,0,4.33680868994202e-19,0,-0.034289980042596,-0.00686902924432717,-0.125297629766054,0,0.0117879987775409,0,0,0.042136432775259
ETH,0,0,0,0,0,0.204528456661143,0.160184380686383,-0.0538247405122492,0,0.162117737959854,0,0,0,0,-0.0820210513360364,0,0,0.0591456166284012
XRP,0,0,0,0.101582985043091,-0.0836128858576591,0.13172417834967,0,0,0,0.149049534489961,0.104499705633311,-0.000564094481303736,0.162794396211069,-0.187957987913901,-0.050327940403527,0,0,0
LTC,0.621168657456552,0,0,0,-0.00823886855758551,0,0,0.00615680923496721,0,-0.0431639229275163,-0.00517844195864784,-0.00426376428002368,0,0,0,0,0,-4.33680868994202e-19
XMR,-0.374103740032863,-0.0992791503592788,0,-1.16728633801042,0,0,0,0.199637524088766,0,0,0,-0.0521687991498916,0,0,0,0,0,0
ETC,0,0.333408920512972,0,0,0.059153517850865,0,0,0.028582482603367,0,0,-0.0411284516144286,0,0.15473830994479,0,-0.0682747634062248,0,0,0
DASH,0,0,0,0,0.0891313032253918,0,0,0,0,0,0.0352059995511862,-0.0364056714744333,0,0,0,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0,0.130410789123664,-0.0453798521444858,0,0,0,0,0,0
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0.158239726647169,0,0,0,0,0,0.174700220861801,-0.0282314891025928,0.261263345636223,0,0.0123414640470444,0,0,0.0393279706839158
NEO,0,0.356116260747891,0,0,0.217220402225227,0,0,0,0,1.03601638780723,0,0,-0.725157188266564,0,-0.0890573528329207,0,0,-0.118896641876876
ZEC,-0.670019659466786,0,0,0,1.24153694682753,0,-4.92636057841918,-0.104228636517536,0,0,-1.33353714613723,0,-2.32274159574223,0,0,0,0,-0.755275832626461
DGB,0,0.599600571185816,0,0,-0.110784205824196,3.99614602538609e-05,0,0.222913862735003,-0.535682380610047,0.828581394343582,-0.184228601787306,0.0160456621091461,0,0,0,0,0,0
BV010082.Index,0,0,0,0,0,0,0,0.0604352415299362,-0.0586883460419611,-0.0395494982574114,-0.0238738051874282,0,-0.0345003552136174,0,0,0,0,-0.0756483455218945
CVIX.Index,0,-0.0148159894018655,0,0,-0.0239420878920412,0,0,0.00466276435234297,0,0,-0.0281209648040956,0,0,0,0,0,0,0.339175574156177
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0.000564488926456309,0,0,0,0,0,-0.0222864192399158
SPX.Index,0.039308921136967,0,0,0,-0.000894194091332154,0,0,0.00339333166008285,0,0,0,-0.000133612320463708,0,0,0,0,0,-0.0416172783239836
VIX.Index,0,0.0138979841238463,0,0,0,0,0,-0.00852429529747494,0.0189980133587475,0,0.00431812114695153,0,0,-1.49342390102205,0.899438467787311,0,0,0
