,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,XMR,DASH,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.375541765300151,1.73472347597681e-18,0,0,0.0625074443778708,0.0693582917262696,0,0.0326522704607341,0,0.0327366220440029,0,0,0,0,0,0,0,0,0
ETH,0.303206690998216,0,0.106933562784514,0,0,0.270102882516348,0,0,0.064133450255323,0,0,0,0.238042871922957,0,0,0,0,0,0,-0.0516583403761923
XRP,0,0.110400709072929,0,-8.67361737988404e-19,0,0.28778232785268,0.0729875613235534,0.15880450115,0.0431590845278466,0,0.0299500485968119,0.243112593019427,0,0.0455570917245025,0,0,0,0,0,0
BCH,0,0,0.290487080808077,0,0.0156635077060451,0,0,0,-1.38777878078145e-17,0,0.0929817706047345,0.493806826684431,0,0,0.116464990326006,0,0,0,0,0.281393907767302
EOS,0,0,0,0,0,0,0.298695569099485,0.0356035312122707,0,0.451468545638998,0,0,0,0,0,0,0,0,0,0
LTC,0,0.551312335626145,0,0.00395622494737459,0,0,0,0,0,0.111325046239342,0.0266907535986761,0.0233005620069073,0.155652758883668,0.0165318828810115,0.0383658734391043,0,0,0,0,0
ADA,0,0,0.366158269623006,0,0.0687846399096803,0,0,0.27941983054034,0.0216201360757098,0,0,0,0,0.201472648902719,0,0,0,0,0,0
XLM,0,0,0.0120431845733424,0,0.0997191680306783,0,0.32445241978217,0,-1.73472347597681e-18,0,0.321023502645857,0,0,0,0,0,0,0,0,0
MIOTA,0,0,0,0.139867631903028,0,0,0.198735523731562,0,0,0,0,0.463560205908056,0,0,0,0,0,0,0,0
TRX,0,0,0,0,0.15293534203129,0,0.244557275604034,0,0,0,0.275808916314002,0,0,0,0,0,0,0,0,0
NEO,0,0,0,0,0.164717469804612,0,0,0.132660756452539,0.0511846374444185,0,0,0,0.207127662845681,0.120053228835206,0.238753557664725,0,0,0,0,0
XMR,0,0,0.456152136099226,0.151329950886003,0.0515783320814046,0,0.0269718212559379,-0.122459518100357,0,0,0,0,0.216946461821858,0,0.130244918337583,0,0,0,0,0
DASH,0,0.261927599000987,0,0.184579524903916,0,0.233227477967225,0.0353240871429392,0.153252575155856,0,4.33680868994202e-19,0,0.00730809602584485,0,0,0.0504877423685911,0,0,0,0,0
XEM,0.0265509874937812,0.292615804472219,0,0,0,0,0.25739961281906,0,0,0.0558577068559571,0.0979554063104503,0,0,0,0.168838248064404,0,0,0,0,0
ETC,0,0.305923373870014,0.0611924425351406,-1.73472347597681e-18,0,0.115234382431504,-3.46944695195361e-18,0.117716174862988,0,0.0590321091029287,0,0,0.267706026423304,0.15879803302958,0,0,0,0,0,-0.00964485130421518
BV010082.Index,0,0,0.0245204162441559,0,0,0,0,0.0191673680645249,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0.235222497065484,0,0,-0.0121895572689411,0.0211843032710404,0,-0.205067717793297,0,0.0366446442751616,0,0.0106053376053021,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.0873764228859893,0,-0.0111895934163213,-0.0025328270860571,0.00642089106588758,-0.0392299531873549,0,0.0264361794717675,0,0.000773073721273474,-0.0228507887532029,-0.00287847244711977,0,0,0,0.0537732737259929,0,0,0,-0.00992503967491456
SPX.Index,0,0,0,0.00814874495125509,-0.00647864886204126,0,-0.0194409273411014,0,0,-0.00279139708762617,0.00962002362528824,0,0,0,2.16840434497101e-19,0,0,0,0,-0.134220793554393
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
