,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0374617405054215,0.143251676869121,0.240576141078393,0.0844091157467991,0.247803372456326,0,0,0,0,-0.143130353776219,0.256193115112395,0,0,-0.0304461117230251
ETH,0,0,-0.605273000601478,-0.228768614780576,0.175819168957687,0,0,0,0,0.200086521749723,1.08114877246922,0,0,0,0
XRP,0.661981955438163,-0.0542772512810149,0,0,-0.210746511176606,-0.251445878845637,0.0709925638958762,0.166334107060693,-0.250569626470511,-0.120809875624201,0.458261893928941,-0.112996811608725,0,0,0
LTC,0.434287553332797,-0.0831654274114734,0.215020264817468,0,0,0,-0.203607951683572,0,0.421843514158775,-0.0176716202499098,-0.143281189803341,-0.186416957543392,0,0,-0.108091729254361
DASH,0,0,0,-0.162057006954095,0,-0.0440956900555964,0,0.224515219289422,-0.776714757045834,-1.73472347597681e-18,0,-0.279134448035211,0,0,0
DOGE,0.845542018808335,0.00532705145234193,-0.208483908769087,0,0.0988314564095826,0,0.160971174228877,0.0508476548179389,0.317383026532179,-0.129689319838717,0.251545128758188,-0.0937579743463239,0,0,0
XEM,0,0,0.425339526221555,-0.647796643064691,0,0.406588179118945,0,0.395530440866241,0,0,0,0,0,0,0
XMR,0,0,0,0,0.684366006389032,0.105659877456316,0.244424983366577,0,1.5125266444061,0.128479678816529,0.0856411233642839,0,0,0,0
XLM,0,0.0313156250852486,-0.115640417909278,0.0812037281255889,-0.46472139330937,0,-0.0961534402180703,0.19887904860098,0,-0.101778886114189,-0.0593289026796007,-0.151753850410629,0,0,0.00534261629966723
DGB,0,0,0,0,0.112056195566394,-0.923504977273296,0.0715828812328602,0.292849097814897,0,0,0,0,0,0,0
BV010082.Index,-0.689996831857194,0.157450011011355,0.663772264334111,0,-0.0295590541986577,0.294687105909523,-0.145504228244449,-6.93889390390723e-18,-0.175572429606402,0,0,-0.142644023563249,0,0,-0.0239252472694367
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,-0.00743648191039607,0,0,0,-0.0706589259447326,5.42101086242752e-20,0.0206960550214495,0,0,0,0,0,0,0
SPX.Index,0,0,0,-0.0176535106409789,0,0,0.015504171360274,-0.00565944852996089,0,0,0.0352525346652003,0,0,0,-0.109579613214785
VIX.Index,-0.00494474128684845,-0.0249395299782791,0,-0.1219366000028,0,0,0,0.0535548796656897,0.0121066359851978,0,0.324793351644664,0,0,-5.37360011570417,0
