,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.376847249073851,0,0,0,0,0,0,-0.0232179197483689,0,0,0,0,0
ETH,0.49512205231194,0,-1.18009061908668,-0.310222802551415,-0.346460879935967,0,0.708512190563851,0,0.450768073725745,0,0.582165024064689,-0.0908581918439642,0,0,0
LTC,0.600647705183755,-0.186711828383027,0,0,0,0,0.179693477782183,0.16513014992694,-0.175854733591541,0,0,0,0,0,0
XRP,0,-0.0493467755778746,0,0,-0.0542880672517699,0.217042044633717,0.142816881455232,0,0,0.0145860045888485,0.0477925935656518,0,0,0,0.0802376341190188
DASH,0,-0.20854090472646,0,0,0,4.33680868994202e-19,0.125541572716286,-0.188749946054733,0.491345396080313,0.0826389146775003,0,-0.249052815832941,0,0,0.187189838050018
DOGE,0.247759546824679,0.0450219945310674,0,0.540733613684184,0,0,-0.273674783708843,0,0.306414729984042,0.0618892381856454,0,-0.257163239504702,0,0,-0.0875604592530096
XEM,0.339861268881454,0.223998167759832,0.462006081663656,0.608782236542162,0,-0.36477575874609,0,0,0,0.104419319586567,-0.262688512790783,0,0,0,8.67361737988404e-19
XMR,0,0.210876694151606,0.251436310023724,0,0,0.403834434634187,-0.147810510352673,0,1.06834255226968,-0.0201406716409864,-0.224573036720546,-0.224942134194085,0,0,0
XLM,-0.178977693842363,0.167958410898005,-0.0717708422663788,0,0.18972572454015,0.196523944732191,0.0706759697402242,0.233342285204037,0,-0.0824247970644094,0,0.0954812218185006,0,0,0.0312876945863355
DGB,-0.250384220287736,0,0,0,0,0,0.154323252840632,0,0,0,0,0,0,0,0
BV010082.Index,0.411195880791386,-0.0687899515768232,-0.463207543424905,0.0773460273527879,0,-0.148299647147573,0,0.0364316035688887,0,0.0226416922738778,0,0.29561607883836,0,0,-0.301458715493606
CVIX.Index,-0.0514374725741912,-0.108342599046581,-0.0367281273538658,0,-0.0691145104353735,0,0.110025524172425,0,0.23511023826654,-0.0260446318612852,0.237994575805111,0,0,0,0.550496072176731
DXY.Curncy,0.0431532708538043,0,0,0,0,0,0.00694989277441302,-0.0143568861768197,0,0,0,0.0428079541167745,0,0,0
SPX.Index,-0.00875498044991123,0.0054230916726924,0,-0.0535580655089928,0,0.0614436435935844,-0.000524541263738306,-0.0133800337412208,0,0.0070337359810261,0.0693348738473071,0,0,0,-0.0447247188160048
VIX.Index,0,-0.000147456738386231,0,0,0,0,0,0,0,0.000306232415902101,0,0.909802921339656,0,0,0
