,BTC,ETH,XRP,BCH,EOS,LTC,ADA,XLM,MIOTA,TRX,NEO,DASH,XMR,XEM,ETC,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.412673108953986,0,-3.46944695195361e-18,0,0,0,0,0.0218649587615402,0.0540355285261146,0.0118561873295037,0.0702599586129122,0.0965410676305617,0.00331703556216958,0.0025368905055726,0,0,0,0,0
ETH,0,0,0.559507656071393,0,0.0232372764691655,-3.46944695195361e-18,0.0422508291493988,0,0.0300791412061026,0,0,0.0415785398757727,0,-2.77555756156289e-17,0,0,0,0,0,0
XRP,0,0,0,0.0175056069220812,0.00531510249935223,0.369367519939334,0.120087575954308,0,0.0826414631190515,0.0533524853267634,0.0265167644316198,0,0,0.158388549672346,0,0,0,0,0,0
BCH,0,0,0,0,0,0,0,0.320445825402786,0.152149249833342,-0.131623564827951,0.176221755886195,0,0,0,0.299284882661182,0,0,0,0,0
EOS,0,-0.257365426194415,0,0,0,0,0,0,0,1.00154744143598,0.21061685888602,0,0,-0.0232419429577107,-0.0827497843009755,0,0,0,0,-0.45133339826088
LTC,0,0.455369255409091,0.209649339776775,0.167231002662049,0,0,0,0,0,0.0321817436213201,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
ADA,0,0,0.181514787377929,0.186069019208175,0.0660344378142549,0,0,0.178061500660619,0.111074413199705,0.182066047017194,0,0,0.156742856652491,0,0,0,0,0,0,0
XLM,0,0,0.248192690599423,0,0.0956609522631803,0,0.2514266694013,0,0.0185798847540746,0,0.308941403984602,0,0,0,0,0,0,0,0,0
MIOTA,0,0.359420674148021,0.118039510960948,0,-0.230227090240895,0,0.491118506787543,0.298576036488379,0,-0.228309258794765,0.133601210492576,0,0,0,0.0760862075261521,0,1.05520383118044,0,0,0.248438351155328
TRX,0,0,0,3.46944695195361e-18,0.316189765008131,0,0.240478468906139,0.300497096487377,-0.194617648442803,0,0.140740824896518,0,0,0,0,0,0,0,0,0.239190419207624
NEO,0,0.273293594417222,0,0,0.105696305334663,0,0,0.191537344618142,0.0187976277348064,0,0,0,0,0.0947083092530086,0.21472200576586,0,0,0,0,0
DASH,0,0.424904973361325,0,0.0831821648823159,0,0,0.0563124963698029,0.18248109661547,0,0,0.0104483320296979,0,0,0.0118531106485158,0,0,0,0,0,0
XMR,0,0,0,0.133039871929387,0,0,0,0,0,-0.0525841666055803,0,0,0,0.73897669454161,8.67361737988404e-19,0,0,0,0,0
XEM,0,0.277485162013957,0.0552894188040795,0,0,0,0.0955147979729536,0.0446911354207875,0,0.109406671531248,0.0130601903668497,0,0.445146831244852,0,0.0556027688763472,0,0,0,0,0
ETC,0,0.46013273370126,0,0,0,0.0130087507682711,0.0594579353169368,0.173186913073165,0,0,0,0,0,0.196226401398263,0,0,0,0,0,0
BV010082.Index,0,0,0,0.034518383716699,0.0171952879568783,0,0,-0.0501267432305809,-0.00964816507306465,0,-0.000885419286747007,0.0144872435320637,0.0179630858664052,0,0,0,0,0,0,-0.0960733354158731
CVIX.Index,0.237809611609991,0.0793626809467736,0,0,0.0769411409998963,0,-0.232679552409401,-0.103276942877144,0.0535117369927163,0.0295237107130835,-4.2351647362715e-22,0,0,0,0.00308895532791641,0,0,0,0,0
DXY.Curncy,0,0,0,0,0.0212913317231469,0,0,0,0.00975860139558767,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,0,-0.0164550344980598,0,0.00314501444773049,0,0.00396176290843763,0,0,0,0,0,0,0,0,-0.117874525281999
VIX.Index,0,0,0,-0.0758531518728258,-0.0122081577554594,-0.0103999157872076,-0.119173408390735,-0.161273427991108,0.0392973891602211,-0.0539429387988452,0.180078030696959,0,0,0,-0.0153540140069677,0,0,0,-3.72049337291887,0
