,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,MIOTA,TRX,XMR,NEO,DASH,ETC,XEM,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,0.135491765358042,0,0,0,0,-0.260273847783358,0.103509446182751,0.560927730236159,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.0332554660902129,0,0.461132024658179,0,0.244404902732313,0,0.00102201515773816,0.0928823852077129,0,0,0,0,0,0,0,-0.0547651422767174
XRP,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.437270877257798,0,0.129389154428641,0.122348860604598,0,-0.115848279173612,0,0,0.0180613326524207
BCH,0,0,0.0560639239356749,0,0,0,0.47992355372091,0.0265486831392587,0.0719667042564888,0.239373435623132,0.281206484321727,0,0,0,0,0,0,0,0,0
EOS,0,0,0,0,0,0,0,0,0.110896364692839,0.22441853851963,0.395011041358254,0.0905932917956,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0,0.680647787577149,0,0.0317139635388086,0,0,0,0,0,0,0,0,0,-0.262003481535697
LTC,0.120972476640402,0.247270012657555,0,0.520438693346192,0,0,0,0,0,0,0,0,0,0.0311744967376142,0,0,0,0,0,0.114763266007991
ADA,0,0,0,0,0.157065029063064,0.314370479195471,0,0,0,0.240489626383158,0,0,0,0,0.380731218494976,0,0,0,0,0
MIOTA,0,0,0,0.0514967981343363,0,0,0,0,0,0,0,0.790480524215836,0,0,0,0,0,0,0,0
TRX,0,0,0,0.263517465490406,0.0810218377473322,0.0175669380440385,0,0.151630573658677,0,0,0,0.155461456823794,0.354771438122351,0,0,0,0,0,0,0
XMR,0.508498499091438,0,0,0.480753466551835,0,0.112765724911708,0,0,0,0,0,0,0,0.0745928954721938,0,0,0,0,0,-0.047613319091534
NEO,0,0.322114168172319,0.601382902044119,0,0.0162263054270482,0.0336781785934254,0,0,0.199743837694187,0.0924440445958131,0,0,0.0549480565320421,0,0,0,0,0,0,0
DASH,0,0,0,0.116634219927477,0.224253805384954,0.168120555961461,0,0,0,0,0,0.13447862153507,0,0,0,0,0,0,0,-0.0751132266000065
ETC,0,0,0.130185252605106,0,0,-0.091966742044097,0,0,0.217446588682455,-0.0232129410066006,0.222423837364016,0,0,0,0,0,-0.183109644307943,0,0,0
XEM,0,0,0.0553575542142887,0,0,0.121969613746092,0,0.353970965845061,0.145249292023679,0,0,0,0,0.394392897811221,0,0,0,0,0,0.0919123341643381
BV010082.Index,0,0,0,0,0,0.037960642722979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698301690564631
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,0,0,0,0,-8.470329472543e-22,0,4.48479259828316e-06,0,0,0,0,0,0,2.63750901471902e-05,0,0,0,0,-0.0640720386286356
VIX.Index,0,0,0,0,0.318471668111838,-0.216052480683484,0,0,0,-0.187325903380178,0,0,0,0,-0.358258014660308,0,0,0,0,0
