,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.0258664813520524,0.131790355891038,0.0382392837436016,0.0653160451600266,0,0,0,0.0259205990783326,0,0,0,0,-0.0296737403077981
XRP,0,0,0.0590651564529884,0.137607298403614,0.535541815232895,0,0,0.116007199292428,0,0,0,0,0,-0.0263237508344442
LTC,0,0,0,0.158440759030569,0,0,0,0,0,0,0,0,0,0
DOGE,0,0,0.330326996315118,0,0.40746556116677,0.120139237174101,0,0,0,0,1.1879221255112,0,0,0
XLM,0,1.02835244642878,-0.0352556850545849,0.0582267126105802,0,0,0,-0.160665743527411,0.151313777489698,0,0,0,0,0
DASH,0,0.163171933531871,0.187298370971318,0,0.217969251877684,0,0.0259313292156718,0,-0.182775176223543,0,0,0,0,-0.025633057325164
XMR,0,-0.0874996663864577,0,0,0.174457194495914,0,0,0,0.13092082657542,0,0,0,0,-0.229200239355605
XEM,0,0,0.0491934875486052,0.248722630124915,0,0,0,0,0,0,0,0,0,0.27808138512822
DGB,0,-0.433527044634855,0,0.389707124401735,0.219147613468339,0,0.197407596358502,-0.391152196078197,0,0,-0.428614894483197,-2.22125506708787,0,0.32936245463082
BV010082.Index,0,-0.0284616970069408,-0.00818775637039199,0.0548080491141056,-0.0238493749642964,0.06605728664296,0.0352940136968999,0.0173202579390764,0.0225586306864397,0,0.142157159533642,0,-1.20173429634421,-0.214072752283175
CVIX.Index,0,-0.078880425087487,-0.144998031413515,0.367093073922469,-0.101103737930015,0,0,0,-0.039786246375872,0,0,0,0,0.0581191096143885
DXY.Curncy,0,0,-0.0061513737720161,0.00576167302526751,-0.00318355731299016,0,0,0,0,0,0.119478591899039,0,0,0
SPX.Index,0,0,0.00436768014960209,0.0097547350520391,0,0.0259400538822007,-0.0135399057934429,0,0,0,0.0143107107711271,0,0,-0.0870336811752882
VIX.Index,0,-2.16840434497101e-19,0.113144374472954,-0.0165091463491836,4.33680868994202e-19,0,-0.384759475509672,0.284085911856572,0.43273217855727,-0.435444186374096,0,0,-3.50065242327413,0
