,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,-0.0415887571773616,0.224590002726242,0.180902383061328,0.114239376474451,0,0.0472825187524415,-0.14948027574332,0,-0.0176729561865079,-0.170359988675294,0.131791579422683,0,0,-0.0298167566733139
ETH,0,0,0,-0.164910124900814,0.473402796516275,0,0,0.872753922074052,-1.53133245029279,0,0,0,0,0,0.0796706460171891
XRP,1.18960954716298,0.09354247209058,0,-0.256608791074705,0,0,0.105923117103686,0.104360026758702,0,-0.164211061007717,0,0,0,0,0
LTC,0.87645263331508,1.0842021724855e-19,-0.324945764219381,0,-0.211612715945843,0,0.0432516381082129,0.0596284358969596,-0.357338708545106,-0.171518615929993,0,-0.300462816355241,0,0,0
DASH,0.218136522567934,0.153348729249499,0,0,0,0,0.0586620086840342,0,0.735270587569056,0.150303753021228,0,-0.288589902913918,0,0,6.93889390390723e-18
DOGE,0,0,0,0,0,0,0,0,0,-0.111464708859166,0,0,0,0,0
XEM,0,-0.109074888632782,0,-0.384861190905793,0,-0.792564908957417,0,0.361307948972261,-0.853553742736054,0,0.217887607382397,-0.927403120517967,0,0,-0.0870333134137782
XMR,-0.513440977862945,0.49831080013075,0,0.415284463998208,0,0,0.399706817837949,0,0.969340310257926,0.0668587824756633,0,0,0,0,0
XLM,-0.0397822437011555,-0.213426203942201,0.00997137136978455,-0.186792906694084,0.562741690257019,0.0715447913068319,-0.183888460963705,0.222417574193176,0,-0.0676207227565884,-0.171190679860137,0,0,0,0
DGB,0,0,-0.73873142795129,-0.796430896719039,0,-0.783000852604908,0,0.137246663467254,0,0,0,0.367207490204574,0,0,-0.124169813610722
BV010082.Index,0,0,-0.0919301429971728,0,-0.119441378923627,0,0,0.081519228070355,0,-0.0285086430831945,0,-0.127045956840872,0,0,-0.193816904096897
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.Index,0,-8.28726992860009e-06,0,0,0,0,0,0,0,0,0,-0.0635230827817717,0,0,-0.0895954324484953
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
