,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,NEO,ZEC,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.103255247119648,0,1.15241660876307,0,0,-0.206792240235932,0.0107786282433586,0,0.0219641484552102,0,-0.00494980983102019,0,0,0,0,0,0
ETH,0,0,0.0375407449529024,0,8.67361737988404e-19,0.303383379180628,0.304545568168148,0,-0.0808171839349306,0.0592455382635734,0.0254234938859485,0,0,0,0,0,0,4.33680868994202e-19
XRP,0,0,0,0,0,0,0,0,0,0.257098776332175,-0.0583894608616538,-0.00898301622055767,0,0,0,0,0,-0.0717564206902117
LTC,0.602427725181544,0,0,0,-0.0177328240134548,0,0,0,0,-0.0187952273313144,0.000684687685012688,-0.00173948451158978,0,0,0,0,0,0
XMR,-1.15454193589675,0.740383025575552,0,0,0,0.0368954160056603,0.2757788848096,0.279918435185394,0.387027472414158,-0.26594872169538,-0.038465671953254,-0.0386285804394743,0,0,-0.0562315718650982,0,0,-0.201637179929582
ETC,-0.0883323738294395,0.717251907163012,0.167483001132594,0,0,0,-0.447825059518056,0.218807610044814,0,-0.182806247142184,-0.0498805486105198,0.0140466263022179,0.83788225430592,0,0,0,0,0.04851844923358
DASH,0,0,0,0,0.298483461202812,0,0,0,0,0,-0.0382796585864971,-0.0858678331082587,0,0,0,0,0,0
XEM,0,0,0.0693043333763429,0,0.238271478474133,0.145182964622158,0.203094609951218,0,0.801953690392178,0,0.070827344953704,0,0,0,0,0,0,-0.064244389450552
DOGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0.780219180645053,-0.179324671583028,0.153940794281298,3.46944695195361e-18,0,0,0,0,0.0590579201190702,-0.00208108900441156,0.575530342586833,0,0,0,0,0.164793296979388
NEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,0,0,0,0,0,0,-1.07359888576133,-1.32245044300273,-0.75847093030687,-1.38777878078145e-17,0.103277045845418,0,0,0,0,0,0,-1.47564071028656
DGB,0,0,0,0,-0.0903642475790904,0.300889588255404,0,-0.0442913311992152,0,0.0479463793353231,0,-0.03990073411995,0,0,0,0,0,-0.172348543952852
BV010082.Index,0,0,0,0,0.027663874414128,0,0,0,-0.057047257814123,-0.0659891851399711,-0.00243109117391187,-0.0010808668312187,0,0,0,0,0,-0.0488366245785557
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,-2.8647350394364e-07,0,0,0,0,0,0.107401401061588
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0.00107286125418491,0,0,0,0,0,0,-0.0118241379671473
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331942571251187
VIX.Index,0,0,-0.312740795003334,-0.143143811768305,-0.0618952748455432,0.506111650821457,0,-0.373727087853057,0,2.77555756156289e-17,0.0450981201073015,-0.104622613357158,-1.40625431803957,-1.52367971218904,1.25122086225872,0,0,0
