,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0,-3.46944695195361e-18,0,0,0,0.328655003562308,0,0.0883945560808671,0,0,0,0,0
XRP,-0.0300403140689074,0,0,0.00529051802138284,-0.0935202288067229,0.228095024526015,-2.16840434497101e-19,0,0.25281631284968,0.0732045163968551,0.393404504502185,0,0,-0.669526876104231,-0.0815929168711826
LTC,0,0,0,0,0,0.0440997405469671,0,0.349601751728316,0.04977249480475,0.178356566923559,0,0,0,0,-8.67361737988404e-19
ETH,0,0,0,0,0,0,0,0,0.0163838403405061,0.428084253675315,0,0,0,0,-0.0659388591865684
DASH,0,0,0,0.0696485425621193,0,0.242687577764084,0.101170081240077,0.151788115910902,0,0,0,0,0,0,0
DOGE,0,0,0,0,0,0,0.120362070870383,0.210514796588088,0,0.107231715186978,0,0,0,0,0
XLM,0,0,0,0,0,1.40451777446625,0,0,0,-0.0461124316523789,0,0.0464816544716035,0,0,-0.109359135639498
XMR,0.247024612767297,0,1.22126470767235,0,0.855085283101532,0,8.67361737988404e-19,0,-0.0472337592593158,-0.248663143156508,0,0,0,0,0.0299666487108568
XEM,0.628203480067297,1.53145246301088,0,0.011921566902825,-0.379282719347225,-0.0943371853868337,0,0,0,0,0,0,0,0,0
DGB,0.924059613184681,1.27920590303108,1.43553859133081,0.0253759681169012,0.916834718956067,-0.910097339151724,-1.73472347597681e-18,-0.906251559918527,-0.265981598849513,0,0,-1.38969679454458,0,0.107879252256875,0.21789755933158
BV010082.Index,-0.109233125588915,0.36864299700874,0,0,0.0478759967114369,0,0.00431916661708338,0,0,-0.045239283395116,0,-0.139967406409334,0,0,-0.0115071625092742
CVIX.Index,0,0,0,-0.00454112090137259,0,0,0,0.000374594447245558,0,0,0,0,0,0,0.1271077659099
DXY.Curncy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336184046800207
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848428100250224
VIX.Index,0,0,0,0,0,0,-0.0572579639941296,0.038077264238386,-6.7762635780344e-21,-0.0613440722815244,0,0,0,-4.56723680204298,0
