,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,-0.0119330822129008,0.0778818877228307,0.116999001324086,0.207099318275502,0.243959348118643,0.0899596546846166,0.0119971338286537,0.0489986466643029,0,-1.48284957903548,0,0
XRP,0,0,-0.0211187128411633,-0.123521220109905,0.384440991151499,0,0,-0.0339974916767728,0,0,0,0,0,-0.0459862309426993
LTC,0,0.1091421247081,0,-1.16993969219566,1.78026798884067,0.514400976113239,2.6438614397735,-0.970095088388116,-1.73242058612783,-2.88535249429134,5.64814748042176,0,0,-0.594282905873849
DASH,0,0,0,0,0,0,0.29771221873247,0,0,0,0,0,0,0.0519703366346671
DOGE,0,0,0.0439631161871359,0.231228553209205,0,0,0.20486757053585,0,0,0,0,0,0,0
XLM,0,0,0,0.0693811148753493,0,0,0,0.150736217834697,0.194222222333185,0,0,0,0,-0.03443667692157
XMR,0.478600164872607,0,-0.00589160647242798,0,0,0,0,0,0.296016837043855,0,0,0,0,-0.0507461935911278
XEM,0.679062218456122,0.641075398178816,-0.367031445282098,-0.0211494524679792,0,0.70548340227088,0.835171806253688,0,-0.86800321242606,-1.42477484956884,3.3437387722032,0,0,-0.449304593004857
DGB,0.0114164064634883,0,-0.306696163584022,-0.460288273912023,0.657841235216922,0.277237465574019,1.36042132638847,-0.202896237205358,0,0,1.76409317032965,0,0,-0.100058925024779
BV010082.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797663986310427
CVIX.Index,0,0,0.0453566051607089,-0.10710596365261,0,0,0,0,0.0107280484980246,0,0,0,0,0.101840454467482
DXY.Curncy,0,0,-0.00419694080936399,0,0,0,0,0.00567150813326482,0,0,0,0,0,-0.0274956234153105
SPX.Index,0,0,-2.18034208471276e-05,0,0,0,0,0,0,0,0,0,0,-0.071235983828212
VIX.Index,0,0,0,0.268483879344858,0.139642890353851,0,-0.163579895205453,-0.0958025178373532,0,-1.71125884120849,0.115312038995149,0,-6.90212850230954,0
