,BTC,ETH,DASH,XMR,XRP,LTC,ETC,XEM,ZEC,DOGE,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0,0.179476451247341,0.0414551041299645,0,0,0.176644128482185,0.144429503506831,-0.264930025283515,0.585628775316426,0,0,0,0.156501546807082,0,0,0,0
ETH,-0.180744044164794,0,0,0.931788409828959,0,0,1.00710924041815,0.0723448485702493,-0.282450556898371,0,0,-0.185231344046348,0.199046144118196,0,0,0,0,0.383195645854089
DASH,1.25331970249898,-0.218207560387674,0,0.630007053473807,0,0,0,-0.395405064977253,0.676598168095974,-1.79169227533597,0.244678145015971,0.580498342706424,0.501961157240298,2.17473592982674,0,0,0,0.624600417731211
XMR,0,0.355536020514118,0,0,0,0,0,0.157809706039624,0,0,0,0,0,0,0,0,0,0
XRP,0,0,0,0,0,0,0,0.0377539859956408,0.215505681835015,0,0,-0.108776597096899,-0.0927265427925191,0,0.74325972806995,0,0,-0.436768346340719
LTC,0.123485556061752,0,0,0.0525753357707798,0,0,0.0950751687767694,-0.0872719771789069,0.05123758343883,0,0,0,0,0,0,0,0,0
ETC,0,0.537852447088271,-0.0256236386852971,-0.0761531620256978,0,0,0,-0.091254613299328,0.209771792088294,0,0,0,0,0,-0.226384923837594,0,0,-0.0747350046515844
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEC,-1.25945111560346,-0.322744563217521,0.079512183265312,0,0.247277973589539,0.743128587242022,0.626862925916744,0.391606136708635,0,0.788348867474968,0.238765867883741,0.518061922894891,0,0,0,0,0,0
DOGE,0.193832244548227,3.46944695195361e-18,0,0.0987469572029509,0.0180728479194985,0,0.120806958076323,0,0.0659825593648873,0,0,-0.0159696236170328,0,0,0.320389349093167,0,0,0
XLM,0,0.0564382463782513,-0.0852906287705616,-1.38777878078145e-17,0,0.301864786438603,0,0,0.0679989039383029,0,0,-0.11784158112774,0.379124128646262,0,0.323832567730233,0,0,-0.153674605980699
NEO,-0.105498721174565,-0.0496701318478654,0.202101494961272,0,0,-0.516070385370671,0,0,0.263438555971921,-0.0451107408027202,0,0,0,0,0,0,0,0
DGB,0.0833598356725154,0.260285395039136,0.183533917744915,-0.357584792725604,-0.131979363035626,-1.57949688222577,0,0.0417424225676968,-1.38777878078145e-17,0.981583270931319,0.798013921281786,0,0,0,-0.22334643408478,0,0,-0.212988539452696
BV010082.Index,0.313184248970548,0.140551895189751,0.0907417365209895,-0.207396100225065,0,0,-0.304075731917333,0.0208513675943712,0,0.127173814352675,-0.0302692958315388,-0.148498848262643,-0.147224351943571,0,-0.028349150431708,0,0,0.103620738451714
CVIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.Curncy,0.0243268031164315,-0.00400271385095093,0.00184084613652755,0,0.0276477096301628,0,0,1.35525271560688e-20,-0.00372652187679351,0.00830021804063243,0,-0.0080973576874895,-0.0138236913006351,0.0356694880923099,0,0,0,0
SPX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIX.Index,0.0817981681818557,0.021751670235373,0.0809776925741914,-0.0920586310757904,-0.25446943690215,0,0.122945659054282,-0.0209921453114294,0,0,-0.2242984771778,0,0,0,0.699154577208755,0,0,0
