,BTC,ETH,XRP,LTC,XMR,DASH,ETC,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.Index,CVIX.Index,DXY.Curncy,SPX.Index,VIX.Index
BTC,0,0.27641870420509,0,0,0,0,0.292067923214603,0.145851364916993,0,0,-0.134775403742223,-0.00750460559127805,0.241360897273277,0,0.108083599710924,0,0,0
ETH,0.170200116128676,0,0,0,0,0.0684569043216494,0.153062042394196,0.0219232998038527,0,0,0,0,0,0,0,0,0,0
XRP,0,-0.15958188404373,0,-0.409274917474288,0,0.408995815897491,0.119476476373392,-0.0337595347640523,0,0,-0.120363833993016,0.161974278599149,0.0540840653794533,0.129376177549648,0.124673687310901,-4.2556884259018,0,-0.0930869352607482
LTC,0,0,0,0,0,0,0.215593692556969,0.012199763969864,0,0,0.140861323597273,0,0.0116524383299694,0,0.0573689171325345,0,0,0.0789394923261609
XMR,0.0785278769677483,0,0,0.438022041830432,0,-0.0372982791357164,0,0,0.505348029728764,0.0467784441798005,-0.287875471996272,0.0389993197282597,0.261168846906808,0,0.0151566395781842,0,0,0.0986435764497496
DASH,0.242931866745694,0,0,0,0,0,0,0.138259751483478,0,0,0.231077370818784,0,0.233387241528665,0.2531282382117,0.219954108765348,0,0,-0.067129860388067
ETC,0.289433383829386,0,0,0.16673897651492,0,0,0,-0.026267172568243,0,0,0.324618709743102,4.33680868994202e-19,0,0,0,0,0,0
XEM,1.21416190582409,0,0.407251313110492,0,-0.476136610263699,1.48698775742662,-0.5569124263964,0,0,0,-0.82188026459334,0.830409832431695,-0.695250275313995,-0.885187041811797,-0.771242231166107,0,0,0
DOGE,0,0,0.126493875379352,0,0.219421025344839,0.116409015554688,0.0752813752963978,0,0,0,0.147693311875159,-0.0537411737456985,0,0.278876491352666,0,0,0,-0.141927185168471
ZEC,0,0.16949063941346,0,0,0.37201544913461,0,0,0.0630531027848309,-0.0982570203569357,0,0.554503844002158,-0.126479202832124,0,0,0,0,0,0.0390216709485855
XLM,-0.176533271875144,-0.21712426837436,0,0.675780011007705,-0.114998591126538,0.343084608626784,-1.73472347597681e-18,-0.123677583951523,0,0.195178531701217,0,0.142166854212315,0,-0.00769910157538584,-0.312716490962351,0,0,0
NEO,0,0,0.366587967150725,0,0,0,0,0.103453560662081,0,0,0.511251449798768,0,0,0,0,0,0,-0.130940303732027
DGB,0,0,0,0,0.489794670833468,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406226347309756
BV010082.Index,0,0,0,0,0,0.0854992973200119,0,0,0,0,0,0,0,0,0,0,0,0
CVIX.Index,0,0,0,0,0,0.0666153631170077,0,-0.0477567667118086,0,0,0,0.0149987997655417,0,0,0,0,0,0.224629186506076
DXY.Curncy,0,0.0291416913833116,-0.0319083000041311,-0.060248294883553,0,0.0254162501099499,-0.0062186585112217,0,0.0179385240921304,0,0.00566972896296167,0.00974311578676628,0.0165598347627935,0,0.0350747375847617,0,0,-0.0119113783896688
SPX.Index,0,0.0260604142647623,0,0,0,0.00734451062584575,0,4.33680868994202e-19,0,0,-0.0184994001789111,0.0115728198715722,0,0.0536300640834,-0.0132316840687637,0,0,-0.0598431812275156
VIX.Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
