,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.064821962579472,0,0,0.116940441628154,0,0,-1.73472347597681e-18,0,0,0.0410952074912672,0.0123524422244162,0,0,0.0422711822719697,0,0,0,0,0
ETH,0,0,0,0,0.192724012218699,0,0,0.0853166595114782,0.00756536936224483,0,0,0,0,0,0.095926186821775,0,0,0,0,0
XRP,0,0,0,0.0887497860286367,0.213811238337351,0.10388711545883,0.0193174790604257,0,0,0,-3.46944695195361e-18,0,0,0,0.103633898126681,0,0,0,0,0
BCH,0,0,0,0,0.201778311964793,0.266296717857771,0,0,0,0,0.0965744510515853,4.33680868994202e-19,0,0,0,0,0,0,0,0
BSV,0,0,0,0,0,0.350197102635362,0.0102747322846958,0,0,0,0.165294785845489,0,0,0,0.0019648719671421,0,0,0,0,0
LTC,0,0,0,0.0690757235213793,0.08331249001733,0,0.0448790755085651,0.032134902145303,0,0,0.393787768519785,0.0229517589224188,0,0.0257980134897587,0,0,0,0,0,0
ADA,0,0.241287115211522,0,0.116410035213179,0,0,0,0.146156404016463,0,0,0,0.0506268758775686,0.0309794074554768,0,0.0911515455124469,0,-0.0658876449995136,0,0,0
LINK,0,0,0,0,0,0,0.290011179124715,0,0,0,0,0.290795716139406,0,0,0,0,0,0,0,0
BNB,0,0.221654570893636,0,0,0,0.138850134891785,0.0498237387556961,0.000258914297251468,0,0,0,0.0544723885357461,0,0,0,0,0,0,0,0
CRO,0,0,0,0,0.170907405576398,0,0,0,0,0,0.0344335698374792,0,0,0,0.115274068002161,0,0.111645892004392,0,0,0
EOS,0,0,0,0.0417648735196185,0.112687221211422,0.36812735453095,0.0141098939553398,0.0294904637975254,0,0,0,0,0.0381290034415328,0,0.107559777324512,0,0,0,0,0
XTZ,0,0,0,0,-6.7762635780344e-21,0,0.0863934730470324,0.371602477485593,0,0,0,0,0.116234579488129,0.0394569165674351,0.0463932405885468,0,0,0,0,0
XLM,0,0,0.0800164467327447,0,0,0,0.195007073177212,0.0528396136957848,0,0,0,0.133447896003108,0,0,0.0942410391778289,0,0,0,0,0
XMR,0,0.0958351906256265,0,0,0,0.231248502731782,8.67361737988404e-19,0.021228825517021,0.282695471976873,0,0,0.0576256160961713,0,0,0,0,0,0,0,0
TRX,0,0,0,0,0.139643805892003,0.059077930371361,0.0867921701218557,0,0.0605154549872766,0,0.243195166642759,0.0906344004279859,0.0799635945501892,0.0789234107128882,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281310450114203,0,0,0,-0.0269934066176816,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657437721017856,0,0,0,0,-0.0788507460476959
DXY.INDEX,0.022417716587991,0.0149784213066863,0,-0.035646881573989,0,0.0114192773260532,-0.00598943771890407,-0.00152519791716542,0,0.0166684822099786,0,0.0120751537464847,0,-0.0254584462225552,0,0,0.00347225704249099,0,0,0.0010316336813455
SPX.INDEX,0,0,0,0,0,0,0,-1.31538397757877e-07,0,0,0,0,0,0,0,0,-0.013532567134793,0,0,-0.099820892435441
VIX.INDEX,0,0,0,0.0284731283885102,0,0,-0.13315301205743,0.0264966770994773,0.172790655453,0,0,0.0209228280192277,-0.0582441442963793,0,-0.115202189777854,0,0,0,-3.62270259901881,0
