,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.164801381091993,0,0.0586259277078533,0.0435161913483781,0,0,0,0,0,0.0675463831726946,0.0192796915936476,0,0,0,0,0,0,0,0
ETH,0,0,0.263769009197089,0,0.00262240019650325,0.194424712166647,0.0964583741680135,0.158397920741488,0,0,0,0,0,0,0.00651653937650491,0,0,0,0,0
XRP,0,0.216556546171809,0,0.233724822466307,0,0.0499027730466545,0.115771884254548,0,0,0,0,0,0,0,0,0,0,0,0,0
BCH,0,0,0,0,0.29492162033929,0.364766980364884,0.000579424025028044,0,0,0,0.0540196054525627,0,0,0,0,0,0,0,0,0
BSV,0,0.0092773538869699,0,0.266356254775964,0,0.243220079505133,0,0,0,0,0.153917421814237,0,0,0.133032849508879,0,0,0,0,0,0
LTC,0,0.069631792604641,0,0.188756099815446,0.178203378468576,0,0.0118259885961593,0.0752526071626742,0,0,0.181889485124672,0,0,0,0,0,0,0,0,0
ADA,0,0.267786424277604,0,0.151456924329793,0,0.01377337195485,0,0.127038268048262,0,0,0.0216615659307457,0.0659121697039391,0.0339135425956562,0,0,0,0,0,0,0
LINK,0,0.295505550392729,0,0,0,0,0.14862914700998,0,0.209504084064561,0,0,0.254840549536379,0.164783663430861,0,0,0,0,0,0,0
BNB,0,0.273915155187996,0,0,0,0.107659865317226,0,0.075331667274073,0,0,0,0,0,0,0,0,0,0,0,0
CRO,0,0.0249530399511538,0,0,0,0.272500673024151,0,0,0.0330777576995787,0,0,0.0294499975993482,0,0,0,0,0.0175296713523267,0,0,0
EOS,0,0,0,0.308450055457131,0,0.331576349891111,0,0,0,0,0,0.124910163763226,0,0,0,0,0,0,0,0
XTZ,0,0,0,0.0108798900793235,0,-8.67361737988404e-19,0.0103164197786324,0.256863181192096,0,0,0,0,0.421382438033942,0.151250203420047,0,0,0,0,0,0
XLM,0,0.0409743618249938,0,0,0,0.00391044182996691,0.228157962949493,0.0509749844630395,0,0,0.106117332381912,0.129823702958044,0,0,0,0,0,0,0,0
XMR,0,0.106612188068938,0,0.14982032452645,0.142040690664607,0,0,0.0453514044180033,0.12831887185073,0,0,0.047581693520817,0,0,0,0,0,0,0,0
TRX,0,0.576651355597483,0,0,0,0,0.0456183835708453,0.0817603769290732,0,0,0.114552368871792,0,0,0.0606899680205367,0,0,0,0,0,0
BV010082.INDEX,0.0397499866255508,0,0,0,0,0,0,0,0,0,-0.0446506026645162,0.0065661484556165,-0.0175800021402277,0.00944089630391097,0,0,-0.0238647684984703,0,0,0
CVIX.INDEX,0,0,0,0,0,0.0681476193351782,0,0,0.00266011140048444,0,0.0345202662436053,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,-0.0194495101683592,0,0,-0.000532870707192945,-0.00843316215614329,0.00489775394792129,0,0,0.00836688186135224,0,0,0,0,0.00677826993514036,0,0,0.00669810755541365
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,-0.00214278361383078,0,0,0,0.00304807422767419,0,-0.0128733599414125,0,0,-0.0963666019404097
VIX.INDEX,0,0,0,-0.0169755412471461,0,0,-0.227823331531228,0,0,0,0,0.0487848055774416,0,0,0.123580264277104,0,0.0119379907483922,0,-1.65082482711078,0
