,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.156996276142922,0,0.0943628890396496,0.0291199753214177,0,0,0,0,0,0.0667000950118005,0.0162416349050867,0,0,0,0,0,0,0,0
ETH,0,0,0.261371658292607,0,0,0.196293451330811,0.0985006383797135,0.157822102398856,0,0,0,0,0,0,0.00600266239473241,0,0,0,0,0
XRP,0,0.22395593755459,0,0.263768346104027,0,0.101944321909993,0.0623843473747793,0,0,0,0,0,0,0,0.0442257267614015,0,0,0,0,0
BCH,0,0,0,0,0.292588148803627,0.386044714361495,1.73472347597681e-18,0,0,0,0.0242515361514536,0.00754042611507948,0,0,0,0,0,0,0,0
BSV,0,0,0,0.245165609167728,0,0.248621991092342,0,0,0,0,0.179395202967779,0,0,0.116464590863784,0,0,0,0,0,0
LTC,0,0.0724742191732592,0,0.203025629864675,0.125664173047073,0,0,0.0713559190804149,0,0,0.177860679651426,0,0,0,0,0,0,0,0,0
ADA,0,0.260305091702018,0,0.110005764837977,0,0.0088130445679288,0,0.147261809382095,0,0,3.46944695195361e-18,0.0697360089753335,0.0475285821689186,0,0,0,0,0,0,0
LINK,0,0.329243911852885,0,0,0,0,0.163542742008928,0,0.183646433236908,0,0,0.250375771284921,0.0500764754323608,0,0,0,0,0,0,0
BNB,0,0.247424246084376,0,0,0,0.127102361850071,0,0.0530495542377353,0,0,0,0.0616249933800504,0,0,0,0,0,0,0,0
CRO,0,0,0,0.00648552031316181,0,0.294223728723709,0,0,0.0483293857338339,0,0.0073895551404883,0,0,0,0,0,0,0,0,0
EOS,0,0,0,0.297706980814454,0,0.340427214914987,0,0.00582075324601695,0,0,0,0.121874936287371,0,0,0,0,0,0,0,0
XTZ,0,0,0,0.0042536125492201,0,0,0.00720035166619017,0.250508648233888,0,0,0,0,0.446990286369576,0.127635173093238,0,0,0,0,0,0
XLM,0,0.0514173423057735,0,0,0,-3.46944695195361e-18,0.226683467490196,0.0503304740705241,0,0,0.108689400807461,0.127462773844272,0,0,0,0,0,0,0,0
XMR,0,0.230592178958108,0,0.0150391373693791,0.192801114491923,0,0,0.0434614191764662,0,0,0,0.0236676779253037,0,0,0,0,0,0,0,0
TRX,0,0.598752629417817,0,0,0,0,0.153107430641001,0.0862503873260081,0.0358311956520023,0,0,0,0,0.215836013528399,0,0,-0.262820818030131,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,-0.0144455000141052,0,0,0,0,0,-0.0225120952034776,0,0,0
CVIX.INDEX,0,0,0,0,0,0.0852814106803375,0,0,0.00392855389158516,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,-0.0274643884842953,0,0,0,-0.00405850992869199,0,0.0136548280326179,0,0.0107953102587746,0,0,0,0,0.00544050853495563,0,0,0.00686669636657448
SPX.INDEX,0,0,0,0,0,0,0,-0.0021000134854608,0,0,0,0,0,0,0,0,-0.0136555671594674,0,0,-0.0907930820767402
VIX.INDEX,0,0,0,0,0,0,-0.258453103745711,0.00507758071875385,0,0,0,0.0442960079347337,0.00904691138371677,0,0.111940496640543,0,0.0140648025584603,0,-1.6149933787859,0
