,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.10516508528121,0,0.0266292140247006,0.0916760830349505,0,0,0,0,0,0.0526071431114613,0.030009992421777,0,0,0.0298932260678896,0,0,0,0,0.00701009940708593
ETH,0,0,0,0,0.192947703365737,0,0,0.0857719996905662,0.0265443319731122,0,0,0,0,0,0.089683471032049,0,0,0,0,0
XRP,0,0,0,0.0983586868375816,0.212273550605221,0.0332467984055443,0.0302818641144897,0,0,0,0,0,0,0,0.139605785545074,0,0,0,0,0
BCH,0,0,0,0,0.208562596646573,0.346570174256366,0,0.00490227758467541,0,0,0.0601674611431068,0,0,0,0,0,0,0,0,0
BSV,0,0,0,0,0,0.37565927191267,0,0,0,0,0.178005332076082,0,0,0,0,0,0,0,0,0
LTC,0,0,0,0.0578635844826046,0.0923675064885809,0,0.0703815327666035,0,0,0,0.348288156397507,0.0115088188949261,0,0.0627812706467294,0.0496969405284086,0,0,0,0,0
ADA,0,0.261638049277943,0,0,0,0.0913524810429603,0,0.149040052984993,0,0,1.73472347597681e-18,0.0680347981082645,0.0366548163094192,0,0.0163949612482181,0,-0.0564682143307662,0,0,0
LINK,0,0,0,0,0,0,0.294139138273003,0,0,0,0,0.272289632235243,0,0,0,0,0,0,0,0
BNB,0,0.224068420921898,0,0,0,0.138977401966111,0.0485146646248975,0,0,0,0,0.0675404025308578,0,0,0,0,0,0,0,0
CRO,0,0,0,0,0.16811936114922,0.0512010531547217,0,0,0,0,0.0222419041378166,0.0171194862552611,0,0,0.0846254656837008,0,0.116826561214723,0,0,0
EOS,0,0,0,0,0.177285926807789,0.205127215684179,0.0384749984413355,0.00621017780190708,0,0,0,0,0,0,0.161892427104096,0,0,0,0,0
XTZ,0,0,0,0,0,0,0.0706697195652206,0.354835022265692,0,0,0,0,0.125317754596418,0.0276141860569266,0.128639737024886,0,0,0,0,0
XLM,0,0,0.106873882249445,0,0,0,0.183250311494269,0.0275623234036145,0,0,0,0.186425245130593,0,0,0.117410829539833,0,0,0,0,0
XMR,0,0.0205911709132953,0,0,0,0.242826129021984,0.000413799224781798,0.0118317248959744,0.380955408977332,0,0,0.0683659938031786,0,0,0,0,0,0,0,0
TRX,0,0.0485121343965809,0,0,0,0.13121697858183,0.0782079339765326,0,0,0,0.306029144446172,0.128309643655425,0.0139939001167322,0.0120914283064788,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281310450114203,0,0,0,-0.0269934066176816,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0.0382947621874531,0,0,0,0,0.0493639350218212,0,0,0,0,-0.0731521790246395
DXY.INDEX,0,0.00991637085329911,0,-0.0492444748031483,0,0.0271436429301797,-0.0156222688857373,-0.002015264717286,0,0.0295667139585918,0,0.0112642916020168,0.0111976315611363,-0.000982233257601495,0,0,0.00490775057124237,0,0,0.00827358788672947
SPX.INDEX,0,0,0,0,0,0,0,-4.626726876849e-07,0,0,0,0,0,0,0,0,-0.0135327980811238,0,0,-0.0998190645407682
VIX.INDEX,0,0,0,0,0,0,-0.132750715808272,0.0207590318091489,0.206281100712428,0,0.0359322246576852,0.0148674163448054,-0.0434129618840902,0,-0.149587938670926,0,0,0,-3.59085535212663,0
