date,frm
2015-02-01,0.088753
2015-02-02,0.089531
2015-02-03,0.059677
2015-02-04,0.089212
2015-02-05,0.107255
2015-02-06,0.106407
2015-02-07,0.096935
2015-02-08,0.090235
2015-02-09,0.088518
2015-02-10,0.107066
2015-02-11,0.106317
2015-02-12,0.099055
2015-02-13,0.087754
2015-02-14,0.081649
2015-02-15,0.104727
2015-02-16,0.112911
2015-02-17,0.0934
2015-02-18,0.108024
2015-02-19,0.099111
2015-02-20,0.082871
2015-02-21,0.093842
2015-02-22,0.086889
2015-02-23,0.086612
2015-02-24,0.078902
2015-02-25,0.079286
2015-02-26,0.089696
2015-02-27,0.093474
2015-02-28,0.067135
2015-03-01,0.075553
2015-03-02,0.08748
2015-03-03,0.0873
2015-03-04,0.093355
2015-03-05,0.095349
2015-03-06,0.087607
2015-03-07,0.091872
2015-03-08,0.092065
2015-03-09,0.08437
2015-03-10,0.065161
2015-03-11,0.075899
2015-03-12,0.082012
2015-03-13,0.061033
2015-03-14,0.075845
2015-03-15,0.084883
2015-03-16,0.084089
2015-03-17,0.065217
2015-03-18,0.062168
2015-03-19,0.068219
2015-03-20,0.063938
2015-03-21,0.041716
2015-03-22,0.040931
2015-03-23,0.041595
2015-03-24,0.041262
2015-03-25,0.046709
2015-03-26,0.047876
2015-03-27,0.043164
2015-03-28,0.04802
2015-03-29,0.04004
2015-03-30,0.04324
2015-03-31,0.073579
2015-04-01,0.044374
2015-04-02,0.046544
2015-04-03,0.074265
2015-04-04,0.062186
2015-04-05,0.086086
2015-04-06,0.060597
2015-04-07,0.051506
2015-04-08,0.06256
2015-04-09,0.068406
2015-04-10,0.048748
2015-04-11,0.039437
2015-04-12,0.04418
2015-04-13,0.039515
2015-04-14,0.035929
2015-04-15,0.046341
2015-04-16,0.04878
2015-04-17,0.051308
2015-04-18,0.040575
2015-04-19,0.038547
2015-04-20,0.040313
2015-04-21,0.039769
2015-04-22,0.034154
2015-04-23,0.026455
2015-04-24,0.033651
2015-04-25,0.037445
2015-04-26,0.034029
2015-04-27,0.022829
2015-04-28,0.022191
2015-04-29,0.023422
2015-04-30,0.023082
2015-05-01,0.021413
2015-05-02,0.029487
2015-05-03,0.031048
2015-05-04,0.020175
2015-05-05,0.0326
2015-05-06,0.032043
2015-05-07,0.02907
2015-05-08,0.026788
2015-05-09,0.033696
2015-05-10,0.043895
2015-05-11,0.035864
2015-05-12,0.04413
2015-05-13,0.04883
2015-05-14,0.044628
2015-05-15,0.051208
2015-05-16,0.027139
2015-05-17,0.031494
2015-05-18,0.030686
2015-05-19,0.040972
2015-05-20,0.047223
2015-05-21,0.035026
2015-05-22,0.04086
2015-05-23,0.031131
2015-05-24,0.038241
2015-05-25,0.027664
2015-05-26,0.012787
2015-05-27,0.030488
2015-05-28,0.032303
2015-05-29,0.035401
2015-05-30,0.030246
2015-05-31,0.018532
2015-06-01,0.023639
2015-06-02,0.034374
2015-06-03,0.018462
2015-06-04,0.019011
2015-06-05,0.029675
2015-06-06,0.027107
2015-06-07,0.028873
2015-06-08,0.029623
2015-06-09,0.029139
2015-06-10,0.025151
2015-06-11,0.025675
2015-06-12,0.016457
2015-06-13,0.020208
2015-06-14,0.028026
2015-06-15,0.031684
2015-06-16,0.03054
2015-06-17,0.031717
2015-06-18,0.032863
2015-06-19,0.028733
2015-06-20,0.033043
2015-06-21,0.029182
2015-06-22,0.019253
2015-06-23,0.022846
2015-06-24,0.023449
2015-06-25,0.022602
2015-06-26,0.019767
2015-06-27,0.015966
2015-06-28,0.024581
2015-06-29,0.020578
2015-06-30,0.024693
2015-07-01,0.033075
2015-07-02,0.038269
2015-07-03,0.034519
2015-07-04,0.022364
2015-07-05,0.020069
2015-07-06,0.021143
2015-07-07,0.019871
2015-07-08,0.02204
2015-07-09,0.01787
2015-07-10,0.023974
2015-07-11,0.03518
2015-07-12,0.034104
2015-07-13,0.03733
2015-07-14,0.039261
2015-07-15,0.045572
2015-07-16,0.05634
2015-07-17,0.04578
2015-07-18,0.036963
2015-07-19,0.033514
2015-07-20,0.030622
2015-07-21,0.034994
2015-07-22,0.045369
2015-07-23,0.030903
2015-07-24,0.038039
2015-07-25,0.040462
2015-07-26,0.02577
2015-07-27,0.020818
2015-07-28,0.033457
2015-07-29,0.04583
2015-07-30,0.05049
2015-07-31,0.061673
2015-08-01,0.047188
2015-08-02,0.045825
2015-08-03,0.032558
2015-08-04,0.041538
2015-08-05,0.042343
2015-08-06,0.0302
2015-08-07,0.042669
2015-08-08,0.068414
2015-08-09,0.095088
2015-08-10,0.075904
2015-08-11,0.056296
2015-08-12,0.062139
2015-08-13,0.109834
2015-08-14,0.056412
2015-08-15,0.068583
2015-08-16,0.054112
2015-08-17,0.049466
2015-08-18,0.126903
2015-08-19,0.068556
2015-08-20,0.127957
2015-08-21,0.143879
2015-08-22,0.068115
2015-08-23,0.065524
2015-08-24,0.091669
2015-08-25,0.074968
