,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.107619862816486,0,0.0531175830905166,0.103506372832615,0.0149597336392637,0,0.000175323091838704,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.160683151070024,0,0,0.0967991949719813,0.16198033099935,0,0,0,0,0,0.0661342207657967,0,0,0,0,0
XRP,0,0.182011557556544,0,0.10473269662858,0,0.20318728184294,0.0509947507397068,0,0,0,0,0,0,0,0,0,0,0,0,0
BCH,0,0,0,0,0.133816728579221,0.477756586251109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSV,0,0,0,0.234520882408318,0,0.214353938355963,0,0.0153184401719453,0,0,0.186498871836206,0,0,0,0,0,0,0,0,0
LTC,0,0,0,0.152925939702592,0.260499265797739,0,0,0,0,0,0.260650349946869,0,0,0,0,0,0,0,0,0
ADA,0,0.132504618132971,0,0.113823753262598,0,4.33680868994202e-19,0,0.149683477888793,0,0,0,0.0181485667286259,0,0.17328882466801,0.0196494096992123,0,0,0,0,0
LINK,0,0,0,0,0,0,0.104343670999093,0,0,0,0,0.893502328755436,0,0,0,0,0,0,0,0
BNB,0,0.192893421065386,0,0,0,0.0122301643658364,0.0432783221649927,0.0304371143374031,0,0,0,0.0260053812658433,0,0.204897949489786,0,0,0,0,0,0
CRO,0,0.0811160182237882,0,0,0,0.193073008606858,0,0,0,0,0,0.0260755182450119,0,0,0,0,0,0,0,0
EOS,0,0,0,0.0754956204275173,0,0.361349076226957,0,0.0168308540048376,0,0,0,0,0,0,0,0,0,0,0,0
XTZ,0,0,0,0,0,0,0,0.434687956507384,0,0,0,0,0.148057115840128,0,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0.192872836617785,0.0661429231251557,0,0,0.0452090708187196,0.172788785982948,0,0,0.0258852578856229,0,0,0,0,0
XMR,0,0.0695946881044431,0,0.0746673192336957,0.295220567088194,0.094817644110743,0,0,0.0417410943246215,0,0,0.0350157009583005,0,0,0,0,0,0,0,0
TRX,0,0.177331448270603,0,0,0,0,0.0495649932112429,0,0.184016684555065,0,0.119345668141583,0.0240597576645529,0.0370833059180504,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214317185279021,0,0,0,-0.0222316799164541,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,-2.91906236133223e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943727622626435
VIX.INDEX,0,0,0,0,0,0,-8.84060006674524e-06,-1.32348898008484e-23,0,0,0,1.6314466109598e-08,0,0,2.69420912460881e-06,0,0,0,-0.810957807483473,0
