,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.00757695019798133,0,0,0.0684111462246279,0,0,0,0.0614145430649671,0,0,0,0,0.155439748977722,0,0,0,0,0,0
ETH,0,0,0,0.00000000000000000346944695195361,0.143987959384876,0,0,0.0854208469057067,0.109546317543935,0.0477514684003006,0,0,0,0.288851759477166,0,0,0,0,0,0
XRP,0,0.00600939210173835,0,0,0.186403235527721,0,0,0,0.120635817827026,0.0120684384223221,0,0,0,0.0742813718256811,0,0,0,0,0,0
BCH,0,0.247334597036623,0,0,0.236363642754884,0,0.147883084346336,0,0.0515748388564143,0,0,0,0,0.0492233544181948,0,0,0,0,0,0
BSV,0,0.203373985319222,0,0.380551526329184,0,0,0,0.0650284710734277,0,0,0,0,0,0.0148408929979155,0.0539708284230168,0,0,0,0,0
LTC,0,0,0,0,0,0,0,0,0.167506616137519,0,0.165228384166195,0,0,0.332572150066238,0,0,0,0,0,0
EOS,0,0.255634711276556,0,0.0452544168347953,0.0780701324303454,0,0,0,0.0670569003836139,0,0.0749248133443688,0,0,0.0724196735298757,0,0,0,0,0,0
BNB,0,0.39269379436076,0,0,0.0500921566368007,0,0,0,0.0626494654477204,0,0,0,0,0.12733195584283,0,0,0,0,0,0
ADA,0,0.271945113408982,0,0.109050681109932,0,0,0,0.0492348767031279,0,0,0,0,0.136105941902955,0.222932323128199,0,0,0,0,0,0
ETC,0,0.425723949776306,0,0,0.0400547953736893,0,0,0,0.108324857737007,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0,0,0,0.254498499069226,0.323149408919761,0.0556372478821212,0.0477249974244505,0,0,0,0.0779138458571879,0,0,0,0,0,0
TRX,0,0,0,0,0,0,0,0,0.258609053641188,0.0428252340688724,0,0,0,0.223607235543225,0,0,0,0,0,0
XLM,0,0,0,0,0.112335707807024,0,0,0,0,0.127774278275894,0,0.248596752987645,0,0.22205359406461,0,0,0,0,0,0
XTZ,0,0.574735377804259,0,0,0.261379245125836,0,0,0,0.0638381043635716,0,0,0,0,0,0.0252081850810045,0,0,0,0,0
DASH,0,0.166902170211167,0,0,0.0967246857938879,0,0,0.0610031510055368,0,0,0,0,0,0.301624474748786,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0.00818133926864105,0,0,0,0,0,0,-0.10661661219868,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,-0.0000414518032763494,0,0,0.0000437172401310393,-0.655914576519705,0,0,-0.209608564328494,0.164707668354302
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000711581659212957,0,0.0222796924369623,0,0,-0.0192882460208953
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395716055727588,0,0,-0.245947481051443
VIX.INDEX,0,0,0,0,-0.000012332913669677,0,0,0,0,0,0,0,0,0,0,0,0.550319884179047,0,-1.50461419634024,0
