,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.166098725248299,0.00692526084080525,0.0990965519722133,0.0461298885350879,0,0.00718594451544181,0,0.00309583138987866,0,0,0,0.0196616672862552,0,0,0,0,0
ETH,0,0,0,0.197061329275019,0.0147516161141898,0.0325979259794835,0,0,0,0,0.0364640201149727,0.228346505599409,0,0,0,0,0,0,0,0
XRP,0,0,0,0.0351376631746141,0.0233966927102236,0.107840375986438,0.116319322877216,0,0,0,0,0.226145858380668,0,0,0,0,0,0,0,0
BCH,0,0,0,0,0.237006507132946,0.0629738350356467,0.0907249718923194,0,0,0.102465900036766,0,0.0886027204097471,0,0,0,0,0,0,0,0
BSV,0,0,0,0.392491395428848,0,0,0.307286025839589,0,0,0.159966584261845,0,0,0,0,0.0941577152462575,0,0,0,0,0
LTC,0,0,0,0.283893370805733,0.0131556529615147,0,0.288961804125237,0,0,0,0,0.0679645456304417,0,0,0.0179310823646318,0,0,0,0,0
EOS,0,0,0,0.125017938264338,0.113463017316431,0.0400030814542132,0,0,0,0.0199676586661266,0,0.0577094418708377,0,0,0.0267161188053666,0,0,0,0,0
BNB,0,0,0,0.0374392428733985,0.000490922779040553,0,0.0520244206947982,0,0,0,0,0.273316316057869,0,0,0.126297097455255,0,0,0,0,-0.0224279889470534
ADA,0,0,0,0.108670399105935,0,0.0787945071420958,0,0,0,0.0719761385935996,0.112678830432915,0.157297262749955,0,0.0130340129465168,0,0,0,0,0,0
ETC,0,0,0,0.189274436870929,0.0520099475359623,0,0,0,0.0859668990825068,0,0,0,0,0,0.459591705186228,0,0,0,0,0
XMR,0,0,0,0,0,0.27070741787633,0,0,0.188545170618335,0.05696261571763,0,0,0,0.0753280779246069,0,0,0,0,0,0
TRX,0,0,0,0.25324524888845,0,0,0,0,0.029894283184242,0.0239977806696772,0,0,0,0,0.053209847570433,0,0,0,0,0
XLM,0,0.231927343440158,0.146315253645307,0,0,0,0,0,0.123295909524231,0,0,0.00000000000000000693889390390723,0,0,0.0368600695095609,0,0,0,0,-0.0807751259430551
XTZ,0,0.107884544442963,0,0,0.00129020511628626,0,0,0,0.0993445917535165,0,0.143311218214704,0,0,0,-0.0271544109309696,0,0,0,0,-0.0383938617926003
DASH,0,0,0,0.302552159568365,0.140592588899812,0,0,0,0,0.161067115665623,0.0768919073002494,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,-0.018496092218919,0,0,0,0,0,0.0296626199686469,0,0,0,0,0,0,0,0,-0.143528053684771
CVIX.INDEX,0,0,0,0,0.00000483276958308494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134805308021413
DXY.INDEX,0,0,0,0,-0.0000705837698437868,0,0,0,0,0,0,0,0,-0.0000354177376175696,0,0,0,0,0,-0.0128744516124039
SPX.INDEX,0,0,0,0,0.00000145671473934638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070535894994842
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
