,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.115545233496954,0,0.0660122413931207,0.113937530677226,1.0842021724855e-19,0,0,0,0,0,0.0307476362213886,0,0,0,0,0,0,0,0
ETH,0,0,0.0436371409851898,0,0.031255151067247,0.317119528459155,0.0542854326939029,0.0536938823339589,0.134952026708303,0,0,0,0,0.0175885081306314,0.110033335020858,0,0,0,0,0
XRP,0,0.187774537498582,0,0.0424087771394628,0,0.185446528206662,0.0679927042437771,0,0,0,0,0,0,0,0,0,0,0,0,0
BCH,0,0,0,0,0.208361342289467,0.47309920832973,0,0.0133247042616067,0,0,0,0,0,0,0,0,0,0,0,0
BSV,0,0.016212340737009,0,0.202357281601597,0,0.181773180335555,0,0,0,0,0.203270614790746,0,0,0.0529502026139427,0,0,0,0,0,0
LTC,0,0.227813247283645,0,0.112752245508987,0.180783454421012,0,0,0,0,0,0.24675496666065,0,0,0,0,0,0,0,0,0
ADA,0,0.13973525737269,0,1.73472347597681e-18,0,0.131980467788721,0,0.14338162913121,0,0,0,0.0547539310683837,0,0.132075531817468,0,0,0,0,0,0
LINK,0,0,0,0,0,0,0.100952384278438,0,0,0,0,0.904850668636844,0,0,0,0,0,0,0,0
BNB,0,0.210469466499562,0,0,0,0.0430794928616096,0.0157132278063498,0.00421260557539002,0,0,0,0.0564406568817281,0.0813124502614103,0.0187777220357456,0.0845409453076756,0,0,0,0,0.0912990486027735
CRO,0,0.0785232659617297,0,0,0,0.166509945612097,0,0,0,0,0,0.0194631871551024,0,0,0,0,0,0,0,0
EOS,0,0,0,0,0.0338103516640614,0.431672683334789,0,0.00283640314671505,0,0,0,0.0190836867048007,0,0,0,0,0,0,0,0
XTZ,0,0,0,0,0,0,0,0.399612835184524,0,0,0,0,0,0,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0.187314171695157,0.0923100755415597,0,0,0,0.126196016808031,0,0,0,0,0,0,0,0
XMR,0,0.0112344667012287,0,0,0.377217960055552,0.155101694997235,0,0.0727547545853643,0.0471316805367556,0,0,0,0,0,0,0,0,0,0,0.032412512523298
TRX,0,0.242783153049174,0,0,0,0,0.0632927133157604,0.0207951878500332,0,0,0.126440874306072,0.0521103399125387,6.93889390390723e-18,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,-0.0102766532699171,0,0,0,0,-0.0265859882388647,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,-4.31386602048656e-07,0,0,-1.64527629737883e-07,0,0,-6.108717546136e-08,0,0,0,0,-0.0135327631081428,0,0,-0.0998222267678607
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
