,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.0998545714597294,0.0228597647151959,0.127510251437833,0.0111104418546342,0,0.0152188201077484,0,0,0.043383064701509,0,0,0.0252782195552348,0,0,0,0,0
ETH,0,0,0,0.151485291665822,0.0134343174790966,0.0277121988280321,0.0131093825727464,0,0.05543884770353,0,0,0.200947703708745,0,0,0.0106156415620622,0,0,0,0,0
XRP,0,0,0,0.118026838356362,0.0269161912163371,0.0689844804948442,0,0,0,0,0,0.193985580273805,0,0,0.0000395207133191307,0,0,0,0,0
BCH,0,0,0,0,0.255569575510412,0.0416469142951039,0,0,0,0.104422401893452,0,0,0,0,0.0710683465936289,0,0,0,0,0
BSV,0,0,0,0.423684191578406,0,0,0.27453576232455,0,0,0.0732897188919066,0,0,0,0,0.0776457397219967,0,0,0,0,0
LTC,0,0,0,0.263750146335999,0.0425633684622627,0,0.204129266958512,0,0,0,0,0,0,0,0.039451088003721,0,0,0,0,0
EOS,0,0,0,0.132430517032805,0.120695487439861,0,0,0,0.0202348850131392,0,0,0.00524812681626847,0,0,0.0437672172218262,0,0,0,0,0
BNB,0,0,0,0.177841185960909,0,0.0384698062491984,0.0442045934408527,0,0,0,0,0.139828438258245,0,0,0.0372027148054817,0,0,0,0,0
ADA,0,0,0,0.18161905042216,0.0193054139477701,0,0,0,0,0.119523314357206,0,0.113769395569302,0,0,0.0194883887319501,0,0,0,0,0
ETC,0,0,0,0.252339784218925,0,0,0,0,0,0,0,0,0,0,0.409294387554797,0,0,0,0,0.0265573150085103
XMR,0,0,0,0.0282578334140509,0,0,0,0,0.101269452878805,0.0706295201145483,0,0,0,0,0.171670532531183,0,0,0,0,0
TRX,0,0,0.0973232822147192,0.139620900305859,0.0177303839108489,0,0.0151904135528827,0,0.172056154945561,0,0,0,0,0,0.0452682873603776,0,0,0,0,0
XLM,0,0.105204941096277,0.420495468632027,0,0,0,0,0.0384005384499795,0,0,0,0,0,0,0.042485245133888,0,0,0,0,-0.0380085485783027
XTZ,0,0.210122916728015,0,0.0067302153366426,0,0,0,0,0,0,0.0753746346196469,0,0,0,0,0,0,0,0,0
DASH,0,0,0,0.61571528754086,0.0928515640609915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0.0105383832771164,0,0,0,0,0,0,0,0,0,-0.0122992608943438,0,0,0,0,-0.0808356120302278
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0.00000285191118494448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604740467612747
VIX.INDEX,0,0,0,-0.000587081589649002,-0.00323853054091757,0,0,0,0,0,0,0,0,0,0.00252728883642655,-0.457212947840746,0,0,0,0
