,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0,0.127155659649191,0.0528179475441841,0.0542863070813894,0,0.0275423813468029,0,0,0.00595200574796799,0,0,0.0895289107767981,0,0,0,0,0,0
ETH,0,0,0,0.185769466664295,0.117513046439737,0,0,0,0,0,0,0.0994548209185676,0,0.22105568459221,0,0,0,0,0,0
XRP,0,0.130891440555102,0,0.0435397464841795,0,0,0,0,0.216993777505322,0,0.0398636345392535,0.130800572951309,0,0,0,0,0,0,0,0
BCH,0,0,0,0,0.272182516909845,0,0,0,0.0428709700146977,0,0,0.326157070364085,0,0,0,0,0,0,0,0
BSV,0,0,0,0.553117630251001,0,0,0,0,0,0.0324198580074534,0.0747668194861072,0,0,0.0101551974051,0.0913148042040493,0,0,0,0,0
LTC,0,0.146244944127413,0,0.12801921429427,0.0374771437208136,0,0,0,0.425922366035595,0,0,0,0,0.0546748322080867,0,0,0,0,0,0
EOS,0,0,0,0.174563322357298,0.199266872718131,0.0902632597046692,0,0,0,0,0.052657615947882,0,0,0.0865067675192696,0,0,0,0,0,0
BNB,0,0,0,0.0613857338718744,0.195841709925034,0,0,0,0,0,0,0.120886198089877,0,0.185963936373848,0,0,0,0,0,0
ADA,0,0,0,0.139095558528909,0,0.185587557851705,0.0408596660848992,0,0,0.0399894632037867,0,0,0,0.192390943691692,0,0,0,0,0,0
ETC,0,0,0,0.380947983365933,0.177545692554623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMR,0,0,0,0,0.0185384498098019,0,0.0341626750309865,0,0.191466581409538,0.00709366616603527,0,0,0,0.289296994979782,0,0,0,0,0,0
TRX,0,0,0,0.411968513494257,0,0,0,0,0.0990698593026662,0,0,0,0,0.0840999390399204,0,0,0,0,0,0.000639553046379209
XLM,0,0.293306394143174,0,0.0255476135491041,0,0,0,0.0436636344128745,0.228073976178835,0,0,0.0593998460234313,0,0.0633058347435552,0,0,0,0,0,0
XTZ,0,0.152735672382529,0,0,0,0,0,0.191767861705276,0.535065639140988,0,0.0742685657506486,0,0,0,0.0212094741618822,0,0,0,0,0
DASH,0,0,0,0,0.302311689116984,0,0,0,0,0.111702390286947,0,0,0,0.18916717832238,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957201555555048,0,0,-0.156452074859971
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155771015581609
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140676810031265
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12857799197199
VIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107108489598186,0.0272790844889437,0,-2.56880956917279,0
