,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.157399194631734,0,0,0.022948852185132,0,0,0,0,0,0,0,0,0.132012906219976,0,0,0,0,0,0
ETH,0,0,0,0.0870723589599121,0.110312645954027,0,0.101525255418714,0.0594788743507892,0,0,0.0914736316525992,0,0,0.173769000398827,0,0,0,0,0,0
XRP,0,0.183125041891662,0,0,0,0,0,0,0.0541300637205985,0,0.0613660828845951,0.110002176292888,0.015208102105787,0,0,0,0,0,0,0
BCH,0,0.327696969164928,0,0,0.217791678134959,0,0.148816723956514,0,0.0473206071000798,0,0.00781249761646488,0,0,-0.00000000000000000693889390390723,0,0,0,0,0,0
BSV,0,0.36268475557791,0,0.25757788389129,0,0,0,0,0,0,0,0,0,0.0560698266535311,0,0,0,0,0,0
LTC,0,0,0,0,0,0,0.0272155656378107,0,0.0371385122559683,0,0.162484993591923,0,0,0.259364865462262,0,0,0,0,0,0
EOS,0,0.178525618747314,0,0.016706187200636,0,0,0,0,0,0.111044369452146,0.138108355993457,0,0.022541471271112,0.0941346069789424,0,0,0,0,0,0
BNB,0,0.375317550153565,0,0,0,0,0,0,0.00834145422886986,0,0.0757110001334588,0,0.0272156034805928,0.0728484727370755,0,0,0,0,0,0
ADA,0,0.151137192713446,0,0.120632293058021,0,0,0,0,0,0,0,0,0.20225762527837,0.263820984515431,0,0,0,0,0,0
ETC,0,0.164213845213757,0,0,0,0,0.361538596110651,0,0,0,0,0,0,0.103377009356936,0,0,0,0,0,0
XMR,0.1172835453161,0,0,0,0,0,0.324502304637749,0.0601696392956876,0.13501405431803,0,0,0,0,0.117153698798564,0,0,0,0,0,0
TRX,0,0.0730048216345207,0,0,0,0,0,0,0.276662574762882,0,0.0256203125073286,0,0.061436916010024,0.122036393927783,0,0,0,0,0,0.00155019100198936
XLM,0,0,0.082053444288192,0,0,0,0,0,0.173383423269137,0,0.01917757467257,0.289548072008088,0,0.144431291044863,0,0,0,0,0,0
XTZ,0,0.245655013372868,0,0,0.140903192992768,0,0,0,0.287772859629246,0.046882933002033,0,0,0,0,0.290579781554135,0,0,0,0,0
DASH,0,0.287750221840129,0,0.017008555732124,0.0856858705193712,0,0,0,0,0,0,0,0,0.220637186044462,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000000000000000225514051876985,0,0,-0.0890915818553129,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400259589363821,0,0,0
SPX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132626495803591
VIX.INDEX,0,0.000000000000000000000211758236813575,0,0,0,0,0,0,0,0,0,0,0.00000370797046001102,0,0,0,-0.21066882405865,0,-1.37434591849418,0
