,BTC,ETH,XRP,BCH,BSV,LTC,ADA,LINK,BNB,CRO,EOS,XTZ,XLM,XMR,TRX,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0900517111434091,0,0.0442052524834273,0.120344193278334,0.0196298902652235,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0.26954160080942,0,0.00525981870577333,0.0596727386852611,0.148812616072573,0,0,0,0,0,0.123245403775241,0,0,0,0,0
XRP,0,0.156104779855924,0,0.0890320921753907,0,0.204927300856829,0.0680583413225069,0,0,0,0,0,0,0,0,0,0,0,0,0
BCH,0,0,0,0,0.130650231638109,0.463714191881164,0,0,0,0,0.00713794033362624,0,0,0,0,0,0,0,0,0
BSV,0,0.0362903973399023,0,0.235408347168523,0,0.228953736217547,0,0.021704391631545,0,0,0.189495997222594,0,0,0.00943880239122159,0,0,0,0,0,0
LTC,0,0,0,0,0.348215450585864,0,0.0273328470234746,0,0,0,0.27217474498078,0.00144076172543383,0,0,0,0,0,0,0,0
ADA,0,0.165296521572909,0,0,0,0.0656471918327569,0,0.156329125939796,0,0,0,0.0145256046325296,0,0.118634230995804,0.0572537105006363,0,0,0,0,0
LINK,0,0,0,0,0,0,0.114666958434837,0,0,0,0,0.896113978064955,0,0,0,0,0,0,0,0
BNB,0,0.188557373647996,0,0,0,0.0419222251406442,0.0378155635773123,0.0300068345751648,0,0,0,0.0432967024660713,0,0.223018083546119,0,0,0,0,0,0
CRO,0,0.0577471722961088,0,0,0,0.159662553218078,0,0,0,0,0,0.0207583089407438,0,0,0,0,0,0,0,0
EOS,0,0,0,0.0786582363479752,0,0.404200667150794,0,0.00277428796236983,0,0,0,0.0199292742181678,0,0,0,0,0,0,0,0
XTZ,0,0,0,0,0,0,0.0220163150435778,0.428705816813537,0,0,0,0,0.0460394293502865,0,0,0,0,0,0,0
XLM,0,0,0,0,0,0,0.203029470104847,0.0677645445615641,0,0,0.0179523375884371,0.119464226288348,0,0,0,0,0,0,0,0
XMR,0,0.0169850749047198,0.0394956128941692,0.0689104150835307,0.32817678345261,0.0883749612347633,0,0,0.0818310261641977,0,0,0.00680932961855578,0,0,0,0,0,0,0,0
TRX,0,0.0641237829833649,0.0829469108399225,0,0,0,0.141006506770906,0,0.0718379988597062,0,0.0790361505482917,0,0,0,0,0,0,0,0,0
BV010082.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222135131629255,0,0,0
CVIX.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXY.INDEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPX.INDEX,0,0,0,0,0,-1.5286554205069e-07,0,0,0,0,-1.07998575523654e-07,0,0,0,0,0,0,0,0,-0.0943725961146773
VIX.INDEX,0,0,0,0,0,0,-3.29052141007344e-06,-2.76835304500965e-07,0,0,0,0,0,0,1.45895695265212e-06,0,0,0,-1.03223734748924,0
