date,name,lambda
2015-02-01,XMR,0.0190887092369913
2015-02-02,XMR,0.0387723664639366
2015-02-03,BTC,0.0467132348463734
2015-02-04,XLM,0.0490707862687724
2015-02-05,DASH,0.0330241408000842
2015-02-06,LTC,0.0280753640093472
2015-02-07,XMR,0.0730710705038183
2015-02-08,XMR,0.057596385424982
2015-02-09,BTC,0.0456162957893281
2015-02-10,XMR,0.0548558900405306
2015-02-11,DGB,0.0351875448356883
2015-02-12,XMR,0.0357407261725809
2015-02-13,DGB,0.0280326652696397
2015-02-14,XMR,0.0532569197883197
2015-02-15,XMR,0.0661074457509555
2015-02-16,XMR,0.00603516207369435
2015-02-17,XRP,0.0100012628935085
2015-02-18,BTC,0.00926706818722594
2015-02-19,XLM,0.044237711127097
2015-02-20,XLM,0.0456074126558395
2015-02-21,DASH,0.0730834781003063
2015-02-22,DASH,0.0867065089516015
2015-02-23,XLM,0.0303586460148477
2015-02-24,XLM,0.0108878585655781
2015-02-25,XLM,0.0382508749833746
2015-02-26,XLM,0.035659607163331
2015-02-27,XMR,0.0405016011439416
2015-02-28,BTC,0.0224790089375166
2015-03-01,XMR,0.0330466206334284
2015-03-02,DGB,0.00786068038891344
2015-03-03,XLM,0.0579634607783188
2015-03-04,BTC,0.0220415773601173
2015-03-05,BTC,0.0318155306516579
2015-03-06,BTC,0.0203858502621538
2015-03-07,DASH,0.0294656935016655
2015-03-08,DASH,0.0361623975842695
2015-03-09,DASH,0.0320715059868454
2015-03-10,XRP,0.0275434499182817
2015-03-11,DGB,0.0218844327171283
2015-03-12,BTC,0.133560283986898
2015-03-13,LTC,0.0437054413650569
2015-03-14,LTC,0.0398446752863726
2015-03-15,XMR,0.0282639298642552
2015-03-16,XMR,0.0256425041170837
2015-03-17,XMR,0.0305529174872175
2015-03-18,XMR,0.0754967083867691
2015-03-19,XMR,0.0463077927372015
2015-03-20,XMR,0.0397033554529568
2015-03-21,BTC,0.0552984897069711
2015-03-22,BTC,0.0523630460617628
2015-03-23,XMR,0.0253883617596079
2015-03-24,XRP,0.0306635756652492
2015-03-25,XRP,0.0236837680620529
2015-03-26,XMR,0.0291865649478893
2015-03-27,LTC,0.0524908215761072
2015-03-28,LTC,0.0515990064992458
2015-03-29,XMR,0.0259856045933278
2015-03-30,BTC,0.0223662994592574
2015-03-31,LTC,0.043992086247152
2015-04-01,LTC,0.0284244825794946
2015-04-02,XEM,0.0647486307892875
2015-04-03,XEM,0.127829014158886
2015-04-04,DOGE,0.0585573916942543
2015-04-05,DOGE,0.0588647533571425
2015-04-06,LTC,0.0195078200100671
2015-04-07,LTC,0.0273452127577246
2015-04-08,DOGE,0.0693230671915462
2015-04-09,DOGE,0.0277251884789488
2015-04-10,XRP,0.0247427571335969
2015-04-11,LTC,0.0216070123448106
2015-04-12,DOGE,0.053672070224052
2015-04-13,XMR,0.0236039416579553
2015-04-14,XRP,0.0250097172268066
2015-04-15,XEM,0.0218838768279412
2015-04-16,DGB,0.0175102815093593
2015-04-17,DGB,0.0181686766129391
2015-04-18,DGB,0.0182020711119702
2015-04-19,DASH,0.0174953262831827
2015-04-20,DASH,0.0182243056692098
2015-04-21,DGB,0.0146883289960925
2015-04-22,XEM,0.023271902508447
2015-04-23,LTC,0.0133752775993123
2015-04-24,DASH,0.00747644232895444
2015-04-25,DASH,0.0115682796523616
2015-04-26,DASH,0.0139978606984893
2015-04-27,DASH,0.0150718605936361
2015-04-28,XRP,0.0399928954724827
2015-04-29,XRP,0.0179530042718603
2015-04-30,DOGE,0.0222197996554516
2015-05-01,BTC,0.0340238023179083
2015-05-02,XMR,0.0109435660250832
2015-05-03,XLM,0.01414684018072
2015-05-04,XLM,0.0108800845736024
2015-05-05,XMR,0.0209900428625448
2015-05-06,DASH,0.0296550958025271
2015-05-07,XRP,0.0169483683329156
2015-05-08,DOGE,0.0411245140206964
2015-05-09,LTC,0.0300841076111776
2015-05-10,BTC,0.0206369605701368
2015-05-11,DGB,0.0174158205861812
2015-05-12,XMR,0.0430810785413577
2015-05-13,BTC,0.0177707478982105
2015-05-14,DGB,0.014144764760094
2015-05-15,BTC,0.0102678372219729
2015-05-16,BTC,0.0130497427856397
2015-05-17,BTC,0.0192299255103025
2015-05-18,DASH,0.00793769646021531
2015-05-19,DOGE,0.0144429381400033
2015-05-20,XMR,0.0200030130673294
2015-05-21,XEM,0.0405927073806361
2015-05-22,XEM,0.0412604900930511
2015-05-23,XEM,0.0152824816728084
2015-05-24,DOGE,0.114891496651176
2015-05-25,XMR,0.0361644758600213
2015-05-26,DGB,0.0358177350648946
2015-05-27,LTC,0.0345037060288503
2015-05-28,LTC,0.0243890825841503
