date,name,lambda
2015-02-01,DGB,0.000531935045680647
2015-02-02,LTC,0.00207839680684406
2015-02-03,DOGE,0.00155770873834948
2015-02-04,BTC,0.0039072847433378
2015-02-05,XLM,0.0076897994930091
2015-02-06,XLM,0.000780276447181032
2015-02-07,XLM,0
2015-02-08,BTC,0.00248982818046368
2015-02-09,XLM,0.0012224682660851
2015-02-10,XLM,0.0033074418798767
2015-02-11,XLM,0.000784470880643622
2015-02-12,XLM,0.00173088053220391
2015-02-13,XRP,0.00223332465333558
2015-02-14,XRP,0.0013486306432832
2015-02-15,XLM,0
2015-02-16,DOGE,0.000402933136704517
2015-02-17,DOGE,0.00104855847953752
2015-02-18,XRP,0.000229488277552386
2015-02-19,XRP,0
2015-02-20,DASH,0.00141003576580016
2015-02-21,LTC,0.000907019147020284
2015-02-22,DOGE,0.00137861307590616
2015-02-23,BTC,0.00413195283198911
2015-02-24,DASH,0.000935956466203912
2015-02-25,DGB,0.00131483037333462
2015-02-26,DGB,0.0010949493901129
2015-02-27,DGB,0.000552980597339339
2015-02-28,XMR,0.000858904047761223
2015-03-01,LTC,0.00141979653385917
2015-03-02,XMR,0
2015-03-03,DOGE,0.000477529507401049
2015-03-04,XMR,0.00110973269946568
2015-03-05,DOGE,0.000825149573141355
2015-03-06,DOGE,0.000620190309415909
2015-03-07,XLM,0.00116090281725117
2015-03-08,XMR,0.000449870969534853
2015-03-09,LTC,0.00214380162844597
2015-03-10,BTC,0
2015-03-11,DOGE,0.000294739573458373
2015-03-12,XMR,0.00124162767822045
2015-03-13,DOGE,0.000370938560021656
2015-03-14,DASH,0.00151201833892802
2015-03-15,DASH,0
2015-03-16,DASH,0
2015-03-17,DGB,0.000275142249491276
2015-03-18,XLM,0.000928314291536374
2015-03-19,LTC,0
2015-03-20,DOGE,0.00071393960350642
2015-03-21,XLM,0
2015-03-22,DGB,0.00202610537243338
2015-03-23,BTC,0.000416313455162891
2015-03-24,DASH,0.00338002570110939
2015-03-25,LTC,0.001571519509484
2015-03-26,DGB,0.000129278542013255
2015-03-27,XRP,0.00126114974071702
2015-03-28,DGB,0.00146699537079242
2015-03-29,LTC,0.00148196275219632
2015-03-30,XLM,0.00123753877119501
2015-03-31,DGB,0.00114063442955232
2015-04-01,DGB,0.0019974245483117
2015-04-02,DASH,0
2015-04-03,DASH,0.00233687027238015
