date,frm
2015-02-01,0.006716
2015-02-02,0.010894
2015-02-03,0.018063
2015-02-04,0.017167
2015-02-05,0.016836
2015-02-06,0.01392
2015-02-07,0.018488
2015-02-08,0.012803
2015-02-09,0.018857
2015-02-10,0.015049
2015-02-11,0.008872
2015-02-12,0.013098
2015-02-13,0.01142
2015-02-14,0.017634
2015-02-15,0.018045
2015-02-16,0.003309
2015-02-17,0.004739
2015-02-18,0.005305
2015-02-19,0.010719
2015-02-20,0.013493
2015-02-21,0.021516
2015-02-22,0.023871
2015-02-23,0.01019
2015-02-24,0.003968
2015-02-25,0.009915
2015-02-26,0.010088
2015-02-27,0.01144
2015-02-28,0.009304
2015-03-01,0.009534
2015-03-02,0.003061
2015-03-03,0.020063
2015-03-04,0.008423
2015-03-05,0.009865
2015-03-06,0.006973
2015-03-07,0.011082
2015-03-08,0.009961
2015-03-09,0.009417
2015-03-10,0.009627
2015-03-11,0.006938
2015-03-12,0.019424
2015-03-13,0.014645
2015-03-14,0.017748
2015-03-15,0.007502
2015-03-16,0.010762
2015-03-17,0.011183
2015-03-18,0.016596
2015-03-19,0.008457
2015-03-20,0.011499
2015-03-21,0.011961
2015-03-22,0.014837
2015-03-23,0.009378
2015-03-24,0.015982
2015-03-25,0.013239
2015-03-26,0.008515
2015-03-27,0.017522
2015-03-28,0.015069
2015-03-29,0.008545
2015-03-30,0.005224
2015-03-31,0.011221
2015-04-01,0.01122
2015-04-02,0.018966
2015-04-03,0.029175
2015-04-04,0.016389
2015-04-05,0.010573
2015-04-06,0.007938
2015-04-07,0.011421
2015-04-08,0.016516
2015-04-09,0.013159
2015-04-10,0.011742
2015-04-11,0.012796
2015-04-12,0.016568
2015-04-13,0.013185
2015-04-14,0.015085
2015-04-15,0.00857
2015-04-16,0.004457
2015-04-17,0.005211
2015-04-18,0.005373
2015-04-19,0.005087
2015-04-20,0.007381
2015-04-21,0.006741
2015-04-22,0.008006
2015-04-23,0.005211
2015-04-24,0.004295
2015-04-25,0.005364
2015-04-26,0.003539
2015-04-27,0.004906
2015-04-28,0.006934
2015-04-29,0.005097
2015-04-30,0.008377
2015-05-01,0.007839
2015-05-02,0.004186
2015-05-03,0.00513
2015-05-04,0.005139
2015-05-05,0.008701
2015-05-06,0.008834
2015-05-07,0.007369
2015-05-08,0.012222
2015-05-09,0.008018
2015-05-10,0.007603
2015-05-11,0.008407
2015-05-12,0.008208
2015-05-13,0.007351
2015-05-14,0.005799
2015-05-15,0.005137
2015-05-16,0.006205
2015-05-17,0.010629
2015-05-18,0.003019
2015-05-19,0.006382
2015-05-20,0.007956
2015-05-21,0.009632
2015-05-22,0.015973
2015-05-23,0.005354
2015-05-24,0.018575
2015-05-25,0.013725
2015-05-26,0.014726
2015-05-27,0.015884
2015-05-28,0.012808
2015-05-29,0.010716
2015-05-30,0.010087
2015-05-31,0.007678
2015-06-01,0.006943
2015-06-02,0.009403
2015-06-03,0.008796
2015-06-04,0.007841
2015-06-05,0.005777
2015-06-06,0.002746
2015-06-07,0.004024
2015-06-08,0.007269
2015-06-09,0.01313
2015-06-10,0.007817
2015-06-11,0.006706
2015-06-12,0.00375
2015-06-13,0.003882
2015-06-14,0.010421
2015-06-15,0.010228
2015-06-16,0.013039
2015-06-17,0.007368
2015-06-18,0.014305
2015-06-19,0.010422
2015-06-20,0.004114
2015-06-21,0.013664
2015-06-22,0.004916
2015-06-23,0.005201
2015-06-24,0.003244
2015-06-25,0.00637
2015-06-26,0.006778
2015-06-27,0.007392
2015-06-28,0.003607
2015-06-29,0.01289
2015-06-30,0.007131
2015-07-01,0.007427
2015-07-02,0.007562
2015-07-03,0.008772
2015-07-04,0.003722
2015-07-05,0.004719
2015-07-06,0.009582
2015-07-07,0.00457
2015-07-08,0.009871
2015-07-09,0.010988
2015-07-10,0.00484
2015-07-11,0.011638
2015-07-12,0.00764
2015-07-13,0.005083
2015-07-14,0.005519
2015-07-15,0.004863
2015-07-16,0.007906
2015-07-17,0.007816
2015-07-18,0.007235
2015-07-19,0.004265
2015-07-20,0.005658
2015-07-21,0.006494
2015-07-22,0.002567
2015-07-23,0.002545
2015-07-24,0.002912
2015-07-25,0.008308
2015-07-26,0.015641
2015-07-27,0.018949
2015-07-28,0.015105
2015-07-29,0.018763
2015-07-30,0.011523
2015-07-31,0.012692
2015-08-01,0.015158
2015-08-02,0.011
2015-08-03,0.010384
2015-08-04,0.009237
2015-08-05,0.00588
2015-08-06,0.008818
2015-08-07,0.006534
2015-08-08,0.005418
2015-08-09,0.00469
2015-08-10,0.006966
2015-08-11,0.00753
2015-08-12,0.008304
2015-08-13,0.005214
2015-08-14,0.00452
2015-08-15,0.00391
2015-08-16,0.005279
2015-08-17,0.002972
2015-08-18,0.005725
2015-08-19,0.006645
2015-08-20,0.006619
2015-08-21,0.012275
2015-08-22,0.014941
2015-08-23,0.011358
2015-08-24,0.016701
2015-08-25,0.02042
2015-08-26,0.006694
2015-08-27,0.00742
2015-08-28,0.010657
2015-08-29,0.042288
2015-08-30,0.035882
2015-08-31,0.033167
2015-09-01,0.008775
2015-09-02,0.00681
2015-09-03,0.031878
2015-09-04,0.007808
2015-09-05,0.035606
2015-09-06,0.042782
2015-09-07,0.010234
2015-09-08,0.035042
2015-09-09,0.040221
2015-09-10,0.014094
2015-09-11,0.013838
2015-09-12,0.011174
2015-09-13,0.01245
2015-09-14,0.006225
