Datetime,btc,eth,usdt,bnb,ada,xrp,usdc,doge,dot,busd,uni,bch,ltc,sol,link,wbtc,matic,etc,xlm,theta,dai,icp,vet,fil,trx,cusdc,eos,xmr,aave,shib,atom,cdai,luna,cro,cake,okb,leo,ceth,algo,ftt,bsv,cel,amp,xtz,neo,mkr,klay,comp,miota,AVAX,snx,grt,ust,ksm,tfuel,egld,safemoon,rune,dcr,btt,hbar,ht,tusd,sushi,waves,chz,hbtc,dash,steth,stx,enj,zec,yfi,axs,hnt,xdc,xem,hot,kcs,qnt,tel,pax,flow,mana,zil,nexo,near,one,bat,titan,mdx,lusd,btg,bnt,qtum,zen,omi,cusdt,zrx,sc
2021-05-26,39191.219018,2787.749143,1.000287,364.761669,1.717249,1.000427,0.999208,0.349113,23.521014,0.999711,26.322815,739.651331,193.614484,33.781451,30.312414,39125.771787,2.236538,78.517401,0.439221,7.086805,1.000485,138.719928,0.132132,72.574810,0.080495,0.022075,6.181154,258.019129,377.746625,0.000010,14.490951,0.021512,7.053571,0.131451,18.607907,14.693310,2.247614,52.980306,1.001597,35.232573,176.108383,6.912366,0.047365,3.785467,59.852499,3862.343264,1.589076,433.600540,1.149898,20.080594,14.054047,0.845507,0.993286,329.302166,0.292442,114.791835,0.000005,12.821681,141.319803,0.004314,0.264265,16.699059,0.999728,12.555612,16.067515,0.273415,38852.593462,206.880239,2776.506719,1.024317,1.380254,150.899926,48669.848499,4.295792,14.658180,0.053578,0.201815,0.010378,7.267116,44.436324,0.037297,0.999181,14.963217,0.843821,0.124318,2.143371,3.424361,0.107990,0.791085,3.286817,1.981651,1.004784,64.815309,4.901439,12.052972,99.877889,0.003420,0.021174,1.068956,0.020689
2021-05-27,38968.340636,2787.248261,1.000451,370.666515,1.709504,1.004512,1.000370,0.339294,23.714824,0.999447,28.378391,759.119244,195.767359,34.187302,32.972726,38928.927457,2.130308,75.618470,0.433150,7.423325,1.000427,135.402476,0.129024,71.993211,0.080653,0.022020,6.834187,258.414647,385.431873,0.000009,14.676362,0.021447,6.945435,0.132599,18.398509,14.619079,2.112067,55.865275,0.997815,36.025672,179.595543,6.787095,0.042490,3.883663,61.198002,3776.531685,1.590402,431.200284,1.194262,19.881258,13.676816,0.798768,0.997347,320.533222,0.303093,113.456063,0.000005,12.896846,147.581496,0.004333,0.260641,16.235180,0.999077,12.352361,16.442648,0.311926,38838.732837,206.520160,2775.652210,1.150356,1.818764,151.727450,47447.053375,4.681395,15.500736,0.054470,0.212288,0.010043,7.464262,45.667021,0.036263,0.999586,14.831615,0.926012,0.127583,2.332699,3.317152,0.108180,0.856857,3.275417,1.994996,1.009426,67.383909,5.041706,13.259372,100.462647,0.003104,0.021198,1.126252,0.019800
2021-05-28,36817.433703,2569.034902,0.999507,337.579513,1.554762,0.905805,0.999441,0.318450,22.734861,0.997944,27.307621,696.662705,179.829109,31.076875,29.701451,36842.190215,1.897681,70.849520,0.392410,7.617134,1.000352,121.706546,0.114571,68.033536,0.073930,0.022013,6.308332,245.065221,338.941137,0.000008,13.091377,0.021444,6.042021,0.121601,16.588528,13.370072,2.068895,51.327173,0.915746,33.601671,170.717279,6.757244,0.037853,3.544903,56.646241,3467.345959,1.473685,388.507131,1.082273,17.791796,12.285985,0.717593,0.994243,298.460390,0.336272,104.501858,0.000004,12.254057,144.864390,0.003945,0.231481,15.034840,0.999692,11.435994,14.551172,0.301110,36909.869526,185.972862,2558.079316,0.994386,1.526677,148.787699,42996.922197,4.447485,17.443152,0.052902,0.193056,0.008725,7.008583,43.710605,0.031917,0.998949,13.683002,0.838086,0.111211,1.998574,3.031781,0.096719,0.767484,3.191330,2.019479,1.010162,60.454614,4.619573,12.564936,97.551304,0.002528,0.021136,1.006123,0.017663
2021-05-29,35328.337480,2423.373325,1.001204,326.945958,1.478428,0.875771,1.001279,0.306460,20.975064,0.999821,25.460373,665.173838,173.730360,28.545041,27.246957,35188.778995,1.777416,65.669127,0.381860,6.565897,1.002076,114.049932,0.107600,66.855258,0.071594,0.022047,6.221949,271.083658,312.882589,0.000008,12.887434,0.021450,5.768575,0.114951,15.843779,13.117637,2.086232,48.595784,0.871320,32.000411,166.682448,6.948110,0.035037,3.336057,53.066174,3262.849180,1.414486,377.721493,1.031835,16.461777,11.766692,0.643820,1.000741,278.953337,0.306489,95.556943,0.000004,10.918367,138.848973,0.003772,0.214129,14.918156,0.999535,10.436761,13.602856,0.285525,35177.471650,193.229048,2414.176635,0.982556,1.369315,165.284525,40819.298341,4.955345,17.335256,0.050492,0.180645,0.008378,6.691037,40.658714,0.027370,0.999556,13.860686,0.789815,0.104873,1.838652,2.755316,0.088742,0.723088,3.210087,2.080352,1.014299,57.418682,4.366162,11.723844,109.922710,0.002407,0.021188,0.941325,0.016606
2021-05-30,35645.544207,2395.534047,1.001422,327.992023,1.620577,0.879386,1.000965,0.303077,20.563440,1.001735,24.883000,668.253638,173.816761,28.564054,27.609543,35581.903074,1.862573,65.981269,0.381521,6.564430,1.002484,110.379153,0.109791,67.636731,0.071804,0.022059,6.113476,257.525067,323.694569,0.000008,12.727475,0.021469,5.874363,0.114326,15.828002,13.002520,2.163956,47.794831,0.858028,31.744519,166.242569,7.129386,0.035781,3.359468,52.189478,3255.572798,1.376660,384.370194,1.033018,16.947780,11.853274,0.662881,1.003051,294.564703,0.296824,95.184394,0.000004,10.991999,148.874312,0.003703,0.221443,14.786067,1.001114,10.430222,13.006313,0.273189,35476.985185,184.453000,2378.648841,0.963251,1.563495,153.318999,42287.124246,4.547386,15.898248,0.049896,0.183702,0.008594,6.784985,40.669974,0.029350,1.000285,13.373635,0.786496,0.107041,1.955789,3.072137,0.093590,0.715504,3.166443,2.180983,1.016006,56.705727,4.336540,11.361898,111.135455,0.002397,0.021190,0.947697,0.016898
2021-05-31,36326.755490,2510.134032,1.000446,333.349791,1.626252,0.993349,0.999827,0.306549,21.000552,0.999454,26.018356,677.726767,176.882732,30.956329,27.817078,36247.082615,1.837490,66.527894,0.392470,6.555008,1.001441,110.771905,0.113923,68.397536,0.074313,0.022040,6.187821,258.620512,350.721321,0.000008,13.235519,0.021479,6.200502,0.123964,16.299114,13.306949,2.347173,49.955539,0.882752,32.339747,167.999037,7.187223,0.037292,3.451570,52.983356,3435.302887,1.389420,416.809526,1.064189,17.150911,12.395094,0.752233,0.998945,315.128965,0.315498,98.441758,0.000004,11.264870,168.497325,0.003713,0.221825,14.754678,1.000103,11.360225,13.123589,0.273618,36060.414697,185.226905,2472.294512,0.969370,1.591468,152.138186,44339.606225,4.888636,15.848050,0.055328,0.187099,0.008741,7.046713,42.664041,0.031404,1.000001,13.492664,0.792224,0.109079,1.948383,3.172971,0.094940,0.725357,3.301078,2.172264,1.018558,57.653683,4.425860,11.509298,105.754467,0.002566,0.021203,0.959895,0.017337
2021-06-01,36564.625047,2616.640390,0.999395,350.053076,1.716611,1.011951,1.000751,0.326513,22.439049,1.000109,27.279487,687.478592,180.806146,31.403925,30.204823,36532.550699,1.865043,67.509930,0.401140,7.405412,1.001553,110.123794,0.123659,70.066471,0.075376,0.022046,6.280706,261.245152,373.024945,0.000009,13.801294,0.021509,6.305420,0.123623,17.602025,13.357735,2.416654,52.296105,0.909993,33.436850,170.980309,7.157224,0.037407,3.546765,54.100174,3552.894697,1.384118,420.986095,1.097726,17.707256,12.753585,0.779535,1.000607,362.296772,0.351243,102.153483,0.000004,11.974908,169.370253,0.003791,0.226497,15.166882,0.999896,11.809614,13.088443,0.275381,36512.725312,190.022964,2599.483488,0.971142,1.609563,155.211254,45535.934281,4.696009,15.787538,0.058208,0.189294,0.008811,7.341682,44.195914,0.031433,1.000730,13.542632,0.823368,0.115466,1.960894,3.166004,0.099227,0.744076,3.382777,2.270138,1.019579,58.539502,4.619785,11.781878,106.613370,0.002648,0.021221,1.012535,0.017257
2021-06-02,37225.058724,2686.027958,1.000923,378.876535,1.769436,1.015308,1.001912,0.396647,24.201212,1.001392,27.670578,695.968755,183.669594,31.847227,30.688790,37174.297678,1.812058,67.950850,0.420573,7.867300,1.001750,106.748874,0.124940,69.817137,0.076828,0.022045,6.319027,270.418249,381.839919,0.000009,14.236048,0.021490,6.590038,0.126627,18.964221,13.455026,2.682237,53.939434,0.915576,34.579983,175.860037,7.221317,0.037537,3.757583,55.262536,3599.330857,1.393508,435.430588,1.161571,18.054325,12.846431,0.778331,1.000312,394.922558,0.361031,103.532164,0.000004,11.872790,161.819714,0.003794,0.231757,15.832823,1.000753,12.119729,13.448645,0.274168,37176.477099,194.919125,2674.324902,0.991555,1.582944,155.261069,45523.925230,4.632854,15.277729,0.057539,0.191037,0.008684,7.695647,45.901866,0.031307,1.000539,13.463943,0.843401,0.126133,2.031668,3.355051,0.099473,0.771258,3.378009,2.518397,1.020371,58.619378,4.680736,11.777160,107.075828,0.002629,0.021201,1.132252,0.017335
2021-06-03,38684.624407,2801.237635,1.001593,415.773074,1.806257,1.034588,1.000461,0.419666,27.329211,1.001638,28.289801,712.245887,190.386159,36.959674,31.793004,38698.545080,1.814949,69.062893,0.422761,8.793698,1.001608,110.654334,0.134707,72.983367,0.080017,0.022037,6.457897,300.701807,393.648349,0.000010,16.169016,0.021482,7.112666,0.132347,20.270321,17.523935,2.870974,56.154186,1.058790,35.771493,185.523632,7.805439,0.039277,3.846230,61.094717,3617.333794,1.409109,440.105124,1.339257,19.742582,13.263798,0.835480,1.001678,464.496176,0.393971,106.617798,0.000004,13.074612,157.622719,0.003969,0.245040,16.929970,1.001184,12.926474,15.231177,0.286640,38690.767654,206.560674,2792.963273,1.025878,1.615101,170.223523,45755.320779,4.715913,15.448804,0.060208,0.200150,0.009104,9.264117,48.304098,0.032335,1.000099,14.508832,0.869167,0.141159,2.169447,3.461673,0.107298,0.821088,3.412105,2.422281,1.018892,61.481466,4.843497,12.329187,111.748432,0.002736,0.021237,1.165643,0.018095
2021-06-04,37029.245469,2678.026796,1.000181,391.484320,1.722533,0.968599,0.999393,0.376368,24.833661,0.999237,26.515954,670.394029,177.724556,37.662010,29.131829,36985.343886,1.643532,64.949279,0.389816,9.270232,1.000546,112.074055,0.134381,90.226066,0.077153,0.022053,6.033164,287.806445,372.181987,0.000009,15.291544,0.021482,6.466596,0.123567,19.233720,16.505905,2.776281,53.616912,1.039736,34.551381,172.925698,7.805329,0.036704,3.576668,56.711954,3631.581967,1.334828,406.073767,1.257448,18.437720,12.265921,0.810079,0.999890,423.889874,0.414703,98.106328,0.000004,11.472665,143.998560,0.004160,0.234439,16.082488,0.999959,11.961732,13.919084,0.270993,37110.403332,191.906547,2683.292538,1.018582,1.522543,156.937766,42957.600426,4.410397,14.798545,0.056838,0.189671,0.008590,8.757122,44.432479,0.033494,0.999767,14.883201,0.821845,0.127992,2.131064,3.224923,0.097496,0.763558,3.411945,2.250780,1.017286,57.505118,4.568748,11.377246,104.486313,0.002496,0.021181,1.095339,0.017662
2021-06-05,36675.671095,2696.097152,1.000761,398.515454,1.710733,0.965291,1.000276,0.378529,25.029133,1.001432,26.525610,663.935379,177.786104,40.087068,28.520678,36711.895883,1.625668,64.619870,0.384966,9.281751,1.001649,108.766993,0.132679,88.944838,0.077289,0.022050,5.976123,282.493936,373.728167,0.000009,15.342744,0.021493,6.406970,0.122986,19.541331,16.488753,2.668161,54.187708,1.032721,35.129518,174.006628,7.707443,0.043856,3.537346,57.105533,3692.534815,1.328034,399.387797,1.259609,18.148914,12.379431,0.791241,1.000499,422.870937,0.469522,98.538419,0.000004,11.557857,139.520063,0.004206,0.229818,16.107973,1.001159,11.776770,14.334157,0.269891,36826.935113,191.200100,2705.929080,1.030616,1.490668,155.227083,42501.748932,4.347460,14.666751,0.056745,0.185460,0.008571,8.809898,44.792440,0.033063,1.000202,14.722519,0.828035,0.126413,2.138343,3.190537,0.096460,0.770447,4.937721,2.299175,1.016547,57.716345,4.581409,11.214721,101.951767,0.002452,0.021212,1.074301,0.019157
2021-06-06,35989.952046,2689.720954,1.000607,391.057561,1.678638,0.935740,1.000219,0.371337,24.074632,0.999895,25.927464,658.421014,176.607183,40.505189,27.501324,36006.894887,1.553595,63.845470,0.382133,8.964106,1.001303,104.658394,0.130576,87.526787,0.076773,0.022036,5.849558,268.503057,362.158844,0.000008,14.899059,0.021475,6.208526,0.121355,18.724738,16.191273,2.584235,53.861466,0.998842,34.005421,176.790397,7.713875,0.045936,3.496282,56.216976,3584.308935,1.273274,387.350462,1.229152,17.713994,11.838582,0.774985,1.000382,406.690909,0.453065,98.003985,0.000004,10.799011,143.168546,0.004044,0.226824,15.586802,1.000758,11.645815,15.537142,0.266149,35910.686044,188.573952,2683.572520,1.000613,1.476169,152.158141,42697.792421,4.279070,14.209089,0.054403,0.186530,0.008528,8.539312,44.131041,0.032781,1.000829,14.127309,0.817536,0.126375,2.176532,3.206352,0.093949,0.755823,5.810809,2.172199,1.012610,56.429930,4.483240,10.944263,97.687552,0.002354,0.021205,1.052536,0.018603
2021-06-07,36210.502982,2771.911269,1.001104,396.076775,1.710338,0.955699,1.001295,0.372419,24.674759,1.000970,26.444385,660.738471,178.311267,42.815457,27.888718,36237.337330,1.656135,64.254732,0.385951,9.476332,1.002076,104.550402,0.130638,89.568766,0.077795,0.022065,5.853960,275.353046,375.583089,0.000009,15.375546,0.021497,6.332662,0.126792,19.336533,16.247440,2.481576,55.522674,1.043692,34.613108,177.590338,7.697776,0.046519,3.901528,57.255563,3698.117634,1.236861,398.318188,1.273302,17.367487,12.064423,0.808511,1.001389,430.652855,0.477254,99.767285,0.000004,10.888319,145.107965,0.004061,0.230777,15.623545,1.001766,11.539519,15.857452,0.270997,36149.026533,190.361463,2774.651353,1.018065,1.484423,150.774763,43543.397011,4.425354,14.210344,0.055177,0.189685,0.008653,8.661382,45.169206,0.034338,1.000298,14.309703,0.819747,0.126042,2.357661,3.208355,0.097474,0.768699,4.994197,2.185845,1.012304,57.806797,4.561276,11.045618,97.612651,0.002383,0.021225,1.062245,0.019013
2021-06-08,32969.724018,2507.948830,1.001783,349.588757,1.537443,0.861631,1.002274,0.327857,21.337826,1.000521,23.299864,584.538801,158.345114,37.107879,23.998412,32974.261104,1.441046,55.933696,0.340304,8.788359,1.004227,87.635884,0.111864,76.120924,0.070873,0.022121,4.997760,248.927757,325.922673,0.000007,13.172661,0.021542,5.481339,0.114189,16.852364,13.995448,2.615571,50.284799,0.934061,30.851943,160.371312,7.407268,0.041690,3.344444,48.576120,3248.853796,1.044368,339.810846,1.095279,14.940214,10.336995,0.691586,1.001207,378.167683,0.547355,87.015857,0.000004,8.976769,129.675626,0.003666,0.209722,14.198450,1.003034,10.210595,13.759619,0.234708,33044.795378,167.731222,2514.508407,0.894773,1.293892,131.500383,39379.514836,3.874261,12.735256,0.049969,0.165348,0.007830,7.899164,41.030230,0.029732,1.002136,12.342821,0.707871,0.108593,2.049855,2.899201,0.086639,0.676151,4.163434,2.045831,1.015322,51.906230,4.075006,9.256684,83.079323,0.002085,0.021257,0.910646,0.016094
2021-06-09,34294.172620,2529.350791,1.004173,355.145632,1.571567,0.872303,1.002064,0.327849,21.730098,1.002641,23.588216,597.272333,161.034259,42.206411,24.141633,34220.534113,1.456871,57.174190,0.344744,9.218471,1.003991,81.155335,0.113959,74.914146,0.072937,0.022068,5.031784,252.723393,329.387728,0.000007,13.507467,0.021498,5.616191,0.116466,17.235005,14.124553,2.499056,50.541860,1.021721,31.546418,164.694293,7.000370,0.052866,3.421369,49.009717,3233.603572,1.069154,360.098160,1.149669,14.884897,10.481630,0.705048,1.003791,436.781005,0.625192,90.923341,0.000004,9.131508,133.905256,0.003717,0.211177,13.997694,1.001936,9.987562,14.296093,0.234480,34293.000571,169.025821,2526.055804,0.907255,1.313176,132.572239,39697.191724,3.814636,13.983841,0.048956,0.167595,0.008083,8.097670,42.174104,0.032667,1.001649,12.219442,0.701967,0.110556,2.036685,2.950550,0.087217,0.675783,4.083039,2.073135,1.013625,66.318794,4.115336,9.375732,83.417034,0.002188,0.021280,0.953049,0.016291
2021-06-10,36979.674069,2557.755973,1.002483,364.358150,1.574852,0.888791,1.001596,0.336477,23.600729,1.002058,24.500282,619.253052,169.614621,41.530440,24.540914,37000.274901,1.449581,60.335286,0.353695,9.014547,1.002580,76.748708,0.117425,76.605612,0.074898,0.022094,5.221190,273.001534,327.682569,0.000007,13.552346,0.021542,5.951039,0.121959,18.058751,14.448054,2.440016,51.200034,1.009543,33.143779,170.117737,7.188014,0.057737,3.403747,52.237602,3227.058977,1.080696,351.009629,1.138765,14.617472,10.640843,0.692915,1.002948,501.400403,0.569403,91.826736,0.000004,9.555077,138.774417,0.003747,0.210443,14.426237,1.001293,10.048495,14.293878,0.238467,36958.532684,174.157286,2553.003882,0.926554,1.333617,143.384799,39498.038389,3.968210,13.734869,0.051046,0.174340,0.008179,8.243758,44.120406,0.032275,1.000980,12.523740,0.717691,0.111514,2.115568,3.186725,0.087381,0.686727,4.227271,2.107295,1.012298,71.770991,4.199152,10.082502,89.482501,0.002196,0.021271,0.954892,0.016890
2021-06-11,37108.383178,2454.379731,1.001814,355.757070,1.517052,0.867683,1.001693,0.324359,22.695256,1.001308,23.013842,598.580716,169.896891,39.606833,22.846550,37055.753713,1.355466,58.213034,0.337362,8.439217,1.002596,66.312452,0.112935,73.331711,0.072480,0.022079,5.055040,253.762004,305.737017,0.000007,12.698278,0.021517,6.006215,0.118877,16.812344,14.087222,2.413097,49.189216,1.035789,32.559732,166.914373,7.081032,0.070005,3.284821,50.026919,3079.496663,1.042645,322.573299,1.113184,14.024890,9.161032,0.647792,1.001682,465.498740,0.501080,87.572830,0.000004,8.484648,139.791612,0.003624,0.207140,14.293660,1.001390,9.318732,14.429705,0.314900,36950.435921,170.725259,2453.589723,0.920511,1.339810,133.469179,37556.856788,4.270771,13.215290,0.048830,0.170961,0.007878,8.073325,48.107252,0.030454,0.999824,12.925153,0.716399,0.109193,2.046233,3.049829,0.082579,0.666504,3.942994,2.028177,1.010837,63.863486,3.986509,9.503622,84.359900,0.002064,0.021220,0.917776,0.016370
2021-06-12,35880.830759,2361.882620,1.001378,342.019473,1.434667,0.834808,1.002429,0.313255,20.708510,1.001291,21.481732,573.288740,161.449691,36.412846,21.233737,35977.975382,1.246362,55.485164,0.319125,7.870827,1.001938,57.764841,0.103920,70.304983,0.068447,0.022088,4.820654,244.169931,282.445258,0.000006,11.609608,0.021538,5.655503,0.114253,15.836906,13.273989,2.398145,46.910963,0.967002,30.895424,161.837800,6.967083,0.060301,3.113595,46.427014,2915.666444,0.966353,297.984392,1.020168,13.352677,8.526557,0.602803,1.001356,407.005210,0.441964,80.023495,0.000004,7.255864,132.028378,0.003439,0.189512,13.208926,1.002472,8.267821,14.270089,0.292135,35688.972643,162.782544,2354.354123,0.848781,1.238514,125.462135,36592.351675,3.882395,12.587313,0.046832,0.159461,0.007465,7.923709,49.954218,0.029226,1.001656,11.884291,0.669799,0.099325,1.912416,2.922766,0.076548,0.627470,3.902263,1.960454,1.008854,56.545814,3.765425,8.648276,77.904487,0.001995,0.021277,0.861643,0.014779
2021-06-13,35867.330224,2372.252026,1.003554,340.636171,1.464009,0.834230,1.002497,0.312620,20.594821,1.003602,21.055963,573.132841,161.364867,36.123229,21.176541,35872.187733,1.368334,55.202244,0.323815,8.014838,1.003609,60.819015,0.104638,70.198715,0.068146,0.022081,4.779305,244.127086,281.896953,0.000006,11.709302,0.021558,5.550770,0.113358,15.645475,13.204145,2.632847,47.520012,1.002232,30.759653,162.443682,6.855010,0.057058,3.101500,45.882064,2944.717180,0.967920,297.825303,1.031974,13.745031,8.428317,0.604574,1.003485,400.986828,0.522345,79.321453,0.000004,7.143216,131.295105,0.003405,0.186258,13.138133,1.002176,7.966125,14.637153,0.276987,35866.569960,160.718372,2372.174260,0.841875,1.241730,125.056225,36402.926963,3.753343,12.666824,0.049419,0.158731,0.007458,8.045765,53.768106,0.029110,1.001665,11.823789,0.662153,0.098955,1.842843,2.941232,0.078916,0.615780,4.266575,1.918389,1.011468,56.400646,3.729201,8.582002,78.897437,0.002037,0.021250,0.838430,0.015173
2021-06-14,39510.265571,2508.675346,1.002552,365.785895,1.552274,0.882179,1.002991,0.325021,21.971724,1.003547,23.134288,616.010636,170.892410,38.540595,23.497336,39459.697809,1.462895,58.587148,0.341188,9.081795,1.002908,64.653830,0.112628,73.351476,0.071313,0.022082,5.075070,264.528208,314.923782,0.000007,12.605740,0.021519,6.038503,0.120089,16.810305,13.983437,2.797650,50.203353,1.054393,33.063158,171.116898,6.951556,0.066938,3.280993,49.712170,3163.565431,1.029434,325.331306,1.088962,14.855500,9.156824,0.694583,1.002784,421.973567,0.544621,87.879921,0.000004,8.358899,136.232864,0.003528,0.197457,13.870511,1.003037,8.730096,15.606256,0.285342,39387.360902,171.546466,2504.707628,0.884342,1.326939,132.372922,38771.552687,4.058157,13.344070,0.052884,0.166576,0.008216,8.622481,58.509050,0.032056,1.002358,11.993794,0.693977,0.108109,1.931084,3.139523,0.082663,0.651501,4.268140,1.971569,1.010677,60.090354,3.969995,9.149716,83.267124,0.002122,0.021257,0.897389,0.015955
2021-06-15,40336.623437,2588.758794,1.003004,370.876597,1.574376,0.884876,1.003067,0.326565,24.735928,1.002184,24.016291,634.402403,176.920911,40.583357,25.461199,40285.759574,1.653895,58.843289,0.341576,9.048683,1.004487,63.923952,0.113111,74.181287,0.071953,0.022108,5.244703,278.717240,317.511172,0.000007,13.203497,0.021564,6.444152,0.118704,17.377817,14.501766,2.400227,51.863208,1.055852,34.129108,172.491637,6.911420,0.084275,3.308421,50.597422,3199.511837,1.191457,336.118343,1.126184,15.068140,9.990094,0.699197,1.002051,414.535244,0.541237,90.448928,0.000004,9.472912,140.211963,0.003525,0.209932,14.332685,1.002887,9.228476,15.966358,0.286494,40345.917800,174.697292,2587.603476,0.890870,1.410132,136.996779,39410.176413,4.164247,13.506404,0.053826,0.173075,0.008190,8.765987,61.038687,0.032544,1.001958,12.288758,0.713518,0.111680,1.946085,3.226319,0.083657,0.696830,4.338014,1.993242,1.010710,60.195395,4.077974,9.330489,83.881086,0.002110,0.021259,0.924997,0.016142
2021-06-16,40032.871451,2523.513229,1.001632,361.783597,1.546592,0.863147,1.001944,0.316960,23.824488,1.001687,23.062918,620.897216,172.973077,39.373256,24.174545,40039.087101,1.586855,57.617220,0.331720,8.853550,1.002504,58.116012,0.110864,71.264841,0.071365,0.022106,5.129788,277.878033,307.407489,0.000009,12.869248,0.021552,6.327171,0.118448,16.834736,14.323381,2.449334,50.578109,1.028471,33.521003,167.440458,6.774039,0.095543,3.242581,49.463394,3103.584136,1.193083,319.246174,1.098100,14.522412,9.573701,0.720364,1.001465,373.812355,0.497964,88.921554,0.000004,9.705833,137.978226,0.003479,0.206932,13.807471,1.001985,8.748470,16.820081,0.332538,39377.314481,170.715441,2520.892028,0.918657,1.430514,137.600756,38369.647916,4.448740,13.273593,0.053014,0.172687,0.007999,8.744354,69.276619,0.032719,1.001590,12.320028,0.712070,0.107227,1.801860,3.184500,0.081279,0.679311,4.250279,1.992575,1.007601,58.181829,3.970171,9.101915,86.414028,0.002063,0.021256,0.891296,0.015852
2021-06-17,38858.830006,2418.518726,1.002090,356.073098,1.512590,0.852603,1.001648,0.311483,23.426270,1.001654,22.370527,611.233474,170.199074,40.201427,23.825036,38892.838301,1.512947,56.295538,0.324692,9.321627,1.002651,55.934463,0.109081,70.119545,0.071304,0.022101,4.998420,273.703506,297.285940,0.000008,13.874205,0.021542,6.234583,0.115921,16.401331,13.738333,2.587195,48.361286,1.059009,32.468349,164.824012,6.706104,0.109041,3.215573,49.624538,3002.273593,1.161557,311.263878,1.096312,14.727383,9.201699,0.694225,1.002805,364.791772,0.534716,87.186774,0.000004,9.511610,133.356327,0.003387,0.205069,13.402474,1.001755,8.785404,18.362492,0.332293,38850.660906,170.215825,2407.402148,0.914861,1.434518,142.844464,36918.904371,4.439406,13.551596,0.060092,0.166981,0.007817,8.967520,74.889243,0.031530,1.001192,11.975159,0.711727,0.106070,1.856190,3.122476,0.081225,0.673016,4.094376,2.063518,1.007552,59.804575,3.858167,8.849989,88.721311,0.002024,0.021260,0.883030,0.015360
2021-06-18,37775.326330,2339.532630,1.000880,350.925004,1.472888,0.837651,1.000962,0.303827,22.048980,1.001074,21.579241,591.566189,164.909433,38.708185,22.591754,37793.225071,1.469318,54.508728,0.314308,9.522587,1.003178,52.763816,0.105729,67.766609,0.072570,0.022132,4.818129,272.387259,285.551502,0.000008,13.186065,0.021563,6.138349,0.113195,16.020138,13.129627,2.570216,46.865629,1.035139,31.795404,162.369895,6.692421,0.087857,3.250189,47.391644,2857.959728,1.083620,301.538943,1.065116,14.526069,8.697579,0.661906,1.000776,334.575268,0.594114,83.036258,0.000004,8.654292,126.958211,0.003257,0.211801,13.042066,1.000557,8.305271,17.523071,0.312553,37438.187979,162.450369,2329.444530,0.870066,1.348423,138.911256,35878.246871,4.609009,13.549986,0.072472,0.159652,0.007539,8.752051,69.722527,0.030311,1.000669,11.430677,0.673084,0.102621,1.806968,3.092443,0.078145,0.642906,3.958450,2.051533,1.008754,56.566005,3.725650,8.453119,83.857811,0.002006,0.021243,0.865233,0.015068
2021-06-19,35868.687869,2238.436161,1.002983,339.513005,1.422100,0.792738,1.002072,0.292982,21.124634,1.002039,20.547028,570.699673,157.452472,36.168024,21.359157,35994.868637,1.395310,52.410713,0.300471,8.977379,1.003897,49.108883,0.100301,65.689200,0.069689,0.022093,4.605202,274.789365,264.941070,0.000008,12.441149,0.021542,5.865360,0.108674,15.590183,12.771258,2.597858,44.868856,0.966087,29.909389,157.473018,6.391097,0.080960,3.117506,45.630561,2674.065588,1.034979,280.915213,0.998206,13.757786,8.370618,0.615801,1.002366,311.552560,0.611104,80.403853,0.000004,7.927408,121.248515,0.003064,0.202777,12.455720,1.001903,7.802453,16.343500,0.293699,35851.067676,156.032804,2239.313581,0.831431,1.274778,132.296848,34327.697811,4.324446,12.834977,0.067083,0.151443,0.007156,8.130731,74.002153,0.029233,1.002142,10.068567,0.644171,0.097173,1.718037,2.920960,0.073672,0.616515,4.020594,2.013880,1.014260,53.632052,3.549730,7.947000,81.039962,0.001901,0.021272,0.814512,0.013976
