date,BTC,ETH,BNB,XRP,ADA,DOGE,DOT,UNI,LTC,BCH,LINK,VET,SOL,XLM,FIL
20210425,0.0223887194075905,0.0125735239623626,0.00599489499333841,0.0158427038143398,0.0100899892718337,0.0170436492079012,0.00349248024933374,0.0560515058954346,0.0250163089066791,0.0144457501027047,0.0125093840659643,0.0111336765883358,0.0547300757065199,0.0129976715261003,0.0219713846624365
20210426,0.0164241196758126,0.0083294186224688,0.0170019406967116,0.0159250372510409,0.0325502849096743,0.0171061541195307,0.0118758640628902,0.0137340088376524,0.0293493718952683,0.0113969985872062,0.0209437208796088,0.00918861359754832,0.056345499412139,0.0123883185497336,0.0213845153859463
20210427,0.0160337059853772,0.0128318162788917,0.0044831561362005,0.0096456856956334,0.0121581113549433,0.0162755826723882,0.0124967878613862,0.0804244294739885,0.00564692573006957,0.0301629881427424,0.0139272544967568,0.00580645145135316,0.0315626863237793,0.0283486967629964,0.0219992823529527
20210428,0.0198532873182243,0.00836870746464718,0.00368734989107302,0.00606052342001893,0.018891868617786,0.0163041769270221,0.00627632073969405,0.0602181899817028,0.0261409737012722,0.0237287048516649,0.0122487706604974,0.003532579462297,0.0356857162820103,0.0202027222558604,0.0112044376690602
20210429,0.0177339151072424,0.0256657512611141,0.00931945296004023,0.0211230123365762,0.0205841106059808,0.00328592707860662,0.00314800719358814,0.0629144656594859,0.00286179835889404,0.0230095029448111,0.0241258350496801,0.0196460086656114,0.0410406036408435,0.0185576677824705,0.0132633766188206
20210430,0.0176697454734629,0.0247085848227763,0.00505341552751182,0.0185781060023208,0.0190847721058562,0.00438728760855755,0.0173962763162027,0.0124068289658001,0.00734384266788918,0.0176028545992769,0.0198100019048563,0.0177438631196851,0.00692259702223765,0.0310211597103333,0.0121993879854165
20210501,0.0167508670216302,0.0126028194487891,0.00103094342221,0.00674775136589311,0.0152309723904334,0.0226189387739045,0.021899921893378,0.0106456397910782,0.131623988010237,0.0531635381810674,0.0154463302305428,0.00911471098270486,0.00257768351003035,0.0202639439686355,0.00196088818072299
20210502,0.0282061114633858,0.00867967493072797,0.00613005191709212,0.0209273909231783,0.0205348686144165,0.00193172232491529,0.0284281349127376,0.0369895465823827,0.0330212696309633,0.00336759332287717,0.0315774525183309,0.0202589111306817,0.00427546460158571,0.0137983644098842,0.00637710819248156
20210503,0.00584911346669279,0.0219190648971452,0.00860793316361947,0.00699237470177469,0.0210303778818228,0.0154574275536218,0.0147457724559256,0.0347935591109192,0.0251499411120902,0.0725563824868479,0.0165867014394979,0.00729936390621516,0.0451519274103321,0.0121786857611899,0.00679305850684822
20210504,0.0299386299102141,0.0166455419247409,0.00626727411087741,0.0101657563274057,0.0242413667745538,0.0019382989653425,0.0190935032374351,0.0417341044113202,0.0120723333458346,0.0477353708261651,0.0282774533968892,0.00795082870338021,0.0470927049606834,0.0239549892727602,0.00700784554400109
20210505,0.0213600546711867,0.0122545592378707,0.00657359449872038,0.0206647021955067,0.0208430017020843,0.0511436074903278,0.0130381902212187,0.0643453448413767,0.0401658790636857,0.0391114789045775,0.0110963916121514,0.00890715363019812,0.173264335314889,0.0200306159771414,0.00627051079028735
20210506,0.0658218738996408,0.0291760669085427,0.0121733426822796,0.0107334387407146,0.0270095213671169,0.00203201810415646,0.00807857098482802,0.024854188150472,0.0254166165169092,0.0632261826990264,0.0185044453027421,0.00978898350285056,0.00899782663841787,0.0185098529171272,0.00832028000916538
20210507,0.0113899373604655,0.0465111519791405,0.00596800392698666,0.0108307142812689,0.100199867694532,0.00227308014805867,0.0050465649243348,0.00919106262723492,0.08822759048882,0.00514108974541017,0.0189086739906169,0.0103513163689767,0.0191292611778062,0.0112831810429409,0.00978859834382604
20210508,0.00527489319430942,0.00786988822159058,0.00803369241188005,0.0288336595129538,0.00685459688880808,0.0263630579846548,0.0212825923543804,0.0138435520641883,0.0447351518374216,0.0258863890497412,0.0130814765200977,0.0173933569137379,0.024418994962162,0.0221538439577216,0.00700566046772992
20210509,0.0059911974998187,0.00942736978149653,0.00323937258850724,0.0244080357201372,0.0090351797680397,0.0092059180723993,0.00763564337210466,0.104943455218412,0.0720539770511236,0.0255103519415182,0.0065419794260846,0.0119261297471426,0.0251507017459418,0.0133372351669716,0.013389609188912
20210510,0.00548064705094092,0.0142579588700741,0.0180096112840797,0.00534266612969176,0.00593548330351414,0.0187700614289124,0.00925223633372483,0.0605472630347565,0.0409595626410522,0.0154692687478587,0.00788394475273509,0.00263513880704971,0.021656171064277,0.0152032515872182,0.0158511542056782
20210511,0.00863234599833232,0.0110398630419639,0.0194106113423553,0.0177219787378837,0.0113179748716712,0.00668252274288324,0.0102750791387689,0.0601914989541315,0.0179994572137674,0.0102140462273749,0.010817355817936,0.0168628428726983,0.0180966629585331,0.0311608580266195,0.0141206961427871
20210512,0.0127353815747993,0.0141842834780902,0.0130433273289254,0.0157420700400719,0.0329379278643306,0.00548603199986733,0.00770354659991929,0.0656783114206841,0.0151853425754262,0.0154594589782085,0.00752884673855657,0.0117461932341765,0.00362218226468588,0.010008781101411,0.0218901568564907
20210513,0.0116901719672207,0.0583803848319352,0.0226137866601699,0.012224330684832,0.0120679998535589,0.00484705988184474,0.00707920680248684,0.0592303054623449,0.011374394922918,0.0102898514064427,0.00524473618659127,0.0335188211546797,0.0341403462042588,0.027854317349435,0.0197750582745901
20210514,0.0112125040617725,0.0542550006315898,0.0332225213609122,0.0221187112181498,0.0100317933514353,0.191501074327719,0.0213591745549866,0.0488635317539245,0.013509489059054,0.0179448541947826,0.0191662299163588,0.00473142045003715,0.0287787028936425,0.0499190945918823,0.0084831955170074
20210515,0.0115860237372702,0.0671230421854862,0.00512872609204483,0.0129644513459295,0.00848343602909976,0.00577764978410762,0.0138924275589621,0.0684899830138967,0.00694742652446893,0.0190412584375089,0.014562097189513,0.00622144293962549,0.0114703450631855,0.016054418693623,0.00494551913205376
20210516,0.0617971391026447,0.0535697566104117,0.0115429389349918,0.0144476316779698,0.0124443277022025,0.0129922559948474,0.00791161887583574,0.094505412221483,0.0126009071380314,0.0122948161188404,0.00615686819470502,0.0119448523129638,0.00910842243639703,0.0764193471282183,0.0291342757304894
20210517,0.0254904813144842,0.0500586766932285,0.0131180665492738,0.0214242153999748,0.0100432223288933,0.0159984602489533,0.0367889241312209,0.0806311739294659,0.0101592972374668,0.0199993341059956,0.0203693666086822,0.0166059293920323,0.0109860718017665,0.0472896676802715,0.0194102947528228
20210518,0.0560001207055468,0.0336293760727389,0.00602881702216524,0.00628531472531146,0.00949172808081764,0.00492803464311969,0.0230272055421679,0.0223219988629323,0.00520790386651633,0.0120261592021939,0.00839483986984389,0.0217235849799023,0.0134974932171813,0.0967396869829387,0.0169287480838301
20210519,0.0204608367966129,0.0471088634909469,0.0128653442133001,0.0101691785869649,0.0109256209982023,0.0111336776589637,0.0051468836160089,0.0191043343730556,0.00924394654288707,0.0212040328872168,0.00995030085729766,0.00831351707362495,0.015465610896769,0.103989702540493,0.0135635975011695
20210520,0.00466707525630891,0.0510076239674232,0.0283863981738689,0.0155550472377304,0.0182216114070415,0.0205402450375575,0.0167290858597885,0.00519815594337247,0.306011429650697,0.0105308085038617,0.0244362445919938,0.0123188672355868,0.0177644846389803,0.272488911304086,0.0237009310783749
20210521,0.0259768489368618,0.00899322124493731,0.0144459532664444,0.466426232317298,0.0120897987919743,0.00409490726799019,0.0183434692413319,0.0362417939541382,0.181493423817478,0.0144560819078065,0.0280592660549365,0.0155253119435526,0.0106165952860159,0.00560116784671278,0.0276611197834202
20210522,0.00520356094496652,0.0162196631784926,0.00883290018632326,0.0135033471003198,0.0253612288801576,0.0138879667068284,0.00929415377191911,0.0267540034948419,0.183531151378359,0.0143909793325206,0.028916234596992,0.0213693047692213,0.0415173052332323,0.014542236408233,0.0260615485002474
20210523,0.00676966260621539,0.0403038200449106,0.01805242860048,0.0195794449919221,0.0382741814526222,0.00382559302809827,0.0092482344682034,0.031478705160301,0.135340757764404,0.0179558889818055,0.0367953160576212,0.0132567077970716,0.0264001198650463,0.279641441502866,0.0225452058926802
20210524,0.0279181462921614,0.00706364014049354,0.027294899282996,0.0106818612998288,0.0562938451557854,0.0130631166720872,0.0431354073513461,0.0328766929098765,0.0121353028162342,0.019496569632264,0.0319247001314247,0.0164122541702974,0.0159855310462932,0.340101153914231,0.0213892585556224
20210525,0.00662053966249025,0.0163461662533285,0.0102075263673544,0.0139863259991944,0.0193132365101565,0.0562206191183524,0.0580434914915298,0.0247988347339037,0.128536291859977,0.0156042291812504,0.0317081743674644,0.0208849848695894,0.00761668975068772,0.297332147044084,0.0168314020362446
