,BTC,ETH,XRP,LTC,DOGE,DASH,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0437270197793275,0,0.995720731939956,-0.0639700824373329,0.0167057961205161,-0.0299856756131941,0.128283735047436,0,0,0,-0.0465734217066108,0,0,0.100909082369597
ETH,0.163600070613899,0,0,0,-0.0170458742007333,0,-0.625474307544454,0,0.0929425124170986,0.0354531555722285,0,0.2854136107,0,0,0.158011274552391
XRP,0.0760517846072947,0.0571447486916966,0,0,0.0500209620075096,-0.0524304095245967,0,0.0132978307626776,0.0505284654631546,0.0750952409622895,0,0,0,0,-0.0275655621386752
LTC,0.74507113592563,0.00807011564939434,0,0,0.0350225040754819,-0.0419163108675114,0.030005319368516,0,-0.00996727470094189,0.0208973206759101,0,0,0,0,0
DOGE,0,0.203427299640373,0.266159038761313,1.50678218476518,0,0.138191430009873,0.777340302127872,0,0.0708687597227187,-0.323462478961719,0,0,0,0,0.0569472028899123
DASH,0.356753827703628,-0.307356661853733,0.200293955759121,0,0,0,-0.263240142645151,-0.380654766344936,-0.104326921218938,0.0553967824965183,0,0,0,0,-0.0579838592781363
XLM,0,0,0.366149607635008,0,0.242844906293488,-0.17787468759456,0,0,0.0377851001308997,0.102128056042682,0,0,0,0,-0.0193440081806955
XMR,0.366086363968861,0,0,0,0.134504911181389,-0.125627095796575,0,0,-0.00742173451550003,0.0482657132368655,0,0,0,0,0
XEM,0,0.177292549517272,0.568327588626093,0.176262104850333,-0.137064153636338,-0.265253490590115,0.13110792062102,-0.100492765526002,0,0.184803171701942,0.192529049905241,-3.3008238038999,0,0,0
DGB,0,0.0890061792830216,0,0,0,0,0.943103167571822,-0.251985683547221,0.1232084127399,0,0,0,0,0,0.231471798734002
BV010082.INDEX,0,-0.0272409919824242,0,0.0393758320046247,0.0269115776397197,0,0,-0.000000000000000000216840434497101,0.0165651334547942,-0.011385114488624,0,-0.261455540046723,0,0,-0.0540438356994617
CVIX.INDEX,0,-0.0099920295952993,0,0,-0.00737350612177951,-0.0696334885854419,0,-0.00747853165949788,-0.0242689644084746,0.0197062950543061,0,0,0,0,0.112109636301623
DXY.INDEX,-0.0197882048136308,0.00867387696317573,-0.036259093471853,0,-0.0208439794946956,0.0224365723022583,0.0243221797772473,0.0173710225053511,0,-0.0117938967204183,0,0.0111628392925096,0,0,-0.0145325285108047
SPX.INDEX,0,0,0.0109065983265793,0,-0.000141254086444459,-0.0111876778346603,0,0.0154947510364373,0,0.00216031644373665,0,-0.0266683849224488,0,0,-0.124492485329967
VIX.INDEX,0,0,0.232784728344955,-0.0000000000000000138777878078145,0,0.0859357756285292,0,-0.146997110157997,-0.153015592276263,0.154305179234253,0,0,0,-4.38852067752659,0
