,BTC,ETH,LTC,XRP,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0602057110111634,0.249205621899985,0.092781268747299,0,0.0828173244849021,-0.00894558594356733,0,0,0,-0.196923784230199,0,0,0,-0.0087710060443963
ETH,-1.65335999974562,0,0.367868871537906,0.544011375300476,0.255055024830259,-1.04258447818784,-0.300621401079165,0,-0.266763196243855,0.371148897030433,0,0,0,0,0
LTC,0.579054003173654,-0.0454718554594714,0,0,-0.144281534160922,0,0,0,0,-0.00000000000000000173472347597681,0,0,0,0,-0.00000000000000000173472347597681
XRP,0,0.126440966176192,0.173968123400102,0,0,0.330482446391778,0.130975525886645,0.109483108130857,0.10923662887251,-0.178826309389535,-0.493544574452273,0,0,0,0.0340547965934366
DASH,0,0.0479263487176735,0.0467381774778355,-0.23712299784457,0,0,0.101942059524496,0.171004760625908,0.227739352687875,0.0680112907823795,0.00000000000000000173472347597681,-0.42161558631016,0,0,0.11329082554038
DOGE,0.197191764318383,-0.0429971125160636,0,0.0546235580408057,-0.0677517220425405,0,-0.0775972409663447,0,0.0129593090008231,0.0770101422872291,0,-0.154938160003589,0,0,0
XEM,0,0,0,0,0,0,0,0,0,0.11837253073248,0,0,0,0,0
XMR,0,0.537684314369215,0,0,-0.102196303900474,0,-0.224008511257558,0,0.680904752609497,-0.146256031838518,0,0,0,0,-0.576819833876715
XLM,0,0.0331983601035735,0.0335388221346438,0.421614644201646,0.185147732666139,0.486250091747258,-0.0673420092934225,0.112428977605027,0,0.0704320589423405,0,0.221686683529654,0,0,-0.0889290807602045
DGB,-0.905666067295732,0.158241721647067,0,-0.614318025786715,0.00000000000000000693889390390723,0,0.0423967695081777,0.604868953718854,0.440983591515731,0,0,-0.399471127203869,0,0,0
BV010082.INDEX,-0.14805512221422,0.0903890091011273,0,0,-0.185848185789005,0.0977888826278792,0,0,0.0753384772451205,-0.0710520855750534,0,0.075954733615009,0,0,-0.106416154298873
CVIX.INDEX,0,0.0352942940820237,-0.229506823370287,0.0868909063628725,-0.324849407341274,-0.0078183428842804,0,-0.000535292100692003,0.304275243960757,0.0403204231094,-0.000000000000000000433680868994202,0,0.279349950111477,0,0.0766200837243201
DXY.INDEX,0,0,0.0667385185860268,0.0486418877804283,0,0,0.0416803658595097,0,0,0.0249288005838159,0.139664867549005,0.0276036203326006,0,0,-0.0138698713243374
SPX.INDEX,0,-0.0127465440327734,-0.0163967606617552,0,0,0,0.0169317929014486,-0.0112432805378813,0,0.00917886013894811,0.0218249956257205,-0.0107506747794443,0,0,-0.083391767218014
VIX.INDEX,0,0.235972895608772,0,0,0.417212896801581,0.271969678600405,0,-0.434367452276507,0.151656382952102,-0.193108966260476,-0.398266634343522,0,0,-2.32703667389975,0
