,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.113128037532594,0.184244424693205,0.448762610676424,0,0.124968615403611,0.024716701652376,0,0,0,0,0
XRP,0.126590550996624,0,0.0387665262351044,0.145355189975717,0,0.438605408573036,0.0302763788932719,0,0,0,0,0,0.215098782574345
LTC,0.172405371593897,0.0919203043768102,0,0.127240672306043,0.7801548307298,0,0,0.136578030216771,0,0.539232982931611,0,0,0
DASH,0.8767595841036,0,0.0634608848281631,0,0,-0.0100714304036028,0.0863485421845079,0.0629761505409844,0,0,0,0,0.030229841751181
DOGE,0.301918086081452,-0.117368379792139,0.120063038471886,0.074236792785179,0,0.0787646661392263,0.0961035937587687,0.0625316422696303,0,0.126214548329733,0,0,0
XLM,0.727232302889872,0.637629562664083,-0.00417497291274465,0.0965180332168457,-0.361472764255039,0,-0.295677668644495,0.00705355603584637,0,-0.149873391763649,0,0,0.12889775765882
XMR,1.08630142617394,0,0.00781105287434448,0,0,0,0,0,0,0,0,0,0
DGB,0.241389388555107,0,-0.00000000000000000693889390390723,0.100950648642673,0.395933443201231,0.140844589215182,0,0,0,0,0,0,-0.131793677360627
BV010082.INDEX,-0.034503100636905,0,0.0379255693342782,0.0106609594841118,-0.0921745895285572,0.041863363917742,0.0262860821357003,-0.00345177116175658,0,-0.0314566555493658,0,0.475713832983613,0.0212317330238737
CVIX.INDEX,0.210582026453891,0,0.0499066455775899,0,-0.184909067646487,0.0504510735594885,0.0151033852387249,0.0129342269260747,-0.293074860568061,0,0.466249442521958,0.641796722272437,0.11490919455221
DXY.INDEX,0.0126039316775988,-0.00812804824553199,0.00456719974411179,0,0,0.00690004602123729,0,-0.00859997028785743,0,0,0,0,-0.0111902394662178
SPX.INDEX,0,-0.0264745718339056,0.00309919930164804,0.0104637071577116,0.0390580245636739,0,-0.0274273842076098,-0.0097403703562809,0,0.000000000000000000216840434497101,0,0,-0.106255319144759
VIX.INDEX,0.359182573475256,0,0.0749299863026608,0.0207664098027537,0,-0.129381309016592,-0.267736971667138,-0.0270096305052402,-0.163545682109457,0,0,-5.43464693587487,0
