,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.274434656333131,0.311178029758844,0,0.0939896637398143,0,-0.0339620278755523,0.0217473639252778,0,0.0247161203146818,0,0,0,0,-0.0358477412926507
XRP,0,0,0.108823313756161,0,0,0,0.43922201606738,-0.0592753519104002,0.0885575626206097,0.0788779851498552,-0.743750517080473,-0.018226249795687,0,0,0
LTC,0.746740321594592,0.197235138907828,0,0.102180933788577,0,0.0934540252335953,0,-0.225411191953846,0.0250337999354573,0.0100087679883769,0,0,0,0,-0.0801623097621512
ETH,0,0.879268447638959,0,0,0.551147966703644,-0.571859991632863,0,0.197534184715628,0,-0.0752736683996677,0,0,0,0,0.0951987208134538
DASH,0,0,0.550772240054511,0.0429788668814085,0,0.265796138665148,-0.304781613250329,-0.047116955716818,-0.0237586172080171,0.0187046252049556,0,0.270176890968238,-1.74602119166712,0,-0.0860144955892907
DOGE,0.225009251042217,0,0.208233590495666,0,0.192638688335476,0,0,0,0.0588143601159785,0.0210239819404615,0,0,0,0,-0.0372538602504212
XLM,0,-0.177912913065061,0.579919742508668,0.187560723611197,0,-0.67474800225341,0,-0.0664433226326599,0.138144839344934,-0.00732883928731021,-0.588282577943644,0,-1.45259300362159,0,-0.151136284880386
XMR,0.0897231946958388,0.24712410969103,0,-0.0528413469936936,0,0.391580598135702,0.0213993584420005,0,-0.0251162547833903,0.0370637250012127,0,0,0,0,-0.0706665205861557
XEM,-0.498122777197675,0,0.630055547018,0,0,1.08244509646948,0.533694243224956,0.471825072725795,0,0.0960017269995196,0.114310087663795,0,0,0,0.485558867633978
DGB,0,0,-0.635178543397416,0.0841094560306848,-0.393481685308504,1.01912533112822,0.219081559117169,0.343018969160255,0.341503473252397,0,0,0,0,0,0
BV010082.INDEX,0,0,0.0354760771737345,0,0.00420329435411095,-0.0167170345547939,0,0.023542371624529,0,-0.0060895731545815,0,0,0,0,0.00818624743310318
CVIX.INDEX,0,0,0.0549430549069873,0.0604715994153541,0,0,-0.153332274848495,-0.184119049355637,0.0317587540787744,0,0,0,0,0,0.00831429480598268
DXY.INDEX,0,-0.0748287310273557,0.0029098282271081,0.0287194514220361,-0.00625642914342735,0.0202045130184119,-0.0596787288284156,0.0262415799060086,0.0194083545471434,-0.0153327179904481,0.0814568126604579,0.00592155373165464,0,0,-0.0424383424011295
SPX.INDEX,0,0,0,0,0,0,0,0,-0.00469436858067207,0.00370453261191939,0,0,0,0,-0.079858441985248
VIX.INDEX,0,-0.0618947655691828,-0.106624843183331,0.115209342211366,0.0925833347143711,0,0,-0.34134668178101,0.0623495209838251,0.123000017314901,0,-0.402256105323418,-0.181385843580756,-4.3219007551892,0
