,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.807481440024356,0.0199101349710226,0.341538681311535,0.0559713864660966,0.00959676001692437,0,0.0152984334462235,0,0,0,0,-0.113980730125284
XRP,0.468258827954959,0,-0.64417399482887,0,0.788166062783442,0.172202531548059,-0.237559101346576,0,0.0169689625233736,0.294077557264229,0,-3.23025782679364,-0.170950153538045,-0.167877321769628
LTC,0.634491200432315,0,0,0,0,0.059151590134708,0.0270679461125506,0,0.007710879947994,0,0,0,0,0
DASH,1.56239174562006,0.0732349926443513,-1.30124722391881,0,0.0637197747864889,0.21035440243917,-0.27719085510931,0.198650577395028,0.0760750920466323,0,0,0,0,-0.0393267816412734
DOGE,0.430944228814379,0,0.0784206495836152,0.0323922552351398,0,0.00593418910240954,0,0.0057411391284531,0.0101133611501086,0,-0.012348806034082,0,0,0.0478161316609648
XLM,0.134583150280852,0.613205117601723,0,0.170704409885159,0.56685420688063,0,-0.0780193141246898,-0.194700053085299,-0.0838338903251563,0,0,0,0,0
XMR,1.09061696333732,-0.0671863945958839,0,0,0,0,0,-0.15124615722758,0,0,-0.639275098925775,0,0,-0.126007338582516
XEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGB,2.16750322912473,0.418132852277291,-2.05593006646054,-0.0912684295901277,1.303755781643,0,0,0,0,0.192821479250388,1.14749042228226,-4.89061952567216,0,0.231270077097187
BV010082.INDEX,0.00237582729569291,-0.103414938808122,0,0.0304087882880335,-0.165556785200147,-0.035614327890138,-0.00794701401596514,0,0.0235617080397482,0,0.0306598713502734,0.742754642018072,0,0.0552121052239566
CVIX.INDEX,0.407390813054131,0.101107778002712,0,-0.0245500037719421,-1.02254266390579,-0.0796913012645642,0.0217118159968867,0,0.0243016599760942,0.00000000000000000693889390390723,0,1.03766084615306,0,0.0293582943130905
DXY.INDEX,0,-0.0178314484029478,0,-0.0243780217688757,0.0814758969338313,0,0.0102605705730573,0.032300713211991,0,0,0.0640190972288895,0,0,0.0154415214867985
SPX.INDEX,0,0,0,-0.00770285748179512,-0.039801241921771,0.0135649305969509,0.00273633234069932,-0.00194088317454968,0.00960423846432369,0,-0.00449593847554699,0,0,-0.119186837888579
VIX.INDEX,0,-0.165368298601962,0,-0.146010798642768,0,0.0733943032234997,-0.0739990809935553,0,0,0.0553571054965003,0.290751999087041,0,-4.61383002844941,0
