,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.0100161056239589,0,0.724651068066916,0,-0.0317076559880431,0.0079600353891951,0,0.0389047789163181,0.0223223819769608,-0.0818986261144963,0.102842979718927,0,0,0.0127206329457528
ETH,-3.07459373122091,0,0.854407247338874,0,0.591850148831209,-0.294190031356668,0.0929245091773807,0.144578949646984,-0.0834367028446729,-0.0329413252347924,0.476638153738246,-0.332967499143449,0,0,-0.150508110298082
XRP,0,0.0764727084087542,0,0.586495507982395,0.132900313409857,0.207596578338843,0.060198344146767,0.0915532797962244,0.0920422579795622,-0.0742337631106319,-0.344815910835691,-0.205328933440058,0,0,0.0556357766961824
LTC,0.380702311905113,-0.0312678709104153,0,0,-0.0107561852135029,0.0385030229362143,0.00856089589724151,0.000945575802936173,0.0255306092214426,0,0,0,0,0,-0.00393066468710149
DASH,0,0.0125727578980734,0.215196221550978,0,0,0,-0.0234583458570797,0.0252541471282926,-0.287496029792768,0.000000000000000000867361737988404,0,0.356158214730706,0,0,0.0935388128841122
DOGE,0,0,0.219353773674855,0.37483821805777,-0.135783886824827,0,0.000902171379512268,-0.0887503996027102,0.0832236686535461,0.0662749163863454,0.274752738318707,0,0,0,0.220507362942981
XEM,0,0,0,0,0,0,0,0,0,0.151749717911748,0,0,0,0,0
XMR,0,0.742995119701395,0,1.90939897411824,-0.181407200963588,0,-0.0469570626791248,0,0.455442560492389,-0.305973862131779,-0.089437511611179,0,0,0,-0.488094897087919
XLM,0,-0.000226889067110646,0.531040878866304,0.421838810322309,-0.681977141251548,0.282518842465982,0.189386494416178,0.0928200961619685,0,0,0,0,0,-1.04548951531468,0.183535485764877
DGB,1.92435824364901,0.529052147482227,-1.79297883660696,0.305884842708648,0,0.555744605306576,0.0931928224025166,-0.151660807048652,0.495143273927282,0,-1.04844284707849,-0.393077095031734,0,-3.86895854609151,-0.424693364291011
BV010082.INDEX,0,0.0306060167474925,0,0,0.0529859363081094,0.11603907217237,0,0,0,-0.123528338821586,0,0,0,0,-0.0779062826024107
CVIX.INDEX,0.0818736662981074,0.0370059621087526,-0.164358240174398,0,0,0.118754724195204,0.00972530080998186,0.04293398672542,0,-0.0145966994537314,0,0,0,0,0.19940106183757
DXY.INDEX,0.0405863161013756,0.00450500809329875,-0.059050851734974,0,0,0.00245317512228831,0.00720490686318667,0.00922640653510584,-0.00000000000000000010842021724855,0.00376624740009787,0,0.0635060677574988,0,0,0.0242685842074094
SPX.INDEX,0,-0.0122659147531414,0,-0.0840790793020007,0.00706575030214023,-0.0104553533967846,0.00635914316269145,0.00599904923537499,0,-0.0106531762090069,0.0330088399274647,-0.0574253391835356,0,0,-0.0878243248013269
VIX.INDEX,0,-0.0647331617305179,0.178061899288549,0,0.243712548113082,0.129381488193745,0,-0.0711929365171457,0,-0.0705603488881439,0,0,0,-3.4000245687455,0
