,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.049485551047835,-0.0235621661860324,0.120900478204551,0.0470475656111434,0,0,0,0.109793895850355,0.0832038765675014,0,0,0,0,0.0341018297641202,0,0,0,0,0
ETH,0,0,0,0.125256635498502,0.104360838560731,0,0.100847907171293,0.406082591615364,0,0,0,0.0390557180414628,0,0,0.258650169934242,0,0,0,0,0
XRP,0,0,0,0.0877142222874567,0.123722700668474,0.0483367260715518,0.319444071180134,0.108525710962486,0,0,0.163929587763246,0,0,0,0.18068318113738,0,0,0,0,0
BCH,0,0.158076750545155,0.0435037252383459,0,0.139293733283226,0,0,0.188994856769221,0.018205215662234,0.265383789160008,0,0,0,0,0,0,0,0,0,0
EOS,0,0.136865425482508,0,0,0,0.173326526173823,0,0,0.0815446176251392,0.22362044745208,0.130263543764397,0.0866106700780588,0,0.209142509800888,0,0,0,0,0,0
XLM,0,0,0.211598355259462,0,0.0831573791075435,0,0,0,0.0381665501828873,0.276511268374446,0,0,0,0,0,0,0,0,0,0
LTC,0,0.242557528892424,0,0.137836206982451,0,0,0,0.093441944745207,0.0287250830640663,0.0766489930990099,0.147158785237226,0,0,0,0,0,0,0,0,0
ADA,0,0.260788226988629,0.0629369373660787,0.160886347446604,0,0,0,0,0,0.0791659234868215,0.058085438058092,0.182886344589123,0,0,0.0000000000000000138777878078145,0,0,0,0,0
XMR,0,0.0947111899533359,0.0385589402429765,0.134482223454031,0.201964807507411,0,0,0.000000000000000000216840434497101,0,0,0.0766317981840318,0.0734292976833013,0,0.0255678544823164,0.172922572133387,0,0,0,0,0
TRX,0,0.0292147921614845,0,0,0.0858555121471034,0,0,0.112075012124695,0,0,0.286878928154253,0,0,0.215587166624871,0,0,0,0,0,0
MIOTA,0,0,0.0516350593237473,0,0.131075332466339,0.147610160040718,0.16774799137018,-0.156137182687723,0,0.320894001580802,0,0,0.226220231152501,0.228746957359719,0.0692997725904373,0,0,0,0,-0.0685067418977325
DASH,0,0.361470153085443,0,0,0,0,0,0.142390456825344,0,0,0,0,0,0.309290310082847,0,0,0,0,0,0
BNB,0,0,-0.00000000000000000173472347597681,0,0,-0.075536345099325,0,0.440491756700232,0,0,0.102910878012645,0.207710636078903,0,0.0530945041437246,0,0,0,0,0,-0.0409756373220449
NEO,0,0.0653921081326671,0.106691962776354,0.191715968219376,0,0,0,0.000000000000000000433680868994202,0,0.0489624833763645,0.291080216699312,0.0888601067735212,0.298703478557537,0,0,0,0,0,0,0
ETC,0,0.13124039079526,0,0,0.279300943429891,0.208106536723639,0,0,0,0.0974778355238871,0.00421747902633261,0,0,0,0,0,-0.158405712747385,0,0,0.124366933036855
BV010082.INDEX,0,0,0,0,0,-0.0527530304104349,0,0,-0.0395199233289986,0,0.0141165000974018,0,0.0759252213867918,0,0.00627721681204557,0,0,0,0,-0.0800678462436176
CVIX.INDEX,0,-0.0203114148324947,0.0700270974826384,-0.0771417976799308,-0.00279418007896005,0,-0.177612366026077,0,-0.152952612753283,0,0,-0.0351375845233889,0.527377139151704,0,0.0439492798307366,0,0,0,0,0.0782127551196202
DXY.INDEX,0,0,-0.0180625696915132,0,0,0.00557955592334875,0,0.0121044995300879,0,-0.0203983260234067,0,0,0,0.00722138773568123,0,0,0.0833663554126875,0,0,0
SPX.INDEX,0,0,-0.00427834419386258,0,0.00521605744645758,0,0,0,0.00409001753304436,0,0,-0.00242602247435868,0,-0.00646637723125283,0,0,0,0,0,-0.0440833905907537
VIX.INDEX,-0.579274232127461,0,-0.281732542881973,0.334844931075431,0,0,0.0407511586292111,0.391158191274943,0,-0.00000000000000000346944695195361,0.529015490807052,-0.192089931009727,0,-0.524386012736123,-0.185250415921246,-0.301129732877621,0.331264418681725,0,-4.82845242470514,0
