,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.122891445528127,0,0.121022840144665,0.0141355632238018,0.0219261893537919,0,0.0231089247348039,0,0.0364914794479062,0.0272731529942806,0,0,0,0,0
ETH,0.169672629256547,0,0,0.121193885180252,0.0298107755791689,0.0389774999620702,0,-0.119035076467225,0,0.0365003102050411,-0.01671160980399,0.388771700482397,0,0,0,0.0309106936534555
XRP,0,-0.0761062767703635,0,0,0.0679941026651829,0,0.196239546488757,0.111617225888605,0,0.306741890980976,0.192005385074599,0,0,0,0,0.149192149838896
LTC,0.474574742434324,0,0,0,0.00287551615775673,0.0983994347126798,0,0,0.0579990352943854,0,-0.00933094368497238,0,0,0,0,0.0222526134048592
XMR,0,0.886983517682784,-0.272735138913305,0,0,0.089797690488018,0.613395780934407,-0.103996828048201,-0.406690758765272,0.444877363108423,0,-0.757020261327515,0,0,0,0.0201560102223375
ETC,0.124522171117718,0.161037538988077,0.0847241362824982,0.0805266286309309,0,0,0.106329166969627,-0.0491701917525727,0.206894486294927,0,0,-0.19674595565235,0,0,0,-0.0359109022553843
DASH,0,-0.710788249268404,-0.287840062379814,0,0.0281226956268499,0.107711846772987,0,0.117228686983698,-0.123395620661356,0.295836686552479,-0.146923839057963,0,0.140870021302073,0,0,-0.0348351913253604
XEM,0,0.633811412945527,0.207263014006739,-0.273974282757734,0.0465823861417939,0,0.446721859965202,0,0,0,0,0,-0.536033230221007,0,0,-0.182093778069096
DOGE,0,0.0727735008636104,0.101340820971694,0,-0.138714956096021,0,0.17357674965237,0,0,0.0898683040217719,0,0,0,0,0,0.0136875458574292
XLM,0,0,0.480659270683061,0,0.0145069192446432,0.0287438917657275,0,-0.0484124314810849,0,0,0,0.381039279282898,0.452747248230581,0,0,-0.00000000000000000346944695195361
DGB,0,0,0.226950293766142,0,0,-0.479777758014186,-0.463742614983793,0,-0.164368484725557,-0.0151864402271162,0,-0.244186287168399,0.999076060466117,0,0,0.0283100726021122
BV010082.INDEX,0,0.0728656658825185,-0.04420824781064,-0.0647121269786402,0.0416591929013093,0,-0.054291725546058,-0.0388966445403984,-0.190464075765988,0,0.00742918626941563,0,0.271237054458556,0,0,0.0295163340811539
CVIX.INDEX,-0.163519128907061,0.142677692716276,0.0856784054530308,0.0981063593114753,-0.0121296577907553,0.080934572171713,0.0959639937206768,-0.100739806415068,0,0.0403375172165026,0.0894482887008416,0,0,0,0,0.0909170758562134
DXY.INDEX,0,0.00513847348466385,0.0105579814606326,0,0.00454105821017029,0.000936393045476153,0.000106861395012156,-0.0159388468146645,0.000676058485798915,0.00649475413781322,-0.00135040606394213,0.144560669701452,0,0,0,0
SPX.INDEX,-0.0220413025084269,0.0221509827477667,0.0230785077850958,0,0.0046082604340613,0,0.0173166114220185,0.000363022930019508,0,-0.0214800217687673,0,0,0,0,0,-0.0696133012503652
VIX.INDEX,-0.418475594067999,0.355542981772298,0.0997914120061749,0,0.0732685384481944,0,0,0.164261057098145,0.362195068240004,-0.148044624807364,0.173505182382824,0,0.938800548735372,0,-6.8432482500803,0
