,BTC,XRP,LTC,DASH,XLM,DOGE,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.00749721697002688,0.537296192504737,0.0141611322348682,0.0783980907925831,0.326193951435705,0.0547214864343975,0,0.0300599507786854,0,0,0,0,0
XRP,0.254247314615511,0,0,0.126977190304984,0.24600873448206,0,-0.135411670475618,0,0,0,0,0,0,0
LTC,0.741327145662268,-0.0256548345732582,0,0,0,0,0.0168820228664629,0.0215877403659716,0,-0.355622152480649,0,0,0,0.0472209011040071
DASH,2.00967118751959,0.105344115746101,-1.87262419495108,0,0.317618061937893,0,-0.209564393199539,0.16285432012015,0.11348806937546,0,0.123725440871417,0,0,0.0338448272049266
XLM,0.163050174752591,0.609679268345609,0,0.172728022535523,0,0.526047060293215,-0.0786757278541267,-0.196502204385578,-0.0831010663023917,0,0,0,0,0
DOGE,0.462490970646248,0,0,0.0206087396688679,0,0,0.0370478971310299,0,-0.003591042378727,0,0,0,0,0
XMR,1.07329545227381,0,0,-0.03235110141183,0,0.345517548601946,0,-0.123994102945292,-0.0758202736010278,0,0,0,0,-0.355313745629676
XEM,0,-0.589055968241939,0.188809515310667,0.450298369038785,-0.300339940027995,1.35756122851321,0,0,0.322049143764594,0,-0.392788222860033,0,0,0.111614108528264
DGB,0,0.20236971723794,-0.508212459559427,-0.0946866871572195,0,1.56308080175673,0.150305004564319,-0.307235630356565,0,0,0,0,0,0
BV010082.INDEX,0,-0.0176191274879687,-0.104499631209491,0,-0.0470089115139861,-0.0668834089300278,0,0.0118003886633769,0.00909111506266323,0,0.0619748141112989,0.88228473719064,0,0.000205655552702846
CVIX.INDEX,0.577743038541539,-0.0406676825836767,-0.144902520529932,0,-0.267248462419467,-0.628122994832926,0,0,0,0,0,0,0,0.0434704335304864
DXY.INDEX,0.045562177225953,-0.0186905551215776,-0.0180006261363759,-0.0174515409377098,0.011391155164406,0.0650441450262354,0.014837355299388,0,-0.0151119265042109,0.168837924711235,0.118946007829708,0,0,0.0246651758921286
SPX.INDEX,0,0,0,-0.0103636959567526,0.0166864844268941,-0.0228440740478058,0.000764834284548908,0,0.0134511920762878,0,-0.0255857431027437,0,0,-0.110837708782629
VIX.INDEX,-0.135667176218917,0,0,-0.114440755093685,0.0571854376303041,0,-0.0154986187782844,0.123347477413208,-0.0853087852711132,0,0.752589563919536,0,-1.78532296342946,0
