,BTC,ETH,XRP,BCH,EOS,XLM,LTC,ADA,XMR,TRX,MIOTA,DASH,BNB,NEO,ETC,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0126806526803091,-0.053563934354382,0.072339797573172,0.152639767527067,-0.00659508643158076,0.144526827674231,0,0.0365800871881048,0,0,0,0,0,0.124106104155869,0,0,0,0,0
ETH,0,0,0,0.163782955921683,0,0,0.141012641381676,0.431654442362728,0,0,0,0.0543921981593532,0,0,0.264388930376643,0,0,0,0,0
XRP,0,0,0,0.0481262939925833,0.227555018090252,0,0.297109777627953,0.191996683713604,0,0,0.10161404604088,0,0,0,0.174828855430332,0,0,0,0,0
BCH,0,0.063007232600845,0.0131571153830891,0,0.124094304550622,0,0,0.138108399083752,0.0414711142693505,0.297962391073234,0.0125043838081965,0.0784483276143972,0,0,0,0,0,0,0,0
EOS,0.00109983420994196,0.0731578698279149,0,0.0886696910416658,0,0.193454033939989,0,0.0769455184975232,0.166212146268148,0.213061121937875,0.151300564136736,0.133825159733659,0,0,0,0,0,0,0,0
XLM,0,0,0.192145175574264,0,0.0912533460118995,0,0,0,0.0995308058686098,0.202587960904063,0,0,0,0.0727939171268889,0,0,0,0,0,0
LTC,0,0.274201773784826,0,0.143763012197246,0,0,0,0.0732843615500437,0.0253757481077846,0,0.183608741606841,0,0,0,0,0,0,0,0,0
ADA,0,0.183942629205837,0.0784718496624626,0.110949975409233,0,0,0,0,0.0605188056505878,0.198916698049908,0,0.0905022384706871,0.194565771194782,0,0,0,0,0,0,0
XMR,0,0.0909925633285134,0.0423233037069683,0.13503343065017,0.200907884743222,0,0,0,0,0,0.0786905964306212,0.0720601593620445,0,0.0231902754686518,0.172059088572863,0,0,0,0,0
TRX,0,0.211918970420816,0,0,0.0624507939951768,0.0555639165429908,0,0.0991119737980996,0,0,0,0,0.420038336379271,0.222570392694754,0,0,0,0,0,0
MIOTA,0,0,0.0842549020113534,0,0.108776436050376,0,0,0,0,0.335038357869441,0,0,0,0.406358699477163,0.10157274104685,0,0,0,0,-0.0153804742492105
DASH,0,0.361470153085443,0,0,0,0,0,0.142390456825344,0,0,0,0,0,0.309290310082847,0,0,0,0,0,0
BNB,0,0,0,0,0,-0.071752048289898,0,0.412219860715131,0,0,0.147166924720575,0.201857812797421,0,0.0423053780553417,0,0,0,0,0,-0.0337172474925534
NEO,0,0,0.0934918447439899,0.189290808148025,0,0,0.177921259181944,0,0,0.0301177425322085,0.338735916841865,0.10212072307686,0.261774579590533,0,0,0,0,0,0,0
ETC,0,0.215962823414284,0,0,0.137559523758763,0.272029281128474,0,0,0,0,0.168458294143256,-0.0571175270690335,0,0,0,0,-0.253579689050541,0,0,0.138455008092328
BV010082.INDEX,0,-0.0185102573855393,0,0,0,-0.0579835940070048,0.000000000000000000867361737988404,0,-0.0362177730551427,0,0.0260809361283454,0,0.0680238664410051,0,0.00719815168697963,0,0,0,0,-0.0766115246778325
CVIX.INDEX,0,-0.0438626572837648,0.0637714067532233,-0.0521576985871222,0,0,-0.222385192503861,0,-0.0621229517629258,0,0.0829906813479864,-0.0525070313980041,0.323862452291853,0,0,0,0,0,0,0.0792897475752568
DXY.INDEX,0,0,-0.0184482760358715,0,0,0.00635083494564031,0,0.0119265639188386,0,-0.0231942822872501,0,0,0,0.0126096409399836,0,0,0.0803940812075349,0,0,0
SPX.INDEX,0,0,-0.00427863291995439,0,0.00521658266045446,0,0,0,0.00408956030488134,0,0,-0.00242667111572939,0,-0.00646558102769005,0.000000000000000000433680868994202,0,0,0,0,-0.0440836386739111
VIX.INDEX,-0.842155387458171,0,-0.207631161257897,0.437105448573827,0,0,0,0.266674682919519,-0.0988836410717768,0,0.668487981168966,-0.288025199045548,0,-0.566827106578127,-0.0979575162345615,-0.683912438970276,0.324653738658701,0,-1.76725264939367,0
