,BTC,XRP,LTC,DOGE,XLM,DASH,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0175915666144072,0.12545319956899,0.107000147440178,0,0.113878360473276,0.0794538329379424,0.0336080352002836,-0.0221218233877993,0,0,0,0,-0.0306010075725176
XRP,0.389446091997484,0,0.179240789801851,0.149152132146213,0.0574603163767055,0,-0.116697339213343,-0.135194583388639,0,0,0,0,0,0
LTC,0.416587114069106,0.087853035886226,0,0.109157894309073,0,0,0,0.0574801088467084,-0.0316964026676805,0,0,0,0,0.0685754706654828
DOGE,0.431633133610008,0,0.265536127984225,0,0.317440015213139,-0.0711383543663656,0,0.158863056532744,0.0847767742038317,0.844016802111512,0.416505243211869,0,1.86197725575523,0.263677533308666
XLM,0.827934321599387,0.404372934712965,0.522981741104623,0,0,-0.16878041946849,-0.433420494052563,-0.0671716008036919,-0.075938072240349,0.402029662939062,-0.194538782621362,1.41899989715772,0,-0.382112733441956
DASH,0.53958272721297,0,0.34799747267081,0.00880632797936988,0,0,-0.0498490294171468,0.0173883806934555,0,0,0,0,0,0
XMR,0,0.472772379417405,0.228023849579197,0.416452129843196,-0.132133680073485,-0.271019069853487,0,-0.0877827494385605,0,0,0,0,0,-0.680273537004561
XEM,0,0,0.199459545051521,0.964551480547021,0,0.373367843341712,-0.537111262509233,0,0,0,-0.438663835780997,0,0,-0.505689285075509
DGB,0.846676224747341,0,0.295039181210615,0.0134080601413947,-0.0852592555549334,0.193491482756922,0.214381849073396,0.0634601162444615,0,2.57344777434925,0,0,0,0.221062286638809
BV010082.INDEX,0,0,0,0,0.0560130511446906,0.0167228325505648,-0.0358892539424611,-0.0157401984739411,0.0117851314637396,0,0.0424773618159264,0,0,0.0337676975754748
CVIX.INDEX,0,0,-0.0044921728760443,0.0519857503161006,0,0,0,0,0.104940802096481,0,0,0,0,0.0661139225795431
DXY.INDEX,-0.0353188290605367,0,-0.0632861172801018,0.0296784308659498,0.00748046806288922,0.0239958102369023,-0.0138419496366774,0,-0.0132999022286887,0.186669935771836,0.088491805326061,0,0,-0.0131148211384274
SPX.INDEX,0,0,-0.00174946695747738,0.0105615369466912,0,-0.0058486649749655,-0.0159306950388761,-0.00740671121325524,0,0,0.0130044689521907,0,0,-0.0914368116286901
VIX.INDEX,0,0,-0.103370181345304,0.115488428247365,0,0,-0.289274049994854,0,-0.0266865871467995,0,0.0503507992979115,0,-3.57334644163294,0
