,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0431281238910744,0,0.358067390241777,0.127613831331878,-0.0571969688734125,0.319147116849336,0.0866687444244296,0,0,-0.0286072540818659,0.0672912978304211,0.103471416647246,0,0,0,0,0
ETH,0,0,0,0,0.110994346907229,0,0.273037317892021,0,0,0,0,0.233455346528097,0,0,0,0,0,0
XRP,0.127721376145809,0.0449463220577046,0,0,0.013515539639879,0,0.0319194515861574,0.0374200654932776,0,0.0171048745350263,0.0721641894918071,0,0,0,0,0,0,0
LTC,0.666367901198035,0,0,0,0.0274254325890986,0.128721079658042,-0.165099180939374,0.115686370060076,0,0.0791592768097244,0.0885756202016073,0,0.00401586115237979,0,0,0,0,0
XMR,0.50787275524196,0,-0.37677993069204,0.314608432041205,0,-0.062348570927901,0,0,0,-0.000656493223837304,0.0314475903088434,0.0161877888292597,-0.0665260175928368,-0.000000000000000000433680868994202,0.406094351931148,0,0,0.0702579978692155
ETC,0,0.00000000000000000346944695195361,0,0.0176541119981457,0.111395944260826,0,0.347682376316839,0.103252136580929,0,0.100228065020464,0,0.197930335699168,0.15467350480427,0,0,0,0,0.006998683663361
DASH,0.625015097145601,0,0,-0.0571655800988165,0.163704659186418,0.31208933121586,0,0.124144840964467,0,0,0.0961859362687216,-0.0293839397109705,-0.0637658938852065,0,0,0,0,0.0915505670271865
XEM,0,0,0.0250725121889942,0.192422749575473,-0.174501477249485,0.159912939273554,0.246402429484664,0,-0.333938114476817,0.225500325139431,0.0026836633614178,-0.0238395179691652,-0.0710001214750722,0,0,0,0,0
DOGE,0.15853430952955,0,0,0.165419533730193,-0.0415987807236693,0.0691610646424232,0,0,0,0,0,0.0456208350045668,0.0432436264016426,0,0,0,0,-0.101810466471311
ZEC,0.492349049968945,0.0811867721314777,0.151198402365637,0,0,0,0.0651380403228141,0,0,0,-0.0410876308490477,0.0748032026678994,0.290579644156183,-0.0853588077612771,0,0,0,-0.196450153688677
XLM,-0.761798049606022,0.375323569071788,0.166921563005763,0,0.243572404443616,0,0.286459409616924,0.166993673997862,0,0.252529635410636,0,0.244691766683221,0.0625203432477853,-0.48279654938466,0,0,0,-0.0096224474383262
NEO,0.625738625983495,-0.0000000000000000277555756156289,0.907676193129827,-0.344969637606564,0.148210772715302,0.106896926545743,-0.279465031246484,0.0341941836354689,0,-0.0799651704249855,-0.0190650838960976,0,0,-0.204989372277962,0,0,0,-0.207750516102819
DGB,1.36079290125244,-0.0867530325318225,0,-0.879614311140026,-0.293300940702663,0.128883772197414,0,0.176851066448435,0,-0.0257363999631223,0.0426937977775807,0.191727315112036,0,0.362490031754252,0,0,0,0.0475433817858098
BV010082.INDEX,0,-0.0979294666108538,0.0213133727684418,0,0.0822390743557855,-0.00270317904101866,0,-0.0217243550667481,0.14038899196432,-0.0536764163101329,0.0416847437075863,0,0.000000000000000000867361737988404,0,-0.110553886648095,0,0,0.0217844204000007
CVIX.INDEX,-0.0224942471316376,0.076346114623289,0,0.0795419925555701,0.0539946753184772,0.0876696378907513,0,-0.0931056944274238,0.0831063501707344,-0.0428147576414576,-0.0414721399916774,0,-0.0763776625914619,0,0,0,0,0.0857013731680483
DXY.INDEX,0,0.0145981809237347,-0.0437323564842475,0.00997390145682182,0.00654024153163127,-0.0092146088396625,0.012420126759543,0,0.0271845195266862,0.00302444128349733,-0.0123944950743155,0,-0.00737527690621388,0.0883422352607722,0.032528778522333,0,0,-0.0182077000848369
SPX.INDEX,0,0.00753818386327895,0,0,0.00693199086162986,-0.0141596517106215,0.00401794798943643,0.0124222096248611,0,0,-0.00237153182888305,0.0158961314859126,0.0120998921177609,0,0,0,0,-0.0538569834140313
VIX.INDEX,0,-0.551914111244824,0.589581110302321,-0.0241299330909621,0.150944883044602,-0.0593023038416355,0.172651338178333,-0.114636366586013,0,0,-0.0428543428533888,0.128582520210335,0.165877671107188,0,0.0792071322371665,0,-4.77708018640288,0
