,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.181497290317001,0.154763888571726,0,0.0461035661203651,0.13433548105234,0.123108907655257,0.170780153847148,0.0219136757198113,0.0675636410196201,0,0,0,0,-0.12204705491575
XRP,0,0,0,-0.0604691702990828,0.153849276940339,0,0.912292321154215,-0.228730051213704,0.0631245824548887,0,0,-0.0889354578107625,0,0,0
LTC,0.799985209213706,0.00971577847499636,0,0.0652600971097551,0,0.175390219836444,0,-0.199435468415058,-0.0097902284397847,0.0172783037166387,0,0,0,0,-0.0506750900780829
ETH,0,0,0.0300929929570433,0,0.651513411862679,0,0,-0.106565562556263,0.0960729796919344,0.25082232077909,0,0,0,0,0.120357168377782
DASH,0,0.0968739852122549,0.362300517670679,0.0635085572851017,0,0.206106315730873,-0.302001914647618,0,0.0770826261025671,-0.0183570980199405,0.133143290936085,0.494182377876789,0,0,0
DOGE,0.135076266362503,0,0.305395692177345,0,0.165612878417404,0,0,0,0.0642211670655997,0.0317382020562749,0,0,0,0,-0.0462834827294753
XLM,0.14385486928699,0,0.472594702464694,-0.139079613507633,0,-0.186659618824196,0,-0.271874088048951,0.109402669853125,0.176665606900842,-0.715477468833736,-0.248446360747491,0,0,-0.0216523306888213
XMR,0.185473567571566,0.0453653407486605,0,0,0.0350767445888328,0.341460121010523,0.100135316679365,0,-0.0532958870011644,0,0,0,0,0,-0.0926242508543027
XEM,0,0.273018869986129,1.01449064893394,0,0,0.0705613569633744,0.049504892118692,0.202459890345759,0,0,0.939658367855601,-1.85666519733867,0,0,0.464821515489041
DGB,0.225108850007384,0,0,0,0,0,0.376883677685479,0.131340534231272,0.186317068866383,0,0,0,0,0,0
BV010082.INDEX,0,-0.0300409595986917,0.051992407264559,0.0156696677498156,0,0,0.0356850146746583,0.0204846431702908,0.0257034947067663,-0.0218714858025707,0,0,0,0,-0.0549320150769857
CVIX.INDEX,0,-0.0603856474986898,0.173318607283223,0.0287917964576983,0.0514471334516958,-0.229200530241512,-0.124083642860873,-0.131807059970624,-0.0245710108951203,0.0454624431924104,0,0,0,0,0.0412163952480719
DXY.INDEX,0,0.00193083307675563,-0.0153607404873054,0,0,-0.00758561521699002,-0.0442888162969998,0.0238884710918902,0.00280592184237553,0.00585551788084201,0,0.131423458291489,0,0,-0.0263129301529509
SPX.INDEX,-0.00523439576034121,0.0275558670293859,0,0.0129432594802274,-0.0133740569840843,-0.00132771227131488,-0.020091059966099,0,0.0139433836715954,0.00627277406590447,0,0,0,0,-0.0936867916840795
VIX.INDEX,0,0,0,0.0984829794231182,0.0146326638205389,-0.492456958243207,0,-0.102557733518266,-0.0188063001924902,0.172704295080713,0,0.206561050431941,0,-5.99293013947104,0
