,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.188237603244425,0.0408234728043752,0.0705971219692802,0,0.0773756991033779,0.130081009784496,0.0168203278438766,0.0555024336472608,0,0,0,0,0
XRP,0.296758749427919,0,0,0,0.0199758897641189,0.0499600156970691,0.168757743776855,-0.230468675160678,0.111246474698235,-0.0819921710245013,0,0,0,0,-0.0333016259119029
LTC,0,0.039095250437777,0,0.0234525077924286,0,0.12653733959292,0.0257018285769816,0.201611244927509,0.00702525077483577,0.18908038093429,0,0,0,0,0
ETH,0.824267513999569,-0.0861014667129288,-0.739490692894493,0,-0.00879345549191863,0,0,0.223130396547917,-0.218851790448585,0,0,-0.404467047709259,9.95233139255631,0,0.273685978724391
DASH,0,0,0.291267655908076,0.0241085907198918,0,0,0,0.115281979103923,0,0.0873794473997031,0,0,0,0,0
DOGE,0.119283591565433,0.181091651576431,0.333174858140776,0,0.082118093500377,0,0.140346177928053,0.0189011195700712,-0.102902315937599,0,0,0,0,0,-0.0616785843989634
XLM,0.966068307896399,-0.2852411289094,0,-0.168518009815453,-0.109073519237624,0.364039198108588,0,-0.35122965216766,0.0467259381684602,-0.113576869426389,0,0,0,0,0
XMR,1.57726259531206,0,0,-0.159095609308567,0.139371879256862,-0.188902516242656,0.23643290777925,0,-0.146813488552032,-0.000000000000000000433680868994202,0,0,0,0,0.0417026961341483
XEM,2.32038543756342,0.0858406068668236,-0.640265257854732,-0.104151364032324,0.737793730289882,0,0.0203899714673825,-0.872484110492156,0,-0.223928161764129,0,0,9.77305874198811,1.66811540450652,0.451743121660544
DGB,0.785295213185171,0,0.365055988431162,0.0564241480092213,0,0,0.190180730912048,-0.416829612597214,0,0,0,0,0,0,0
BV010082.INDEX,-0.250628781390469,0.124405446019457,0.221524276611663,-0.0162346783435106,0,0,-0.0836484748078387,0,0.0435241143597285,-0.0118243945649921,0,0.0978065853779631,0,0,-0.000000000000000000867361737988404
CVIX.INDEX,0,0,0.422788472851395,-0.0323643592612078,0.144348369082632,-0.162312960637417,-0.0875929977971011,-0.201786217968806,0.0229540597898121,-0.0656363698913721,0,0,0,0.211210110867498,0.110482593109401
DXY.INDEX,-0.0768173485866492,-0.00527652649444121,0,-0.00580508242698386,-0.0808609748039708,-0.0121766641040874,0.0253736050620507,0.044503830216444,0.0111703373759458,0.00590957252258157,0.0114127860065778,0.0282360097842223,0,0,-0.0269350882567642
SPX.INDEX,0,-0.0353717214354162,0,-0.0332769009576999,0,0,-0.0389597398079017,0,0,0,0,0,0,0,-0.117186933111638
VIX.INDEX,-0.168621904984211,-0.375947214252812,0.397739376795693,-0.0354267838703444,0,0,0,0,-0.0721282790806658,-0.206752584946538,0.210273656978665,0.400386321221683,0,-3.38365991278999,0
