,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.125123517946305,0.144153966386293,0.498144899085077,0,0.174006812709649,0.0215231400539698,0,-0.0541052322862795,0,0,-0.0556840595697279
XRP,0.0861629400801149,0,0,0.191873680615914,0,0.179539053397086,0.108870539667136,0,0,0,0,0,-0.0631978628706798
LTC,0,0.0982257256395256,0,-0.162527811080484,1.02526463364733,-0.202864182240277,0.164935369783481,0.0413250660178306,1.31151854440878,0.190386190278252,0,0,-0.241253697898127
DASH,0.608955516737813,0,0.349770330567123,0,0.375940912846338,0.0820626691744817,-0.476278817128768,0.108947393357003,0,0,0,0,0.0468047504379893
DOGE,0.395414652877668,0.117984490890954,0.0882958375092382,0.0322047063687379,0,0.0128898953204446,0,0.0144910188855835,0.389953092533951,-0.126285872418414,0,0,0
XLM,0.408811954258002,0.710980909434554,0.0509147050817503,0.0526187724740112,0,0,-0.107032276916534,-0.0537627996052852,0,-0.228827984837717,0,0,0.0295161683817841
XMR,0.915159009234742,0.0844142511818279,0.197938445023375,-0.0554286312345568,0,0,0,0.0041290647301148,0,0,0,0,-0.161796167792052
DGB,-1.10597105263415,0,1.1269380582587,-0.433204902387778,1.27941026978943,0.613873510702733,0.250685162391025,0,0,0,-5.3585745493607,0,0.302065436740266
BV010082.INDEX,0,0,0.0348312657863982,0.0110277401768801,0,-0.00280869461753301,-0.073065487887092,-0.00727750399322273,0,-0.0348216380829694,0,0,-0.0152429041106377
CVIX.INDEX,0.21381033147956,-0.00802883235360067,0.0487734602921143,0.0851413749912897,-0.806157860381531,-0.00818991624136043,0.123800605051085,0.094954147581879,0,0,1.07121588700633,0,-0.0305582288750404
DXY.INDEX,0.025887415579551,-0.0285795250466299,0.00926344761265604,-0.0182207021774198,0.0315453497568409,-0.0207169953622951,0.0032200065788218,0.00433486918224008,0.0619441040371732,0.00801734290964576,0,0,0.0310496802457286
SPX.INDEX,0.0138195133270278,0.0320504570469162,0.0110852260967619,0,-0.0241161235228499,-0.0145577239757429,-0.00838080075035416,0.00871056648794855,0,-0.0388036705110849,0,0,-0.110664598754466
VIX.INDEX,0,-0.337629337192533,0,-0.00000000000000000173472347597681,0,0,-0.0811954685654922,0.00701429924316037,0,0,0,-3.51388085803682,0
