,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.029658960276211,0,0.684198967807393,0,-0.043053273904584,0.0017061746063527,0,-0.000000000000000000867361737988404,0.0107497508489415,0,0.0319623802031812,0,0,0.0379288693769473
ETH,-2.95290795619395,0,0.404530996438476,0,0.612547097200034,0,0.0711918561835055,0.140125092538144,-0.0532741331745808,-0.0403964474188349,0.418512809513563,0,0,0,-0.538512823614488
XRP,0.0000000000000000277555756156289,0.0691882659768605,0,0.540025633314664,0.1567634460158,0.20618313151124,0.0353648404765545,0.0865660517540122,0.105425062740911,-0.0677086352114967,-0.445475723825297,-0.227036202002172,0,0,0.0374928721077862
LTC,0.339756583458913,-0.0380702551014769,0,0,0,0.036153074708566,0.013179833847241,0,0.0186367753368642,0.00115873395548637,0,0,0,0,0
DASH,0,0.0128980083641284,0.226762505665171,0,0,0,-0.0217961124509048,0.0185223227022587,-0.280727909203945,0,0,0.349403777738322,0,0,0.095171840250445
DOGE,0,0,0.143052721826066,0.277634831215285,0,0,0.0130536474524502,-0.12500994297574,0.192085491925214,0.0583577858797598,0.121006296006834,0,0,0,0.101706030873917
XEM,0,0.0481179795088177,0,0,-0.14277604020213,0,0,0,0.109748465051984,0.176208196083002,0,0,0,0,-0.194175426382656
XMR,0,0.351479839647366,0,0,0,0,-0.291587368250008,0,0.748889538977813,0.0522330100772844,0,0,0,0,-0.23092785897303
XLM,0,-0.0802244142914551,0.436108169845183,0.58368167358953,-0.44933448721709,0.300508512523725,0.232009310386876,0.079440600731028,0,0.0334626384764779,0,0,0,0,0.195944951876556
DGB,1.69888978371598,0.507852505278799,-2.0267881596358,0.355469190051217,0,0.486398118855426,0.101285265134213,-0.0938057499159571,0.548165136841615,0,-1.01383701013504,-0.351200021111926,0,-3.3596119139482,-0.349103425809205
BV010082.INDEX,0,0.0217512535151276,0,0,0.0596099284190689,0.0995657745048577,0,0,0.113763759242321,-0.121738097200078,0,0,0,0,-0.0535738407819253
CVIX.INDEX,0.081879579604964,0.0370007678719828,-0.164368099075899,0,0,0.118754424041068,0.00972844571227359,0.0429344340949838,0,-0.0145958896935414,0,0,0,0,0.199405941951561
DXY.INDEX,0.100751569979273,0.0100201116980896,-0.0556586462754563,0,-0.0278697653036106,0.00655727501546804,0.00253130453767783,0.0192884672958636,-0.00894718076965203,0,0.002243885108362,0.0388741333179903,0,0,0.0349287194421861
SPX.INDEX,0,-0.011834123018125,0,-0.0626352634928033,0.00476426877366401,-0.0155553442294869,0.00643033544801053,0.00527276248741572,0.000000000000000000216840434497101,-0.0120500564651555,0,-0.0417304220362875,0,0,-0.0766549726774949
VIX.INDEX,0,0,0.0697085927208127,0,0.229766159469651,0.184523468492898,0,-0.0704900782009088,0.0777977938915857,-0.0423639636227469,0,0.0830623756151773,0,-1.7579603192505,0
