,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.00389212985484663,0,0.733584334861263,0,-0.0388810700093637,-0.00486159523698138,0.0104452013201996,0,0.0115841041805903,0,0.0651980790410758,0,0,0.0352148740362091
ETH,-3.39839679213522,0,0.570326789981988,1.11739423338745,0.361358159437829,0.0453952360162237,0.0966641974140836,0.201801795095622,-0.340848029775918,-0.0257727488925033,0.513167663982344,-0.0262033490887812,-1.99385557101303,0,0
XRP,0.384763203544877,0,0,0,0.186598408488182,0.246569266682045,0.0472588973269844,0.0877337422752826,0.0781313736061018,-0.0837721794141862,-0.197847012655843,-0.176209408085226,0,0,0.108606254311525
LTC,0.407549581593891,-0.0302295029857083,0,0,-0.0132011678608915,0.0395085809175673,0.00970948624901133,0.00310030961157656,0.0212264468366147,0,0.00342156251221622,0,0,0,0
DASH,0.473997119099363,-0.160332329792479,0.37792065442983,0,0,0.116408936337633,0.014840161996519,0.075777221277628,-0.46069193335956,0.0231547116582676,0.243892479854144,-0.114093265477758,0,0,0.402505945426131
DOGE,0,0.041534887478124,0.133381686713254,0.278644829481775,0,0,0.00484486999513483,-0.0989949664426219,0.202057329950743,0.0594011133856957,0.161274832782518,0,0,0,0.0613921584038863
XEM,0,0,0,0,0,0,0,0,0,0.151749717911748,0,0,0,0,0
XMR,0,0.384318179824072,0.0567446384679611,0,0,0,-0.314224690967245,0,0.811524373153507,0.0897045027537148,0,0,0,0,-0.554853723089894
XLM,0,-0.0155787790804791,1.07543847873768,0,-0.575109001735075,0.233912452662378,0.173845818955017,0.0930666053318998,0,0.0614585888564367,0,0,0,0,0.364498685862174
DGB,0.615490326988334,0.0507990059220737,-2.0005740086981,0,0.718039687866061,0.799356936591889,-0.0500075514384658,-0.0232006395514224,0.81907974878423,0,-1.50295891945251,-0.343343528761767,0,0,-0.183803769066014
BV010082.INDEX,0.339671323655442,0.0523309513014106,0,0,0.0692095196855143,-0.0324903213919463,0.039739765958344,0.0246882470378084,0.0988587066739638,-0.0963474931343361,0,0.0000474347273686504,1.95704936625731,0.316127985169173,-0.000000000000000000867361737988404
CVIX.INDEX,0,-0.00151517131248423,-0.218003882144477,0,0.0525146597974573,0.154484303050587,0.0115450085941867,0.0362356758375428,0.0573266112966302,-0.0247479839091221,0,0,0,0,0.143424748603418
DXY.INDEX,0,-0.00412564022712281,-0.0139678640460646,0,0,0.0013390938222947,0.0144746175676428,0,-0.022078478388145,0.000318320157449354,0,0.0578258144987708,0,0,0.0155809617131905
SPX.INDEX,0,-0.00933007821433868,0,-0.0234824846624256,0,-0.0290988925050325,0.00462174796162618,0,0.00366144837893254,-0.00818370377424338,0.00140563821385017,0,0,0,-0.0847676499548472
VIX.INDEX,0,0.0767923737314491,0,-0.419183517301659,0.138468861548141,0.171978480792863,0,-0.0975110762570964,0.109739786219767,-0.0334431852837241,0.0923286252612383,0,0,-5.84381999686069,0
