,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.160467951840336,0.333195380961387,0.0566363045848193,0.0676627523119213,0,0.0613406656889034,0,0,0.0455545803817355,0,0,0,0,-0.0542770695116289
XRP,-0.0033873688635303,0,0.196515277864382,0.044796670781738,0.302272293359301,0,0,-0.0306751513725719,-0.0809073950550785,0.0571944774456401,0,-1.13808098395492,0,0,0
LTC,0.641646089466195,0.153620289919103,0,0.0698540376834385,-0.132659133496448,0.26831610847884,-0.0818395235395678,-0.163359811248724,0.0676716312672494,0,0,0,0,0,-0.181711554229888
ETH,0,0.264729009753695,0.0327802785032719,0,0.23675025583349,0,0.264652007352008,0,0,-0.0384454021644145,0,0,0,0,0
DASH,0,0.233148861908748,0.33606551439965,0.0448937791660536,0,0.36610838671343,-0.310555384940085,-0.145223489015785,0,0.0129252660835326,0,0.0694815670012746,0,0,0
DOGE,0.290976769045642,0,0.178391380464774,0,0.166371845480293,0,0,0,0.0668007843784093,0.0172041265544472,0,0,0,0,0
XLM,0,-0.0661359210301089,0.368986066967308,0.186352618286608,0,-0.466852239058903,0,0,0.129792348255294,0,-0.12539634274438,-0.167680696691959,0,0,-0.130280516297362
XMR,0.123911232658198,0.396171561687207,0,-0.0256823845719742,0,0.140788721018063,0,0,-0.0187345114038141,0.0520120815761198,-0.405705015768912,-0.872725751659878,0,0,-0.164287045327049
XEM,0,0.0309460496451705,0.887656179621659,0.000000000000000000867361737988404,0,0.193694230053001,0.291745417299816,0.290080658198593,0,0.0948446205226477,1.67543837185525,0,0,0,0.481033663022623
DGB,0,0,-0.609505052404438,0.266072092957116,-0.901211910980699,1.0691411650716,0.425818997734019,0.178882883815592,0.395071759796229,0,0,1.0202585658403,0,0,0.0394067137441334
BV010082.INDEX,-0.143800789790707,-0.0158139188651439,0.109360837072965,0.0158905764498497,0.00987504149786635,0.00000000000000000173472347597681,0.12482525436252,0.063674497113475,0.0273188566725007,-0.0374686526786309,0,-0.13168388383118,0,0,-0.0462076169782973
CVIX.INDEX,0,-0.160795668580894,0.222603724373543,0.0221249738855122,0.0971430858264145,-0.262404983321566,-0.0585815819917048,-0.119317254234495,-0.0288651167975407,0.0236774316980346,0,0,0,0,-0.000000000000000000216840434497101
DXY.INDEX,0.00836001757783332,-0.0329152875886891,0.00641923567629072,0,0,0,-0.0590507031361277,0.017512038918629,0.00486273887473786,0,0,0.0762406002277565,0,0,-0.0423511649834026
SPX.INDEX,0,0,0.000737412703058765,0.00585206144800496,0,0,-0.00359595419101281,0,-0.00186108693021478,0.00420102858760207,0,0,0,0,-0.0793586925859101
VIX.INDEX,0,-0.0443450276744451,0,0.147186678648842,0.027200259369399,-0.148420449876635,0,-0.229640792053971,0.0200793091102771,0.106779052180178,0,-0.11643741971428,-0.632093913077836,-5.46472115451458,0
