,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0871592148319549,0.149149704114082,0.0401010806760525,0,0,0.0340411883880816,0.16669992180992,0,0,0,0,0
XRP,-0.0840468326879867,0,-0.031797195100676,0,0.0303420119712035,0.470517628130219,-0.127778993472032,0.114218768896643,0,0,0,0,0,-0.0581136503917766
LTC,1.76315043347489,0.266421278262362,0,-1.51413328732112,0.232618801386646,0,0.0297345643021643,0,0.613832366453458,0,0.512850590505317,0,0,0.0802908796932927
DASH,0,0.166837835811805,0.195964987482988,0,-0.0675877832494316,0,0.152882599495073,-0.0416752138147185,0.180993419659365,0,0,0,0,0
DOGE,0,0,0.0938049180415336,0,0,0.496277266224262,0,0,0.215944530074628,0,0,0,0,-0.119210549347553
XLM,0.54681669394157,0.401984834511829,0.0359555401067588,0.110168953605127,0.236986632035852,0,0.198251158561203,-0.0173128263439652,-0.095454070107625,0.559075495468191,0,0,0,0
XMR,0.564268914376476,-0.202127048616566,0.0338065321314914,0.21036170968957,-0.0709802108553781,0,0,0.161830532287483,0,0.0933706239842433,-0.143627962605305,0.784653612733078,0,-0.0877878867408028
XEM,0,0.111666594344006,0.0701734658161999,0.39362188575188,0,0.185774160179425,0,0,0,2.76362950436122,0,0,0,-0.05436311443179
DGB,0,0.312092697022019,0.0778762160325615,-0.277976787001584,0.0637978327120084,0.15690645657213,0.702757076130783,0.190013910361717,0,0,0.363770043384965,0,0,0.0553314911990352
BV010082.INDEX,0,0,-0.0129599227728664,0,0.0149475178357055,0.00492235896488155,0.0365830315914067,-0.0355399295570818,0.00334124397641946,0,0.154992738200108,0,0,-0.100451615650753
CVIX.INDEX,0,0.0102922656244959,0.0491950355426636,-0.0857696474775018,0.0925059926952556,0,0.00348658731475921,-0.117171618838588,0.00210449976415781,1.01213400319409,0,0.188611105510481,0,0.104858437417732
DXY.INDEX,-0.0900715146491511,0.0402314541404311,-0.0190010249720309,0.00723315174533359,0.0285110180889426,0,0.0185947680135181,0.00714694316680309,-0.0140963077808008,0.197411992031951,0.0488450276128742,0,0,0.0263380661855792
SPX.INDEX,0,0,0,0,0,0.00824179464796116,0,0,0,0,0,0,0,-0.0681293566697799
VIX.INDEX,0,0,-0.0172364855571216,0,0,0,-0.123739420452767,0,0.429017798040018,-0.79465875787404,0.291428414849315,0,-3.80523824466702,0
