,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0833209246635322,0.0194864634958534,0.137852048669218,0.023578784637011,0,0.0713439777955929,0.0575015788686556,0.0842847414541288,0,0,0,0,0
XRP,0,0,0,0,0,0.111301676111589,0.252300413584433,0,0,0,0,0,0,0,-0.0502201895047385
LTC,1.21793703676759,0.153359566295865,0,0,-1.73644782481596,0.708215603835418,0,0,0,0.345572001255441,0,0.762230382184121,0,0,0.171145900225514
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASH,0,0,0.0797341084472453,-0.00585225619716526,0,0.212436261532871,-0.165799252186001,-0.064360282892292,-0.081296880636355,0.258831807853055,0,0.449365476253793,0,0,-0.0785368302871919
DOGE,0,0.261170325757989,0.196984599374643,0.014256336192833,0,0,0.214544030717146,0.0731331116675028,-0.0774494965996202,0,0,0,0,0,-0.0717594259602035
XLM,0.391571665262669,0.0572049162577464,-0.0572869032149879,-0.0504711297590615,-0.110697935404603,0.229290984804402,0,0.0680913114065531,-0.0801656953025858,0.191317465286662,0,-0.376124100332306,0,0,-0.0419560781671307
XMR,1.10102524184427,-0.240085833871941,-0.0227649819276337,-0.0235051102586831,0,-0.121262131369187,0.112477665201489,0,0.104592350212139,-0.00728788552482125,0,0,1.44458850282506,0,0.029881374617632
XEM,0.447546527422052,0.092380615781505,-0.129789692256826,0,0,0.192670178150431,0.00622224521069401,0,0,0.0464762805272003,1.82475100470009,0.420243870697453,0,0,0.0432896748910852
DGB,0,0.360135977657805,0.0714176564033418,-0.0264996521149642,0.199941180435669,0,0.406848483809686,0.44806729704356,0,0,0.069576064186508,0,0,0,0
BV010082.INDEX,-0.0433832795434823,-0.0233041167023049,0.0527777576762657,-0.0285943338833004,0,0,0,-0.0710621968371284,-0.0523439990625201,0.0887201468140775,0,0.0994020860801554,0,0,-0.0783603205921474
CVIX.INDEX,0,-0.119575344692432,0.0658527630184561,0,0,-0.0778775008612264,0,-0.0337412429357327,0,0.0936188889602021,0,0,0,0,0
DXY.INDEX,0,0,0.0105749672747631,-0.000423855911694107,0.0461606919873883,-0.0320009976045656,0.0308598178870644,0.0230329596425383,0.00107132675444113,-0.02798011457893,0.0495492360520287,0,0,0,-0.0236897048394111
SPX.INDEX,0,0,0.0121057545469601,0.00181255873788168,0,-0.0240626397257102,0.0273848003675451,0.00854744306491326,-0.00541356718000245,-0.00458300441308317,0,0,0,0,-0.0737153584372827
VIX.INDEX,0,0,0,-0.0320378205499849,0,0,0,0,0,0.202054101429673,-1.28738191325108,0.316371055929853,0,-6.50607024321843,0
