,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,XEM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.0481538102353408,0.143696000942197,0.0610786796110148,0,0.0222182677347764,0,0.152867263033734,0,0,0,0,0
XRP,0,0,-0.015023494276817,0,0.104027171431603,0.464406616577821,0,0,0,0,0,0,0,-0.0252818512487013
LTC,1.37677886596375,0.0931018932880874,0,-1.38621116347269,0.234683278040559,0.00000000000000000693889390390723,0.176608976959023,0,0.740804369120811,0,0.685622702975404,0,0,0.0226588379357707
DASH,0.0221249717330161,0.189915305637606,0.203840642031788,0,-0.0928908107970823,0,0.1486464423796,-0.0423505506093967,0.175622170643557,0,0,0,0,0
DOGE,0.541030520737615,-0.145949544932315,-0.00000000000000000346944695195361,0,0,0.514139154247786,-0.0983781170257911,0.100105400392712,0.326065879786868,0.389765440771081,-0.204025612189156,0,0,-0.105934609062595
XLM,0.600089420134234,0.374885297996815,0.0238392674966349,0.112565358812737,0.30708246041295,0,0.055427187721158,-0.0994462286900186,0,0.169841029091138,0,0,0,-0.0598598813803516
XMR,0,0,0.0541566391040169,0.457028631115742,-0.0489314189565899,-0.181353991907581,0,0.165201138171124,-0.00000000000000000346944695195361,0,0,0,0,-0.0933094140067632
XEM,0,0,-0.0387650762651212,0.266340393913092,0.173756497306686,0.188878269427208,0,0,0,0,0,0,0,-0.248534788730962
DGB,0,0.261287025967306,-0.0189848022980113,0,0.15822182080087,0.235564819381895,0.245926265219167,0.209233689934517,0,0,0,0,0,0.0643052976178943
BV010082.INDEX,0,0,-0.00322278818853089,0,0.0041932802581887,0,0.0366834436885854,-0.0451379676041237,0,0,0.160194906024542,0,0,-0.102078546872562
CVIX.INDEX,0,0,0.0359390242226661,-0.112725363117357,0.134467449325992,-0.0200523009455484,0,-0.116038965525924,0.0276264886243094,0.80767483707174,0,0.426873070587452,0,0.0659078647580993
DXY.INDEX,-0.144803396239985,0,-0.0233006002510809,0.003048722732623,0.0468838457286931,0,0.0553050712388896,0,0.00216199205729237,0.117506910468311,0.0720683061014373,0,0,0.0125869228145111
SPX.INDEX,0,0,-0.0044970817232078,0.0110736210293636,0.0173493175718186,0,-0.00999547492086932,-0.000391477268168869,0.0052921384066767,0,0,0,0,-0.0734622880469823
VIX.INDEX,0,0,-0.0693924168921219,0,0.109622056936994,0,-0.214585439726929,-0.0235851061871884,0.444506126078334,-0.748946231199487,0.451330792994196,0,-5.45357930142589,0
