,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.158298560464865,0.160513460570748,0.30103331948805,0.0120916311597001,0.215547325185911,0.0311357830814151,0,0,0,0,-0.0609247589892163
XRP,0.119122038164416,0,0,0.183660898564065,0,0.2195601239371,0.0937541889117894,-0.00000000000000000346944695195361,0,0,0,0,0
LTC,0.272513169922914,0,0,0.0468816255912502,0.513655835498857,-0.228809424479669,0.0794011650681467,0,0,0,0,0,-0.085373273084272
DASH,0,0,0.141588501112504,0,1.24580030814488,0,-0.280181121293934,0.0469624594999078,0,0,0,0,0
DOGE,0.334967373321527,0.082452796242568,0.128181046379703,0.0821320260650974,0,0.0401389892911034,0,0.0122315853735641,0,0,0,0,0
XLM,0.161461425560555,0.735567728659451,0.0849898674053789,0.0817906314109946,0,0,-0.0550796024498147,-0.0408754738855838,0,-0.240179881996845,0,0,0.0371994690657517
XMR,0.922500181942203,0.10767769004541,0.194603808575349,-0.0521465755670906,0,-0.0495917242187265,0,0,0,-0.0376822408145586,0,0,-0.0939124622558131
DGB,-1.22115200486085,0,1.09087796044292,-0.358504587682481,1.46498450196743,0.42462970750162,0.470814920309967,0,2.30832438508606,0,-4.05837288473087,0,0.681874922876394
BV010082.INDEX,0.101968286676946,-0.0972143118926556,0,0.0117367477169168,0,0,-0.0836450454182443,-0.00615750705370558,0,-0.0221542948476198,0,0,0
CVIX.INDEX,0.211654453325974,-0.0427637257790903,0.035176770324113,0.0896567302903586,-0.761075127234176,0,0.122596347876826,0.0986898449238714,0,0,0.754360083513172,0,0.00264775776581822
DXY.INDEX,0,-0.0241442699964551,0,0,0.0134318250893718,0,0.00554575557262075,0,0,0.0132176607377451,0,0,0.0134306429118022
SPX.INDEX,0.0137021817455034,0,0.0010685592792604,0.0157366204365058,-0.0455884830732967,-0.0180957071815671,0,0.00465693633753926,0,-0.0256715365304275,0,0,-0.112266267152605
VIX.INDEX,0,0,0,0,0,-0.0238767637596609,-0.213948739052226,0,0,0,0,-5.52337749830538,0
