,BTC,XRP,LTC,DASH,DOGE,XLM,XMR,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.109655077073439,0.129429397941702,0.575232642541008,0,0.157786377577562,0.0183098524428297,0,-0.0567928808714426,0,0,-0.0550452347043652
XRP,0,0,0,0.128585592946905,0.103999739549819,0.258551760121161,0.221137698761495,0,0,0,0,0,0
LTC,0.577476722134232,0,0,0,0.386664456775747,0,0.0293992949332299,0.124833682662134,0,0,0,0,0
DASH,0.883576661460184,0,0,0,0,0.0716509972709285,-0.10400109739565,0.0934232421030262,0,0.189600878158649,0,0,0
DOGE,0.319165244936895,0.208338947316837,0.122669410514768,0.0148824811671383,0,0.021034458195916,0.0809777763184137,-0.0221193256231037,0,0.0870991908684671,0,0,0
XLM,0.666788412531871,0.358907460713874,-0.00000000000000000173472347597681,0.0923251887938269,0,0,-0.0542516456306195,-0.0546490205959316,0,-0.201275096672982,0,0,0
XMR,1.01341632393607,0,0.0617901426253572,0.00370081850881622,0,0,0,0.0702174558555255,0,0,0,0,0
DGB,0,-0.628284910311899,0.20198690368458,-0.329903942867604,1.31629848465696,0.435524288508651,0,0,0,0.621960321786374,0,0,-0.279026433112837
BV010082.INDEX,0,0,0.029416727462511,0.00978984902482009,0,0.00760516035163939,-0.0744022655854397,-0.000744262089119699,0,-0.0217419091379321,0,0,-0.0322560777157343
CVIX.INDEX,0,-0.0360924676047407,0.0353962063738056,0.117945702739576,-0.224824007450117,0,-0.00000000000000000346944695195361,0.0922668443959467,0,0,0,0,0.0588786547766112
DXY.INDEX,0.0394576490022848,-0.0312176832308029,0.00498827521313023,-0.0170238839741639,0.0196039295403418,-0.0244912358972339,0.0198750152911569,-0.000591932950336098,0.103047148006082,0.00811675540508039,0,0,0.027177535589116
SPX.INDEX,0.0150804080050863,0,0,0.0054218734667408,0,0.0148487094710265,-0.0314485904622976,0,0,0,0,0,-0.108833036417416
VIX.INDEX,0,0,0.0649219510211332,0.0492234712112822,0.178567340665036,0,-0.283226936586881,0,0,0,0,-5.67706534730496,0
