,BTC,ETH,XRP,LTC,DASH,DOGE,XEM,XMR,XLM,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,-0.119788650333192,0.121072227337547,0.229610332246643,0,-0.0488339053955044,0,-0.00347067492047233,0,0.0193820048498366,-0.134265874093788,0.0140948966729953,0,0,0.000000000000000000216840434497101
ETH,-2.33440998612907,0,0.361848442054367,0.364342887507803,-0.183670349774344,-0.89406332551458,-0.111474591588625,0,0.156953707873779,0.101965384824228,0,-0.203610363213429,1.21193198242319,0,0
XRP,0.2013336227514,0.153598679994603,0,0,0.195278177779982,0,0,0.0591410393222431,0.12310116793483,-0.246701365498175,0,0,0,0,0.0556383607902654
LTC,0.722602375593739,-0.0604331702912286,0,0,-0.0620510281218716,0,-0.0286767462505272,0,-0.0364478549717717,0.0436197861785928,0,-0.037942656129417,0,0,-0.0578739934862404
DASH,0,0.228310055519856,0,0,0,0.16554825477942,0,0,0,0,0,0,0,0,0.0224418659191961
DOGE,0.202102583718932,-0.0590488841162128,0,0.189273862490241,-0.0480684733366504,0,0.0390192273977734,-0.0792267400601769,0.0832983955090049,0.0505748672524376,0.469816421253781,0,0,0,0.0572449580577093
XEM,0,0,0,0,0,0,0,0,0,0.0940512844429649,0,0,0,0,0
XMR,-1.05033330421246,0.313115341168666,0.181453206580172,0.0000000000000000138777878078145,0.392808396528264,0.171296879851866,-0.16656548835318,0,0.49486518068959,-0.140533513581427,0.301961932287932,-0.380328236800911,0,0,-0.592461503028411
XLM,0,0.0720348897832389,0.363050185089448,0.359737009578591,0.0649688118172297,0.0960653833235377,-0.0328383951670341,0.17510152436635,0,0.0706125695200847,0.152678440715658,0.260608607348358,0,-0.311290793371001,-0.065882111204406
DGB,0,0.363390026048342,-1.2485787373137,-0.304600667505117,0,0,0.517607917781173,0.494617105432139,0.241107123566511,0,0,-0.589729036297164,0,0,0
BV010082.INDEX,0,0.0111392800418139,-0.0652403577123447,0.14723869653173,-0.123663160627172,0.10707632826734,0.0329623160853356,0.0464403213827074,0,0,0,0.0575663676089824,0,0,-0.110974286403768
CVIX.INDEX,-0.0834863869576169,0.085796121300042,0.161798309516945,0,-0.00000000000000000346944695195361,0.138573634150965,0,-0.0151932562530893,0.25409016330337,0.079309090702409,-0.115623181556708,0,0,0,0.0742176809633087
DXY.INDEX,0,-0.0188663803161871,0.00622827858351106,0.0452676472964274,0,0,-0.00170524265007402,0.0269778769287149,0,0.0121233633124543,0.0569053425438446,0.00613208898173137,0,0,-0.00516798028261026
SPX.INDEX,0,-0.00178931901474687,0.0103348819432119,-0.017865646666461,0,0,0.0162339234166255,-0.0122341973009406,0,0.00308103404483704,-0.0264928445938419,-0.0236937789587491,0,0,-0.0895063129408662
VIX.INDEX,0,0.108356454552637,0,-0.00000000000000000346944695195361,0.225017699981289,0.424912952145266,0.0296749947494265,-0.347986309234186,0.184536333439054,-0.0593936707768439,-0.209324949057318,0.116811298770583,0,-3.88981924628088,0
