,BTC,ETH,XRP,LTC,XMR,ETC,DASH,XEM,DOGE,ZEC,XLM,NEO,DGB,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0.0495548282167099,0,0.364574436567549,0.141515526766411,0.00466059188074333,0.223911442741061,0,0,0.0361860126728412,0.0490362152164318,0.033703438987197,0.0415583068240258,0,0,0,0,0
ETH,0,0,0,0,0.294593057733135,0,0,0.243086043885551,0,-0.0151343481949269,0.115525584289183,0.194314295465505,0.0694804005786716,-0.183708847191271,0,0,0,-0.138150168699009
XRP,0.031332174918537,0.0849157231994299,0,0.0722032162223018,0,0,0.110279932888508,0,0,-0.075249051176396,0.0881152466034567,0.0185376565883715,0.0999590135586662,-0.125445009517453,0,0,0,0.0208238682720582
LTC,0.484749698470566,0.0691887832237875,0,0,0.0726802388666478,0,-0.148686769903043,0.117174130367182,0.500838514539822,0.082850352483427,0.0756918993738128,-0.03821923494058,0,0,0,0,0,0.0337063809423785
XMR,0.0445169961913881,0,-0.355161203159121,0.249407843956829,0,0,0,0.145531481680794,0,0.0685187122026319,0.158511810690202,0.191154421917865,-0.16521361875695,0,0.193966414971526,0,0,0.355626240331347
ETC,0.284910026256565,0.301571185426668,-0.403800815074973,0,0.0237464063065975,0,0.024788292089917,0.415067918629852,0,0.0598142881397209,-0.0350971781429607,0.14484447723477,0.164614278843196,0,0,0,0,0
DASH,0.573566139176126,0,0,0,0.111632550716411,0.378435754284932,0,0.164875933924289,0,0,0,-0.0196199877332248,-0.0882418871574085,0,0,0,0,0
XEM,0,0.155768608346019,0,0.117874492982601,-0.0885066056115735,0.0384422843742793,0.221189426743023,0,0,0.0451460784054802,0.0045119267851176,-0.0652922224326592,0,0,0,0,0,0.167741153423643
DOGE,0.205162249996587,0,-0.000986220687630352,0,-0.0229520583045599,0.116976736571192,0,0.010881605590496,0,0.0225974938407872,-0.00891762428117332,0.135864157382125,0.0222561479444988,0,0,0,0,-0.167440569263236
ZEC,0,0.64568558974294,-0.406173538461873,0,0,0.319781916278352,0.112012695075933,0,0,0,0.00495536688841778,0,0,0,0,0,0,0
XLM,0,0.160385921344109,0.0657839188636904,0,0.0184798835819221,0,0.122825489454807,0,0,0.0934974531508758,0,0.0819424219269293,0.156267385999934,0,0,0,0,0
NEO,0.592492183650174,0.191844276418329,0.785944266751923,-0.458261446942694,0.182568408268544,0,-0.337535528790063,0.00000000000000000346944695195361,0.386108785391659,-0.0434263644132931,-0.0227133927208501,0,0,0,0.05847616435113,0,0,-0.0639711039351847
DGB,1.29619003656241,0.279448708510209,0,-0.853199872891826,-0.120154325630869,0.224104184834487,-0.25120353090987,0,0,-0.0325041487440067,0.00106884966150795,0.0617412735078927,0,0,0,0,0,0.164144303056644
BV010082.INDEX,0,-0.0889252798278199,0,0,0.0658556220342881,0.0127056042511439,0.00226427539464873,0,0,-0.0332937999996107,0.0179503217382302,0.018666105865591,0,0,-0.265370250915068,0,0,0
CVIX.INDEX,0,0.0762752375840021,0,0.0797409616437317,0.066569761256435,0.0496167340252108,0,0,0,-0.0584313403352567,-0.0411743525777729,0.013403893733731,0,0,0,0,0,0.0667932870950312
DXY.INDEX,0,0,-0.0125980033716422,0.0286363710509649,0.00000000000000000010842021724855,0,0.00955971345383076,0.0176515510673078,0,-0.000329348991202824,-0.0155935163298354,0.0129998354363566,-0.00748216382498659,0.0816424523844199,0,0,0,-0.0334527436597048
SPX.INDEX,0,0,0,-0.0184804294216635,0.00644968663852228,0,0.0091726616165387,0,0,-0.00230763120592746,-0.00940273037229093,0.0143552750988237,0,0,0,0,0,-0.0678762155493895
VIX.INDEX,0,-0.392955381299571,0.443929281118534,0.0564273296486648,0.201951443003911,0,-0.0569217551433502,0,0,0.00714332958517767,-0.050914090752921,0.118163311083936,0.103231744180614,0,0.252678306554541,0,-2.26001457373207,0
