,BTC,XRP,LTC,ETH,DASH,DOGE,XLM,XMR,DGB,XEM,BV010082.INDEX,CVIX.INDEX,DXY.INDEX,SPX.INDEX,VIX.INDEX
BTC,0,0,0.284630813699229,0,0.145198296068212,0,0.0579698027087759,0.0736500970540011,0.0278343025224274,0.0409984564412265,-0.110847213202562,0,0,0,0
XRP,0,0,0,-0.0727931764683208,0.12605321163615,0.317741625038283,0.238333014314887,-0.354133826186409,0.0213418225703749,0.0237467682730024,0,0.605690127302575,-1.6832318881788,0,-0.304882414725546
LTC,0,0,0,0.0163058324185656,0,0.396204313316602,0.0933426675251612,0.200454705173046,0.0342023584223084,0.0642790583009005,0.0573236085722868,0,0,0,-0.0146601076731115
ETH,0,-0.0678168023197103,-0.642841653373298,0,0,0,0.324744093714764,0.428439516684247,-0.0280407877709094,-0.287451393374129,0,0,0,0,-0.195701867667432
DASH,0.984895470155045,0,0,-0.0753483582700403,0,0,0,0,-0.0108751015300097,0,0,0.00450009690396734,0,0,-0.00737800173097648
DOGE,0,0.161048831533336,0.0918258138720038,0,0,0,0.0291848801295616,0.213403170419594,0.00969758176753224,-0.0522646671863716,0.0618095842779267,0,0,0,-0.0108796168315256
XLM,0,0,0,0,0,0,0,0,-0.0554694394078056,0,0,0,0,0,0.0492049228770161
XMR,1.46895363684006,-0.2402276653772,0.116174387918469,0.0286260566053323,0.318379175944477,0,0.164030518997096,0,0.0380465569953557,-0.0665480874087497,0,0,0,0,0.0573197724594432
DGB,-0.874387241847357,0,-0.691130444369884,0.209675905485403,-0.0000000000000000277555756156289,0,0.73205743058812,0.566558569298673,0,0.474696583921078,-0.942861844027008,1.06784011645369,-5.34753469959286,0,-0.255558960863229
XEM,2.39499660519626,0.319016925359301,-1.04078943328333,-0.166942865159577,0.992079740306356,0,0.125005356507628,-0.948936209198658,0.0151664326105513,0,-0.166139686255754,0,7.85874139923004,0.281815297440419,0.235305520356802
BV010082.INDEX,0,0,0.2069771462603,0,0,0,0,0,-0.00396923709793449,0.0781230837390011,0,0,0,0,0.0170618716673059
CVIX.INDEX,0,0,0.0870917704044375,-0.0511814690068149,0.116366273303845,0,-0.0585831261947487,0,0,0.0204398999119889,0,0,0,0,0.112532555756064
DXY.INDEX,0,-0.0271881871502114,0,0.011602125907479,-0.0146671713463929,0,0,0,-0.00653300053437784,0.0184667006250073,0.0246962293339797,0,0,0,-0.0297309678586212
SPX.INDEX,0,-0.0359340038962363,0,-0.0349966276909522,0,0,-0.0395378557438235,0,0,0.0000000000000000000271050543121376,0,0,0,0,-0.116493766822622
VIX.INDEX,0,-0.417350217143101,0.195879294315456,0,-0.177273069388314,0.279369547278085,0,-0.181211346741103,-0.0934177698692348,-0.0787078787326184,0.169463971471022,0.489726843895291,0,-3.53451789487391,0
